"gene","symbol","effectsize","pvalue","signif"
11287,"Pzp",-0.468245063684792,0.399237316059061,"false"
11298,"Aanat",0.622813294368526,0.461738844865791,"false"
11302,"Aatk",0.0905369273423257,0.539800146382035,"false"
11303,"Abca1",0.256446161060103,0.0463402097564646,"false"
11304,"Abca4",0.214244609495761,0.353808300708975,"false"
11305,"Abca2",0.145006893261748,0.116863586629479,"false"
11306,"Abcb7",0.198036726117893,0.0622052274141379,"false"
11307,"Abcg1",0.0709232885060214,0.643017458647627,"false"
11308,"Abi1",-0.103756124072247,0.230328366572436,"false"
11350,"Abl1",0.198955807098417,0.0227390598506802,"false"
11352,"Abl2",0.0250354635560307,0.833389363698435,"false"
11363,"Acadl",0.124501613992945,0.203056716112994,"false"
11364,"Acadm",-0.168272819166886,0.105328938756263,"false"
11370,"Acadvl",0.0155034321040371,0.864048653739584,"false"
11409,"Acads",0.0649472617266643,0.545597441850678,"false"
11416,"Slc33a1",-0.084078782516748,0.450939923463849,"false"
11418,"Asic2",-0.130583795967217,0.882338373109827,"false"
11419,"Asic1",0.204627806185947,0.24489107328023,"false"
11421,"Ace",-0.0560477935509357,0.712192614142285,"false"
11423,"Ache",0.359779136953215,0.252311731034672,"false"
11425,"Apoc4",3.7033781383565,0.0514664857548983,"false"
11426,"Macf1",0.0661870692345985,0.609075783242347,"false"
11428,"Aco1",0.201824102065525,0.0903606504432948,"false"
11429,"Aco2",0.0405518393153447,0.6269869699829,"false"
11430,"Acox1",0.0500732918051983,0.552307918954614,"false"
11431,"Acp1",-0.0249803406664588,0.839507389308392,"false"
11432,"Acp2",0.030920406095109,0.780450076912289,"false"
11433,"Acp5",0.133897168843088,0.62721965658833,"false"
11434,"Acr",1.75083887849579,0.0470207770934935,"false"
11435,"Chrna1",0.292744211262261,0.5585807755827,"false"
11438,"Chrna4",1.3074668525144,0.21206148341018,"false"
11441,"Chrna7",0.0600967261214542,0.891442267246758,"false"
11443,"Chrnb1",0.211510493971266,0.0835816756944033,"false"
11444,"Chrnb2",0.215311828369913,0.466541197386961,"false"
11447,"Chrnd",4.73032897248673,0.028233815408173,"false"
11448,"Chrne",2.27400203040536,0.0084998340626678,"false"
11449,"Chrng",2.00083323667234,0.291861089086723,"false"
11450,"Adipoq",0.0943575840091664,0.75693756551331,"false"
11451,"Acrv1",2.00503999827515,0.261236738923525,"false"
11459,"Acta1",4.23976316844995,0.000245366016741425,"true"
11461,"Actb",-0.224657398738377,0.0110601378885422,"false"
11464,"Actc1",-0.191904279707377,0.43125599724026,"false"
11465,"Actg1",-0.108416175377252,0.262815317203236,"false"
11468,"Actg2",-0.191793304839644,0.404803525557089,"false"
11470,"Actl7a",-4.38529507688559,0.0054098681028968,"false"
11471,"Actl7b",2.00503999827515,0.261236738923525,"false"
11472,"Actn2",0.169835610670339,0.638649832399774,"false"
11474,"Actn3",2.66789262969772,0.00388912166180883,"false"
11475,"Acta2",-0.23769142866473,0.0621585812005234,"false"
11477,"Acvr1",-0.125840016594068,0.231263190423512,"false"
11479,"Acvr1b",0.0310207320562054,0.721822422402798,"false"
11480,"Acvr2a",0.0166756093645071,0.890834426319886,"false"
11481,"Acvr2b",0.462996953644168,0.0148365891608808,"false"
11482,"Acvrl1",-0.162649478405895,0.310365330479346,"false"
11484,"Aspa",0.326306205371754,0.0677918424901605,"false"
11486,"Ada",3.56678842041604,0.000234199760034864,"true"
11487,"Adam10",0.105719762081035,0.238903298089591,"false"
11488,"Adam11",0.251142042494343,0.3382001849523,"false"
11489,"Adam12",0.200112204843187,0.311222578759854,"false"
11490,"Adam15",-0.378520373516043,0.0011999638643063,"false"
11491,"Adam17",-0.0633179657125104,0.474388919948623,"false"
11492,"Adam19",0.200591688239572,0.192154278204802,"false"
11495,"Adam2",-2.09896155600653,0.228893242237814,"false"
11496,"Adam22",0.0680972649434592,0.646798211360299,"false"
11497,"Adam3",0.556602353511055,0.136778391328426,"false"
11498,"Adam4",-0.522668717972018,0.251422511679148,"false"
11499,"Adam5",0.138804389322596,0.744996538895272,"false"
11500,"Adam7",0.173445655199705,0.574410282579442,"false"
11501,"Adam8",-0.0138773010578859,0.931094555050844,"false"
11502,"Adam9",-0.0634749676634007,0.520417243686208,"false"
11504,"Adamts1",0.220623048036577,0.307453007712257,"false"
11512,"Adcy6",0.0447187947286244,0.683953728603253,"false"
11513,"Adcy7",0.403298307612531,0.00240119400491092,"false"
11514,"Adcy8",0.0257684730132926,0.906843312391021,"false"
11515,"Adcy9",0.177882594091131,0.1857794586804,"false"
11516,"Adcyap1",-0.44742969891711,0.651918001998103,"false"
11517,"Adcyap1r1",-0.125354514069716,0.521285925712154,"false"
11518,"Add1",0.0435932565968244,0.577279407629018,"false"
11519,"Add2",0.329772080242512,0.149421326861078,"false"
11520,"Plin2",-0.141941095419589,0.446009067692523,"false"
11522,"Adh1",0.0675537710382526,0.621880417542954,"false"
11529,"Adh7",0.828523108348806,0.00336300323803592,"false"
11532,"Adh5",-0.0483875234748771,0.618020883297567,"false"
11534,"Adk",0.0329036711613908,0.743275071827357,"false"
11535,"Adm",-1.08007653187882,0.000183902409053632,"true"
11536,"Gpr182",-0.505796429639105,0.0347681479448382,"false"
11537,"Cfd",0.120971775544969,0.755421884288031,"false"
11538,"Adnp",0.298270982143074,0.081980845232399,"false"
11539,"Adora1",0.499198474655792,0.0595792054062685,"false"
11540,"Adora2a",-0.0822875654766668,0.697302309829724,"false"
11541,"Adora2b",-0.341496070176321,0.0537972869052156,"false"
11542,"Adora3",0.0239621060077831,0.946566749838743,"false"
11544,"Adprh",-0.111860813199372,0.289173866108202,"false"
11545,"Parp1",0.0138971473595396,0.872529487454051,"false"
11546,"Parp2",-0.0440661544959979,0.696003021738198,"false"
11548,"Adra1b",-0.190351372839501,0.514469190391943,"false"
11549,"Adra1a",-0.671074780440703,0.0321871494637358,"false"
11550,"Adra1d",0.212357229135499,0.451582748938209,"false"
11551,"Adra2a",-0.136173266123364,0.64781215108487,"false"
11552,"Adra2b",-0.493715792891202,0.230487252021585,"false"
11553,"Adra2c",-0.404375434843777,0.483363453655403,"false"
11554,"Adrb1",0.126256804954929,0.548823868440452,"false"
11555,"Adrb2",0.171395079862414,0.287406481201062,"false"
11556,"Adrb3",-0.102766758295606,0.677901953402615,"false"
11564,"Adsl",-0.0833790652427148,0.426842929277822,"false"
11565,"Adss1",0.272237553928078,0.125669068061089,"false"
11566,"Adss2",0.0731798968751881,0.479758032145294,"false"
11567,"Avil",-0.541336622817022,0.100958020100929,"false"
11568,"Aebp1",-0.0301843715688411,0.778133356224708,"false"
11569,"Aebp2",-0.0646352102327857,0.428750664891332,"false"
11571,"Crisp1",7.15360702577792,0.00131191738043538,"false"
11572,"Crisp3",1.30167397295114,0.0287616428394356,"false"
11576,"Afp",0.0613378720621547,0.858415092314659,"false"
11593,"Aga",-0.124720260820818,0.353256152326531,"false"
11595,"Acan",-1.04310308503095,0.160337624613919,"false"
11596,"Ager",-0.237095782307184,0.0234063113742396,"false"
11600,"Angpt1",0.0601986815299058,0.595381358608666,"false"
11601,"Angpt2",0.446014792614631,0.0100608540833805,"false"
11602,"Angpt4",-0.708983101349753,0.0380978236291731,"false"
11603,"Agrn",0.0308482542870174,0.753467576272092,"false"
11604,"Agrp",-0.193609702760075,0.664043463470811,"false"
11605,"Gla",0.0351883709922891,0.880697564633346,"false"
11606,"Agt",0.909791445759126,0.0217549106612075,"false"
11607,"Agtr1a",-0.122499673651437,0.503944471992478,"false"
11608,"Agtr1b",0.00256817821305775,0.996483263746257,"false"
11609,"Agtr2",0.384548812137566,0.805934019839947,"false"
11610,"Agtrap",0.13417045262747,0.185297839277715,"false"
11611,"Agxt",0.95314821856832,0.216781548331122,"false"
11615,"Ahcyl",0.574316856767388,0.28278417812799,"false"
11622,"Ahr",0.220341032315792,0.210857760414563,"false"
11624,"Ahrr",0.517172337695707,0.320732914848982,"false"
11625,"Ahsg",0.245309312898568,0.527034078307286,"false"
11628,"Aicda",-0.486816777366563,0.484832464168399,"false"
11629,"Aif1",-0.0796426435044389,0.7165324675184,"false"
11630,"Crybg1",0.261720507236768,0.0525931930888446,"false"
11632,"Aip",-0.202130620209319,0.0293536146911292,"false"
11634,"Aire",1.89466258849262,0.131455123589626,"false"
11636,"Ak1",0.382416834753908,0.0493936479291524,"false"
11637,"Ak2",0.0963698240100267,0.312210140512908,"false"
11639,"Ak4",0.240516891837253,0.341679155811959,"false"
11640,"Akap1",-0.0155026170142848,0.871784966872303,"false"
11642,"Akap3",-0.650335671967211,0.639879043200969,"false"
11643,"Akap4",-2.11227688868438,0.227361569288416,"false"
11647,"Alpl",-0.0303475544471228,0.792586666688749,"false"
11648,"Akp3",1.57042531817571,0.226491905996554,"false"
11650,"Alppl2",1.02546936712889,0.436218830929436,"false"
11651,"Akt1",-0.0676927218506165,0.43697654736707,"false"
11652,"Akt2",0.0202669372047949,0.820097509312316,"false"
11655,"Alas1",-0.146363722043934,0.125370310488518,"false"
11656,"Alas2",-0.0824503148420234,0.828646022905179,"false"
11657,"Alb",0.830845885282122,0.284691504213154,"false"
11658,"Alcam",-0.0437509960656203,0.581540479273622,"false"
11666,"Abcd1",0.134663843756089,0.167973925227621,"false"
11668,"Aldh1a1",-0.296439421751154,0.0155215905057559,"false"
11669,"Aldh2",-0.200585067599909,0.0556161039853619,"false"
11670,"Aldh3a1",0.155061859642738,0.658636994633799,"false"
11671,"Aldh3a2",-0.0925336021286638,0.267744147251218,"false"
11674,"Aldoa",-0.0174842780242812,0.85333293333261,"false"
11676,"Aldoc",0.506073074188013,0.047841631279609,"false"
11677,"Akr1b1",0.0763756325165751,0.461340845255682,"false"
11682,"Alk",0.411365935761469,0.637771673923275,"false"
11684,"Alox12",0.163059335882177,0.440552811793914,"false"
11685,"Alox12e",-0.224151168088718,0.697858596499921,"false"
11686,"Alox12b",7.1723087699058,0.00102060048326519,"false"
11687,"Alox15",0.541456548492016,0.155636942363743,"false"
11688,"Alox8",0.465897140764178,0.205662613331961,"false"
11689,"Alox5",0.185518347049447,0.348492135439466,"false"
11690,"Alox5ap",0.000843774143383775,0.996183520897902,"false"
11692,"Gfer",-0.0661923001759348,0.661426416559955,"false"
11695,"Alx4",-0.472192216650417,0.328819477557617,"false"
11699,"Ambp",2.80651696546838,0.111621716907762,"false"
11702,"Amd1",-0.110986778121324,0.279936958279297,"false"
11705,"Amh",0.0340447297787095,0.939706514304944,"false"
11717,"Ampd3",-0.038279129445971,0.732420102551744,"false"
11720,"Mat1a",0.128248847740673,0.497167686818924,"false"
11722,"Amy1",-0.0732270423758592,0.800178734653923,"false"
11727,"Ang",-0.290706257421325,0.208301822055588,"false"
11732,"Ank",0.23163369400519,0.0769179263086095,"false"
11733,"Ank1",-0.0293193372275552,0.918999875790355,"false"
11735,"Ank3",-0.201590565651525,0.0582896025342815,"false"
11736,"Ankfy1",0.0703108865823395,0.450379168043549,"false"
11737,"Anp32a",-0.272617290219782,0.00581214780907136,"false"
11739,"Slc25a4",0.0627028503811999,0.547285343995248,"false"
11740,"Slc25a5",-0.124581636534012,0.231974015126442,"false"
11744,"Anxa11",0.157510923832469,0.106482328773643,"false"
11745,"Anxa3",-0.237286910104071,0.0668810362987489,"false"
11746,"Anxa4",-0.00691864079816774,0.954085884987059,"false"
11747,"Anxa5",-0.166915698729266,0.063569812057674,"false"
11749,"Anxa6",-0.075662698196686,0.357126843889359,"false"
11750,"Anxa7",-0.0051181778922529,0.953655711906094,"false"
11752,"Anxa8",0.0894865807346349,0.555718471776402,"false"
11754,"Aoc3",-0.0976372017880638,0.653820186112146,"false"
11757,"Prdx3",-0.0958700539226433,0.38278583666216,"false"
11758,"Prdx6",-0.316703964335777,0.00391075970550337,"false"
11761,"Aox1",0.0275115831639124,0.808583286661681,"false"
11764,"Ap1b1",0.0600805262078667,0.515547987654625,"false"
11765,"Ap1g1",0.0187141943645884,0.832274514950708,"false"
11766,"Ap1g2",0.239713577998628,0.0505873540933648,"false"
11767,"Ap1m1",-0.108541420495484,0.262007433368889,"false"
11768,"Ap1m2",0.0319440626765,0.788628100048232,"false"
11769,"Ap1s1",0.0477735942536537,0.722168236788462,"false"
11770,"Fabp4",-0.127985115379761,0.515792655900379,"false"
11771,"Ap2a1",-0.00397774547388418,0.958558801124964,"false"
11772,"Ap2a2",-0.0276121558472956,0.728896543441328,"false"
11773,"Ap2m1",-0.12221216968667,0.133647845039593,"false"
11774,"Ap3b1",-0.0201763675853019,0.823796666432398,"false"
11775,"Ap3b2",-0.283910083405734,0.67088009008601,"false"
11776,"Ap3d1",-0.113835683127046,0.174744369561655,"false"
11777,"Ap3s1",-0.261360117370928,0.0521238388149435,"false"
11778,"Ap3s2",0.0595603217943778,0.53375072450083,"false"
11781,"Ap4m1",0.185280241532285,0.118011627890577,"false"
11782,"Ap4s1",-0.0618740276118285,0.620478704644351,"false"
11783,"Apaf1",0.109598537261588,0.340465396853027,"false"
11784,"Apba2",0.098115214155138,0.794597572722782,"false"
11785,"Apbb1",-0.301493055062427,0.00532934110135449,"false"
11787,"Apbb2",-0.0232605026730239,0.796166984312438,"false"
11789,"Apc",0.127234656158092,0.263904803661159,"false"
11790,"Speg",0.145759627382284,0.457466529045083,"false"
11792,"Apex1",0.141356411647902,0.412252516053512,"false"
11793,"Atg5",-0.153499328418485,0.167195427611946,"false"
11796,"Birc3",0.111167631188036,0.291082187005452,"false"
11797,"Birc2",-0.0598365920351203,0.545807295147192,"false"
11798,"Xiap",-0.072438770309741,0.494635225407378,"false"
11799,"Birc5",-0.235420092510611,0.354644467859547,"false"
11800,"Api5",-0.0403506561542219,0.632321815575995,"false"
11801,"Cd5l",-0.598642551442093,0.291655047608222,"false"
11803,"Aplp1",-0.141104623481026,0.335991144900964,"false"
11804,"Aplp2",-0.0208773272567192,0.786048746865977,"false"
11806,"Apoa1",2.32911814619315,0.129023758926185,"false"
11807,"Apoa2",-2.10979326736674,0.224045907830634,"false"
11808,"Apoa4",-0.116168282597848,0.942633909228972,"false"
11810,"Apobec1",0.260028826267009,0.187072850721583,"false"
11811,"Apobec2",1.69634238468962,0.00529845894754584,"false"
11812,"Apoc1",0.269012874051092,0.379389699302606,"false"
11813,"Apoc2",2.81242419462941,0.11620040604174,"false"
11815,"Apod",-0.188897098509475,0.349859743346625,"false"
11816,"Apoe",-0.0749268652472763,0.681247049903042,"false"
11818,"Apoh",0.247998510007055,0.819355286199536,"false"
11819,"Nr2f2",-0.182739006988002,0.104770956111729,"false"
