"","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000021775","ENSMUSG00000021775","Nr1d2",1.96012328351132,6.76350979389965,45.7478417680172,1.34497456365838e-11,1.15930082514534e-07
"ENSMUSG00000059668","ENSMUSG00000059668","Krt4",9.75190236885324,5.51760074285558,42.7917581711671,6.08881510686244e-11,3.49883612090672e-07
"ENSMUSG00000044041","ENSMUSG00000044041","Krt13",10.2677383353648,5.26534712009075,41.7332876003661,1.04612645860968e-10,4.50854350499308e-07
"ENSMUSG00000025511","ENSMUSG00000025511","Tspan4",1.06986940662412,6.21862404436478,39.2885712900864,3.65574842977387e-10,1.05035745301453e-06
"ENSMUSG00000028957","ENSMUSG00000028957","Per3",1.62740754597744,6.16064725404965,37.738853901258,8.08775149980733e-10,1.99178211578826e-06
"ENSMUSG00000005540","ENSMUSG00000005540","Fcer2a",1.42701541236174,3.69647321231554,36.9400350599506,1.21818704029725e-09,2.62504079846054e-06
"ENSMUSG00000037944","ENSMUSG00000037944","Ccr7",1.3823463635786,3.96632296110062,36.6058465431727,1.44597380089094e-09,2.76968248372877e-06
"ENSMUSG00000059956","ENSMUSG00000059956","Serpinb12",11.1836279428099,1.42544191618444,34.0872282307084,5.26960056251856e-09,8.73043401340352e-06
"ENSMUSG00000014030","ENSMUSG00000014030","Pax5",1.5886474029598,3.99468548093286,33.4931302051255,7.15161459416653e-09,1.02202035699288e-05
"ENSMUSG00000041538","ENSMUSG00000041538","H2-Ob",1.21494641409844,4.11617733273882,31.9171848975023,1.60887465430485e-08,1.86125584528948e-05
"ENSMUSG00000104213","ENSMUSG00000104213","Ighd",1.72487609112387,4.62205159475267,31.3441632512016,2.16107407261986e-08,2.32842224611836e-05
"ENSMUSG00000059824","ENSMUSG00000059824","Dbp",2.7592146445257,5.2589661531659,29.862909324607,4.63699114688356e-08,3.99685451905629e-05
"ENSMUSG00000003379","ENSMUSG00000003379","Cd79a",1.23163786831135,4.64079678524999,29.5072056838513,5.57092006596697e-08,4.57319481034308e-05
"ENSMUSG00000037922","ENSMUSG00000037922","Bank1",1.43238689974001,3.1198063538505,28.4879526609305,9.42833280257576e-08,6.73390759760061e-05
"ENSMUSG00000043165","ENSMUSG00000043165","Lor",7.11563876538589,5.30054523564829,26.8678421078449,2.17853785272166e-07,0.000121147787235705
"ENSMUSG00000030156","ENSMUSG00000030156","Cd69",1.2680583938888,2.38181277099132,26.1129747959879,3.22012888197708e-07,0.000168217581201221
"ENSMUSG00000055775","ENSMUSG00000055775","Myh8",9.2760595969136,4.32355703703553,25.5480771673152,4.31495847839919e-07,0.000218781085909187
"ENSMUSG00000044770","ENSMUSG00000044770","Scml4",1.32838744537684,2.32103740775557,25.210464942581,5.14025214024022e-07,0.00024614668512667
"ENSMUSG00000079278","ENSMUSG00000079278","Tmem233",1.57314474047716,0.896020785122255,24.7210293402113,6.62572706236186e-07,0.0003005813390212
"ENSMUSG00000024471","ENSMUSG00000024471","Myot",9.23361555732553,-0.506894628042843,24.4698124898822,7.54832823472546e-07,0.000321133220748398
"ENSMUSG00000040592","ENSMUSG00000040592","Cd79b",1.17781171979011,4.34900376287714,24.2088003676669,8.64364174253178e-07,0.000338653954544331
"ENSMUSG00000027401","ENSMUSG00000027401","Tgm3",6.76898357595719,2.38942471699625,23.1855438574984,1.47098971437637e-06,0.00052174752957087
