ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000085355,ENSMUSG00000085355,3010003L21Rik,0.001707623,1.302333885,4.73E-05,0.994513941,0.999797909,109163,3010003L21Rik,0.001707623,FALSE
ENSMUSG00000024410,ENSMUSG00000024410,3110002H16Rik,-0.087156869,4.9613311,0.580934552,0.445946239,0.998267784,76482,Rmc1,-0.087156869,FALSE
ENSMUSG00000026388,ENSMUSG00000026388,3110009E18Rik,-0.053930614,1.361870266,0.034910255,0.85178384,0.999594276,73103,3110009E18Rik,-0.053930614,FALSE
ENSMUSG00000025102,ENSMUSG00000025102,3110040N11Rik,-0.049553662,3.115794804,0.075349956,0.783700815,0.998267784,67290,3110040N11Rik,-0.049553662,FALSE
ENSMUSG00000028300,ENSMUSG00000028300,3110043O21Rik,-0.079983641,4.208386668,0.373982224,0.540841576,0.998267784,73205,C9orf72,-0.079983641,FALSE
ENSMUSG00000046806,ENSMUSG00000046806,3110062M04Rik,-0.2097029,2.589151073,0.97505593,0.323422473,0.996946328,78412,Cyren,-0.2097029,FALSE
ENSMUSG00000074635,ENSMUSG00000074635,3110070M22Rik,0.450538564,0.068059294,1.974780004,0.159941404,0.966479262,67304,3110070M22Rik,0.450538564,FALSE
ENSMUSG00000053553,ENSMUSG00000053553,3110082I17Rik,0.022107021,3.425881288,0.017328728,0.89527013,0.999594276,73212,3110082I17Rik,0.022107021,FALSE
ENSMUSG00000063364,ENSMUSG00000063364,3300002I08Rik,0.002506763,0.20734669,5.56E-05,0.994049919,0.999656258,69277,3300002I08Rik,0.002506763,FALSE
ENSMUSG00000071540,ENSMUSG00000071540,3425401B19Rik,0.534878904,1.583147299,2.451050457,0.117446248,0.926979942,100504518,3425401B19Rik,0.534878904,FALSE
ENSMUSG00000036242,ENSMUSG00000036242,3632451O06Rik,-0.266571661,2.363292887,1.190679054,0.275192626,0.996946328,67419,Armh4,-0.266571661,FALSE
