Unnamed: 0,ID,Gene.name,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000024534,ENSMUSG00000024534,Sncaip,-1.10244395343344,2.72760843969504,15.3530858818537,8.91751578829232e-05,0.122202445430643
ENSMUSG00000054672,ENSMUSG00000054672,5830411N06Rik,-1.15149904222508,1.5143462433479,12.7229142037263,0.000361202479072,0.219777675777963
ENSMUSG00000011263,ENSMUSG00000011263,Exoc3l2,-1.34643850600203,3.46731434987429,12.2732692899224,0.0004594925943543,0.26173163449134
ENSMUSG00000111531,ENSMUSG00000111531,Gm32688,-1.5524916515063,-0.0820748974588219,12.1273233080318,0.0004968838829699,0.267680664328705
ENSMUSG00000030237,ENSMUSG00000030237,Slco1a4,-1.44441770322478,0.583261924680741,11.3436338373584,0.0007570704145731,0.343450970442818
