ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000045252,ENSMUSG00000045252,Zfp574,-0.15415362,5.100060732,1.945328163,0.163091176,0.5000919,232976,Zfp574,-0.15415362,FALSE
ENSMUSG00000051550,ENSMUSG00000051550,Zfp579,-0.262533728,4.645438162,2.441870205,0.118135304,0.423256199,68490,Zfp579,-0.262533728,FALSE
ENSMUSG00000071291,ENSMUSG00000071291,Zfp58,-0.022907753,1.95125743,0.008743346,0.925501693,0.98358447,238693,Zfp58,-0.022907753,FALSE
ENSMUSG00000055633,ENSMUSG00000055633,Zfp580,-0.042006401,2.439488957,0.040543604,0.840421451,0.956919878,68992,Zfp580,-0.042006401,FALSE
ENSMUSG00000030443,ENSMUSG00000030443,Zfp583,-0.018068849,0.942381981,0.003632866,0.951937995,0.989770425,213011,Zfp583,-0.018068849,FALSE
ENSMUSG00000078779,ENSMUSG00000078779,Zfp59,-0.149785255,2.935165319,0.674627864,0.411442761,0.755900102,22717,Zfp59,-0.149785255,FALSE
ENSMUSG00000005621,ENSMUSG00000005621,Zfp592,-0.169530699,6.115945007,3.116413172,0.077507218,0.334706147,233410,Zfp592,-0.169530699,FALSE
ENSMUSG00000028840,ENSMUSG00000028840,Zfp593,-0.184989172,0.684752846,0.286505276,0.592468785,0.85792267,68040,Zfp593,-0.184989172,FALSE
ENSMUSG00000057842,ENSMUSG00000057842,Zfp595,-0.196282393,3.171655291,1.251366543,0.263291635,0.627871698,218314,Zfp595,-0.196282393,FALSE
ENSMUSG00000039789,ENSMUSG00000039789,Zfp597,-0.160825984,4.082221752,1.288466647,0.25633072,0.620978821,71063,Zfp597,-0.160825984,FALSE
ENSMUSG00000041130,ENSMUSG00000041130,Zfp598,-0.094110252,6.181050774,0.90052552,0.342640839,0.704431623,213753,Zfp598,-0.094110252,FALSE
ENSMUSG00000062794,ENSMUSG00000062794,Zfp599,0.020376981,0.744079966,0.005189252,0.942572892,0.987685923,235048,Zfp599,0.020376981,FALSE
ENSMUSG00000037640,ENSMUSG00000037640,Zfp60,-0.154668309,4.115775673,1.066894548,0.301647949,0.667536455,22718,Zfp60,-0.154668309,FALSE
ENSMUSG00000023284,ENSMUSG00000023284,Zfp605,-0.21437331,2.940304572,1.183578563,0.276628674,0.641065122,675812,Zfp605,-0.21437331,FALSE
ENSMUSG00000030386,ENSMUSG00000030386,Zfp606,-0.199472039,3.778005729,1.49962188,0.220729551,0.578880014,67370,Zfp606,-0.199472039,FALSE
ENSMUSG00000020420,ENSMUSG00000020420,Zfp607a,-0.193793129,2.866821828,0.995438581,0.318416761,0.681632502,545938,Zfp607a,-0.193793129,FALSE
ENSMUSG00000057093,ENSMUSG00000057093,Zfp607b,-0.057035054,1.072515268,0.034121625,0.853448348,0.96246553,112415,Zfp607b,-0.057035054,FALSE
ENSMUSG00000052713,ENSMUSG00000052713,Zfp608,-0.253959788,6.090052902,3.528992732,0.060304413,0.287735339,269023,Zfp608,-0.253959788,FALSE
ENSMUSG00000040524,ENSMUSG00000040524,Zfp609,-0.265535357,6.43248302,4.359159654,0.036810459,0.213589872,214812,Zfp609,-0.265535357,TRUE
ENSMUSG00000050605,ENSMUSG00000050605,Zfp61,-0.169744222,3.032100711,0.849931345,0.356571761,0.715225577,22719,Zfp61,-0.169744222,FALSE
ENSMUSG00000044676,ENSMUSG00000044676,Zfp612,-0.130350529,3.557442113,0.518319692,0.471559335,0.795057695,234725,Zfp612,-0.130350529,FALSE
ENSMUSG00000066880,ENSMUSG00000066880,Zfp617,0.043464883,4.164428204,0.095125268,0.75775984,0.927799309,170938,Zfp617,0.043464883,FALSE
ENSMUSG00000028358,ENSMUSG00000028358,Zfp618,-1.260795487,2.299365331,9.007251897,0.002689105,0.032854339,72701,Zfp618,-1.260795487,TRUE
ENSMUSG00000068959,ENSMUSG00000068959,Zfp619,-0.137527463,2.573132466,0.389197516,0.532721523,0.826977608,70227,Zfp619,-0.137527463,FALSE
ENSMUSG00000046311,ENSMUSG00000046311,Zfp62,-0.116042414,5.382308216,1.131402707,0.287476337,0.652907436,22720,Zfp62,-0.116042414,FALSE
ENSMUSG00000052253,ENSMUSG00000052253,Zfp622,-0.304198542,5.473411882,6.740728708,0.009423612,0.085188073,52521,Zfp622,-0.304198542,TRUE
ENSMUSG00000050846,ENSMUSG00000050846,Zfp623,-0.314527452,3.884249765,4.872762531,0.02728379,0.17684341,78834,Zfp623,-0.314527452,TRUE
ENSMUSG00000030604,ENSMUSG00000030604,Zfp626,-0.230607554,3.901815599,2.459615104,0.116807402,0.420816296,71163,Zfp626,-0.230607554,FALSE
ENSMUSG00000074406,ENSMUSG00000074406,Zfp628,-0.070174348,4.103277172,0.249723626,0.617269748,0.868662301,232816,Zfp628,-0.070174348,FALSE
ENSMUSG00000045639,ENSMUSG00000045639,Zfp629,-0.217767883,4.978558084,3.380201293,0.065983996,0.305041058,320683,Zfp629,-0.217767883,FALSE
ENSMUSG00000059689,ENSMUSG00000059689,Zfp637,-0.032616379,4.004761675,0.05229536,0.819116252,0.950141084,232337,Zfp637,-0.032616379,FALSE
ENSMUSG00000030016,ENSMUSG00000030016,Zfp638,-0.127624968,6.426040572,1.765538563,0.183935182,0.530622654,18139,Zfp638,-0.127624968,FALSE
ENSMUSG00000027667,ENSMUSG00000027667,Zfp639,-0.140348941,4.49625804,1.036651777,0.308601461,0.673415263,67778,Zfp639,-0.140348941,FALSE
ENSMUSG00000027551,ENSMUSG00000027551,Zfp64,0.021858048,4.171749109,0.027817909,0.867537634,0.965329883,22722,Zfp64,0.021858048,FALSE
ENSMUSG00000022987,ENSMUSG00000022987,Zfp641,-0.256811409,3.390607995,1.692474413,0.193275108,0.54254775,239652,Zfp641,-0.256811409,FALSE
ENSMUSG00000049606,ENSMUSG00000049606,Zfp644,-0.204620098,5.7942835,2.983656733,0.084109048,0.350549993,52397,Zfp644,-0.204620098,FALSE
ENSMUSG00000049739,ENSMUSG00000049739,Zfp646,-0.241742991,6.090984565,5.072392885,0.024309804,0.164731409,233905,Zfp646,-0.241742991,TRUE
ENSMUSG00000054967,ENSMUSG00000054967,Zfp647,-0.498942927,1.55295036,3.947400143,0.046943842,0.248469417,239546,Zfp647,-0.498942927,TRUE
ENSMUSG00000071281,ENSMUSG00000071281,Zfp65,0.19902416,3.885102045,2.106631004,0.146661891,0.471767877,235907,Zfp65,0.19902416,FALSE
