"gene","symbol","effectsize","pvalue","signif"
11287,"Pzp",0.676808432351276,0.21005048568133,"false"
11298,"Aanat",0.914792278013858,0.35672881225531,"false"
11302,"Aatk",0.291365952958048,0.0483556947496158,"false"
11303,"Abca1",-0.554604467906906,1.60686951331373e-05,"true"
11304,"Abca4",0.158038979305692,0.49360638791718,"false"
11305,"Abca2",-0.217114779647734,0.0181966458847089,"false"
11306,"Abcb7",-0.176713349579424,0.0929276203322167,"false"
11307,"Abcg1",-0.358945635450836,0.0189255662658542,"false"
11308,"Abi1",-0.0412940877037599,0.631084801108701,"false"
11350,"Abl1",-0.0352243863706267,0.685826398607346,"false"
11352,"Abl2",0.0572059021848268,0.629174050753637,"false"
11363,"Acadl",-0.0493458362086619,0.612687249446139,"false"
11364,"Acadm",0.242544232192521,0.0190673237021635,"false"
11370,"Acadvl",0.0705461695517292,0.432768216086472,"false"
11409,"Acads",-0.0739731871722781,0.484546493702218,"false"
11418,"Asic2",-1.35851598355856,0.0596207396622499,"false"
11421,"Ace",0.48898348950217,0.0013224504970843,"true"
11423,"Ache",-0.414975246866954,0.171940157090758,"false"
11425,"Apoc4",-3.24800781561175,0.082321705966554,"false"
11426,"Macf1",0.0466280455304024,0.718586841868767,"false"
11428,"Aco1",-0.0805802145200575,0.497807643690891,"false"
11429,"Aco2",0.0293602538652168,0.724282657155544,"false"
11430,"Acox1",-0.194293519163867,0.0205195430976887,"false"
11431,"Acp1",-0.0848789392088976,0.480322813002847,"false"
11432,"Acp2",-0.310329449673286,0.00474686953661495,"false"
11433,"Acp5",-1.24345178056014,7.70900990789935e-06,"true"
11434,"Acr",-1.22593950661835,0.169261309269509,"false"
11435,"Chrna1",-0.126891129720054,0.796325702834142,"false"
11438,"Chrna4",-2.14619994891541,0.0170728047671448,"false"
11440,"Chrna6",-2.41084717373201,0.164877494132505,"false"
11441,"Chrna7",-0.86256771621185,0.0440928080535222,"false"
11443,"Chrnb1",0.216739359662822,0.0761813572254066,"false"
11444,"Chrnb2",0.121551238151749,0.678892249917383,"false"
11448,"Chrne",-1.27599866673259,0.181819270657457,"false"
11449,"Chrng",-3.07596983778567,0.124081088002378,"false"
11451,"Acrv1",-1.65782638833605,0.321080115522881,"false"
11459,"Acta1",-1.2541977993163,0.223287349724634,"false"
