"","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000048458","ENSMUSG00000048458","Fam212b",-0.950431655990328,5.4582104226652,29.0866876235903,6.92109320938863e-08,2.84077918658692e-05
"ENSMUSG00000095079","ENSMUSG00000095079","Igha",-2.26212027912228,11.0041994481714,28.8660212443858,7.7561676580726e-08,3.05592924895279e-05
"ENSMUSG00000036887","ENSMUSG00000036887","C1qa",-0.917940087795388,6.2134848108826,28.8551538550759,7.79980781680625e-08,3.05592924895279e-05
"ENSMUSG00000105606","ENSMUSG00000105606","Igkv2-109",-2.38653608505697,2.95345407973682,28.7582512668441,8.19998126409865e-08,3.14132171137326e-05
"ENSMUSG00000040026","ENSMUSG00000040026","Saa3",-2.9360874445252,3.88480450272335,28.6152985314042,8.82819420440409e-08,3.30846173673309e-05
"ENSMUSG00000032595","ENSMUSG00000032595","Cdhr4",-0.709577541031114,4.72567812381003,28.2378367819969,1.07286691286006e-07,3.93513887463715e-05
"ENSMUSG00000095007","ENSMUSG00000095007","Igkv12-41",-2.82827517320952,3.48763811409228,28.0251901288159,1.19746500708768e-07,4.3006456785801e-05
"ENSMUSG00000094335","ENSMUSG00000094335","Igkv1-117",-2.34078786831267,5.05655439695467,27.7175540023213,1.40383051099234e-07,4.93890493448918e-05
"ENSMUSG00000029829","ENSMUSG00000029829","Tmem213",2.44428459951469,0.349210926788293,27.5530463711851,1.52844444178819e-07,5.26977074639732e-05
"ENSMUSG00000073530","ENSMUSG00000073530","Pappa2",-2.01322188103363,3.2233213039436,27.3372582991708,1.70886764558238e-07,5.7763077141558e-05
"ENSMUSG00000050425","ENSMUSG00000050425","Mrgprb2",-3.97152133585841,0.982098500329731,27.1887845414198,1.84526009615807e-07,6.06567470822167e-05
"ENSMUSG00000059668","ENSMUSG00000059668","Krt4",6.80655706924991,5.51760074285558,27.1683722038756,1.8648457540214e-07,6.06567470822167e-05
"ENSMUSG00000091523","ENSMUSG00000091523","AU040972",-0.863967966049576,5.6098855853803,26.9485416451327,2.08944743393909e-07,6.67036746549554e-05
"ENSMUSG00000076937","ENSMUSG00000076937","Iglc2",-1.63434205704083,4.30328147040098,26.8652721307958,2.1814367617212e-07,6.83741606096578e-05
"ENSMUSG00000055775","ENSMUSG00000055775","Myh8",9.58417748623662,4.32355703703553,26.8024636070808,2.25349869212655e-07,6.92654888445797e-05
"ENSMUSG00000041801","ENSMUSG00000041801","Phlda3",-0.794044496196749,6.27910926477382,26.7712166635255,2.29023311337145e-07,6.92654888445797e-05
"ENSMUSG00000076594","ENSMUSG00000076594","Igkv6-13",-4.04933194730727,4.21807531802319,26.6940292417035,2.38356919808547e-07,7.08454300099922e-05
"ENSMUSG00000015451","ENSMUSG00000015451","C4a",-1.06788486968914,3.93964882093925,26.4681381946178,2.67920900682862e-07,7.82828543537604e-05
"ENSMUSG00000070547","ENSMUSG00000070547","Mrgprb1",-3.40127881821654,2.37576341921023,26.2087877813463,3.06424904376271e-07,8.80409821090422e-05
"ENSMUSG00000036905","ENSMUSG00000036905","C1qb",-1.03481203851174,5.57466698636753,26.1663755135706,3.13229488006864e-07,8.85207072745955e-05
"ENSMUSG00000076501","ENSMUSG00000076501","Igkv2-137",-2.48761654089632,2.97426576273595,26.0503394874284,3.32630357051049e-07,9.24873342774683e-05
"ENSMUSG00000039114","ENSMUSG00000039114","Nrn1",1.25751793156766,4.56221611674519,25.8225197261912,3.74295814645441e-07,0.000101827354819229
"ENSMUSG00000095285","ENSMUSG00000095285","Ighv5-9",-1.88250140755285,3.47258757795576,25.7460713975864,3.89418899644317e-07,0.000101827354819229
"ENSMUSG00000095170","ENSMUSG00000095170","Ighv8-11",-1.98323943652,3.30482990912078,25.745963051376,3.89440761758506e-07,0.000101827354819229
"ENSMUSG00000027338","ENSMUSG00000027338","Prnd",-2.90820794183635,1.20569011173871,25.7439414158968,3.89848913398059e-07,0.000101827354819229
"ENSMUSG00000033200","ENSMUSG00000033200","Tpsg1",-4.85565780118943,-0.0724153804389177,25.7138595394678,3.95973109014426e-07,0.000101883289944771
"ENSMUSG00000000184","ENSMUSG00000000184","Ccnd2",-0.609446615344799,7.9058096461039,25.6573262752731,4.07744542369271e-07,0.00010336923773388
"ENSMUSG00000076532","ENSMUSG00000076532","Igkv4-91",-2.50919022112129,2.84939571770602,25.5233158060991,4.37069087172553e-07,0.000108922858697239
"ENSMUSG00000024680","ENSMUSG00000024680","Ms4a2",-2.12191384542622,1.96802072933421,25.4882437329031,4.45086763563533e-07,0.000108922858697239
"ENSMUSG00000038508","ENSMUSG00000038508","Gdf15",-1.97005958353288,4.13188521107214,25.4538532426754,4.53091792629598e-07,0.000108922858697239
"ENSMUSG00000094006","ENSMUSG00000094006","Igkv4-59",-2.22428452914415,4.03175775664111,25.4460648599605,4.54924637519648e-07,0.000108922858697239
"ENSMUSG00000076525","ENSMUSG00000076525","Igkv1-99",-5.55346215942238,0.321322050032269,25.228737508377,5.09178188508084e-07,0.000120242777968368
"ENSMUSG00000076563","ENSMUSG00000076563","Igkv5-48",-2.82956463063997,4.73449267693639,25.1954299745989,5.18048098030083e-07,0.000120684204891089
"ENSMUSG00000039013","ENSMUSG00000039013","Siglec5",1.03184515910874,3.76321493649997,25.1112378230406,5.41165637471753e-07,0.000122752199107192
"ENSMUSG00000076939","ENSMUSG00000076939","Iglv3",-2.66320897578614,2.68507482637154,25.0913565967913,5.46773917058278e-07,0.000122752199107192
"ENSMUSG00000024173","ENSMUSG00000024173","Tpsab1",-3.70480361147351,2.58301758618116,25.086027820653,5.48286984816622e-07,0.000122752199107192
"ENSMUSG00000096715","ENSMUSG00000096715","Igkv3-4",-1.54243749981984,3.49461819595046,24.9832288665275,5.78311746470676e-07,0.000127814310223179
"ENSMUSG00000023067","ENSMUSG00000023067","Cdkn1a",-1.20822224187706,7.35519153772757,24.8940637196931,6.05686457640953e-07,0.000132169985357878
"ENSMUSG00000021803","ENSMUSG00000021803","Cdhr1",-2.55997685020938,1.87218172933178,24.839393741704,6.23109451164859e-07,0.000134272297857887
"ENSMUSG00000075014","ENSMUSG00000075014","Gm10800",-2.73102259632856,1.04150616388729,24.8001424065155,6.35927710322204e-07,0.000135342688867216
"ENSMUSG00000037010","ENSMUSG00000037010","Apln",-0.601910575884609,6.67064791399295,24.7693159791548,6.46179749959107e-07,0.000135847472067623
"ENSMUSG00000028600","ENSMUSG00000028600","Podn",-0.700691192356596,5.89383990982106,24.6320928719541,6.93865138779793e-07,0.000144114953342468
"ENSMUSG00000033765","ENSMUSG00000033765","Calm4",10.7422815156971,0.898775027893109,24.5920038049478,7.08450985374303e-07,0.000145392696867472
"ENSMUSG00000096422","ENSMUSG00000096422","Igkv12-44",-2.59454135557111,5.02550794331126,24.481997582723,7.50074050239771e-07,0.000152123841789217
"ENSMUSG00000041984","ENSMUSG00000041984","Rptn",5.10725287474727,2.77073327927955,24.2151133902399,8.61535564568768e-07,0.00017269780927443
"ENSMUSG00000029086","ENSMUSG00000029086","Prom1",-0.619581904941398,5.69502398121956,24.1319333239634,8.99561464400947e-07,0.0001782475871817
"ENSMUSG00000076618","ENSMUSG00000076618","Ighj4",-1.67313166350869,2.29456105488386,23.7660085154197,1.08786776327577e-06,0.00021287047950365
"ENSMUSG00000096459","ENSMUSG00000096459","Ighv9-3",-2.22391585482324,3.82645333984736,23.7464322219317,1.09898907569029e-06,0.00021287047950365
"ENSMUSG00000095753","ENSMUSG00000095753","Igkv4-53",-2.76702983214356,3.20222906341735,23.7088656350262,1.12065104361696e-06,0.000214654481565697
"ENSMUSG00000034227","ENSMUSG00000034227","Foxj1",-0.599420389420235,6.76101716075574,23.6679560813153,1.14472802486568e-06,0.000215831616322125
"ENSMUSG00000074109","ENSMUSG00000074109","Mrgprx2",-3.30714905157246,1.23044327834741,23.6560429273967,1.15183645812608e-06,0.000215831616322125
"ENSMUSG00000027663","ENSMUSG00000027663","Zmat3",-0.704259493451028,5.49250165577158,23.6347966342673,1.16462391787911e-06,0.000215881201293742
"ENSMUSG00000052727","ENSMUSG00000052727","Map1b",-0.523017694739698,6.17807614543456,23.5206012050458,1.23583377673723e-06,0.000226644026352905
"ENSMUSG00000056328","ENSMUSG00000056328","Myh1",7.358612469101,2.92491016885257,23.4216573962021,1.30105501353959e-06,0.000236093551351674
"ENSMUSG00000020473","ENSMUSG00000020473","Aebp1",-0.523949017933568,7.49549177485449,23.2567018052094,1.41755615265422e-06,0.000254554692870897
"ENSMUSG00000028364","ENSMUSG00000028364","Tnc",-1.59046851244801,6.43550225027279,23.0896073722095,1.54624200178537e-06,0.000274800679059567
"ENSMUSG00000029811","ENSMUSG00000029811","Aoc1",-1.52584200237733,2.42163538024481,23.0301650489636,1.59479365860516e-06,0.000280537223272392
"ENSMUSG00000040046","ENSMUSG00000040046","Tph1",-3.1355076418178,1.25088769552434,22.9853157140758,1.63243557158998e-06,0.00028425814968323
"ENSMUSG00000032323","ENSMUSG00000032323","Cyp11a1",-1.78011934253709,1.52281654533709,22.8536392548072,1.74818004880948e-06,0.000297269461762155
"ENSMUSG00000016494","ENSMUSG00000016494","Cd34",-0.637828728435161,8.08919709102048,22.8457502095302,1.75537033958081e-06,0.000297269461762155
"ENSMUSG00000073208","ENSMUSG00000073208","Speer4c",-2.77934451243411,-0.412439897774264,22.841901559483,1.75888886244793e-06,0.000297269461762155
"ENSMUSG00000094164","ENSMUSG00000094164","Ighv2-3",-2.54338968335265,2.08353450058872,22.7829818155804,1.813646339625e-06,0.000303548050959178
"ENSMUSG00000024529","ENSMUSG00000024529","Lox",-1.11001898040523,6.00012925679649,22.6544417790256,1.93911429100533e-06,0.000321426839063854
"ENSMUSG00000027401","ENSMUSG00000027401","Tgm3",6.57784616907388,2.38942471699625,22.610132410019,1.98435323192685e-06,0.000325793003477971
"ENSMUSG00000076619","ENSMUSG00000076619","Ighj3",-1.98006655829837,1.52931920260513,22.5653650934499,2.03113506728197e-06,0.000330327711555414
"ENSMUSG00000074199","ENSMUSG00000074199","Krtdap",11.4246354797388,1.58466048243656,22.5229101798162,2.07652221091185e-06,0.000334552956952424
"ENSMUSG00000096499","ENSMUSG00000096499","Ighv1-5",-3.34157177053076,2.25580429495691,22.4987850959975,2.10276544769478e-06,0.000335644199563058
"ENSMUSG00000029417","ENSMUSG00000029417","Cxcl9",-1.79645995173415,1.86688531419589,22.4233274768713,2.18701544179735e-06,0.000345715161612428
"ENSMUSG00000096805","ENSMUSG00000096805","Ighv9-1",-2.51439792499335,2.15063311777637,22.4067556174415,2.20596715455462e-06,0.000345715161612428
"ENSMUSG00000074766","ENSMUSG00000074766","Ism1",-0.677879893599558,7.05367816359624,22.2342101194736,2.41335255928135e-06,0.000374808871796858
"ENSMUSG00000027199","ENSMUSG00000027199","Gatm",-0.742605622715983,5.62670308394192,22.1692283966674,2.49643071407807e-06,0.000383623786929733
"ENSMUSG00000024471","ENSMUSG00000024471","Myot",7.51365004397378,-0.506894628042843,22.1552929358207,2.51461731672718e-06,0.000383623786929733
"ENSMUSG00000003617","ENSMUSG00000003617","Cp",-0.475174400064448,7.93346466180141,22.0144071114362,2.70611536873902e-06,0.000409216867032385
"ENSMUSG00000027073","ENSMUSG00000027073","Prg2",-2.28565306565472,0.193910407448691,21.9413259191639,2.81114609252922e-06,0.000421403021644445
"ENSMUSG00000040612","ENSMUSG00000040612","Ildr2",-1.16578720363115,5.02260358812994,21.8113387035339,3.00817146201599e-06,0.000447050584773221
"ENSMUSG00000076646","ENSMUSG00000076646","Ighv2-6-8",-2.35301981082647,4.07381532884241,21.7637108260281,3.08378119876757e-06,0.000453789466198256
"ENSMUSG00000043613","ENSMUSG00000043613","Mmp3",-1.17771663346457,3.98656227222279,21.7498362634902,3.10616375725937e-06,0.000453789466198256
"ENSMUSG00000102942","ENSMUSG00000102942","Ighv1-33",-5.52372318321046,-0.0141464054418287,21.6991013273652,3.18940660545219e-06,0.000462035130011684
"ENSMUSG00000076562","ENSMUSG00000076562","Igkv4-50",-4.09200010116092,2.89640142249291,21.6036770929935,3.35208568189888e-06,0.000481555042252124
"ENSMUSG00000076620","ENSMUSG00000076620","Ighj2",-2.05419985152149,1.92073968022659,21.5724668400423,3.40707964323701e-06,0.000485410297270767
"ENSMUSG00000094940","ENSMUSG00000094940","Ighv1-84",-2.76399510429147,-0.400301005675346,21.5401724269892,3.46493718893301e-06,0.000489606985246033
"ENSMUSG00000027913","ENSMUSG00000027913","Crct1",10.5715808489918,0.726362682681738,21.3006350054026,3.9260142467858e-06,0.000550248452035288
"ENSMUSG00000026656","ENSMUSG00000026656","Fcgr2b",-0.934302939631166,4.84912386659104,21.2043997050632,4.12815779851906e-06,0.000573913808779597
"ENSMUSG00000030672","ENSMUSG00000030672","Mylpf",3.77566425091026,2.05994365927238,21.182544451073,4.17550161442302e-06,0.000575851778648308
"ENSMUSG00000025473","ENSMUSG00000025473","Adam8",-0.726227619182412,4.81361674650371,21.1395221924892,4.27029631428308e-06,0.000584251096523222
"ENSMUSG00000059741","ENSMUSG00000059741","Myl3",3.42722324103732,2.36063973194691,21.0935376282507,4.37400740297067e-06,0.000593728453699303
"ENSMUSG00000017300","ENSMUSG00000017300","Tnnc2",10.829339529272,0.983693241679198,20.9798210158126,4.6414637877109e-06,0.000623296562346266
"ENSMUSG00000034522","ENSMUSG00000034522","Zfp395",0.593161201610365,5.30849500343894,20.9704804745148,4.66414853197217e-06,0.000623296562346266
"ENSMUSG00000076613","ENSMUSG00000076613","Ighg2b",-2.37895639534285,6.39220653713246,20.8925112571625,4.85790082394929e-06,0.000638935585190669
"ENSMUSG00000054555","ENSMUSG00000054555","Adam12",-0.869456932132061,3.54709764157099,20.8909162316092,4.86194763280781e-06,0.000638935585190669
"ENSMUSG00000033508","ENSMUSG00000033508","Asprv1",5.31554358087535,2.51052357959782,20.8638355161833,4.93117396676857e-06,0.000638935585190669
"ENSMUSG00000073601","ENSMUSG00000073601","Serpinb3c",10.824087805959,0.975569700358216,20.859756794358,4.9416857624397e-06,0.000638935585190669
"ENSMUSG00000042750","ENSMUSG00000042750","Bex2",1.69969106661086,3.29095614380132,20.8501657611133,4.96649274410056e-06,0.000638935585190669
"ENSMUSG00000032807","ENSMUSG00000032807","Alox12b",9.23419273217743,-0.491245342622097,20.6638817171108,5.47388745989766e-06,0.000698995154971673
"ENSMUSG00000094546","ENSMUSG00000094546","Ighv1-26",-2.51073457293022,1.92124284819803,20.5871220894633,5.69781074563824e-06,0.000722239407676894
"ENSMUSG00000067219","ENSMUSG00000067219","Nipal1",1.28429665028473,3.06755601830205,20.5278025128232,5.87713734714806e-06,0.000739532633047339
"ENSMUSG00000051242","ENSMUSG00000051242","Pcdhb9",-0.97504490395319,4.66217764251881,20.4942829183087,5.98096289529582e-06,0.000747143618492787
"ENSMUSG00000027408","ENSMUSG00000027408","Cpxm1",-1.09494570616494,5.38676268088653,20.4480762215131,6.12711129482601e-06,0.000759894040370544
"ENSMUSG00000045539","ENSMUSG00000045539","Sprr3",11.0068031829207,1.16144192512533,20.4152642074013,6.23306486317763e-06,0.000767512894116565
"ENSMUSG00000029522","ENSMUSG00000029522","Pla2g1b",0.985869736088932,3.8024058574306,20.3750146283575,6.36555023109906e-06,0.00077826752080792
"ENSMUSG00000021070","ENSMUSG00000021070","Bdkrb2",-0.924652476976723,3.16400370573272,20.2946780904683,6.6384977983754e-06,0.000805922982719673
"ENSMUSG00000026069","ENSMUSG00000026069","Il1rl1",-1.55030857931185,3.82666718927725,20.0841198034619,7.41094769734248e-06,0.000893407883597811
"ENSMUSG00000044594","ENSMUSG00000044594","Serpinb3a",10.2220696200025,0.376751899793762,20.0085174010379,7.70979834544938e-06,0.000922980650536123
"ENSMUSG00000030017","ENSMUSG00000030017","Reg3g",-1.31820791628819,5.35314304435206,19.9906226131829,7.7822880697313e-06,0.000925233545062744
"ENSMUSG00000096336","ENSMUSG00000096336","Igkv1-135",-2.88229866745016,4.69323381347211,19.9562785275928,7.92333437065319e-06,0.00093555041928555
"ENSMUSG00000003948","ENSMUSG00000003948","Mmd",-0.482259912732347,6.1088926105717,19.8213331487647,8.50283738818203e-06,0.000997145671665782
"ENSMUSG00000041782","ENSMUSG00000041782","Lad1",0.92119302719761,3.35798799297957,19.7813928359205,8.68238128438809e-06,0.00100803091214444
"ENSMUSG00000027962","ENSMUSG00000027962","Vcam1",-0.681769178706366,6.70346222551546,19.7747509682599,8.71260548230879e-06,0.00100803091214444
"ENSMUSG00000094502","ENSMUSG00000094502","Ighv1-69",-2.62045569811356,0.6229774024777,19.6912758472446,9.10159326456353e-06,0.00104601577525207
"ENSMUSG00000021091","ENSMUSG00000021091","Serpina3n",-0.995155612670603,6.60851487785223,19.5941064467549,9.57641468407108e-06,0.00109329677310398
"ENSMUSG00000096452","ENSMUSG00000096452","Ighv1-77",-2.77155485677647,1.96664456862296,19.4834661201576,1.01474233127182e-05,0.00115086467426283
"ENSMUSG00000054046","ENSMUSG00000054046","Klk13",1.65546418406541,2.46761032659368,19.3784053140891,1.07212560557933e-05,0.00120799825585504
"ENSMUSG00000024353","ENSMUSG00000024353","Mzb1",-1.3236289837123,3.31489591847261,19.3372774900082,1.0954668490172e-05,0.00122628266300049
"ENSMUSG00000032537","ENSMUSG00000032537","Ephb1",-1.50801223653193,2.49994611100907,19.1383448050312,1.21577632762831e-05,0.00135217858786996
"ENSMUSG00000051855","ENSMUSG00000051855","Mest",-0.888259347715453,4.09530690701346,19.0538044413399,1.270841650882e-05,0.001404361488433
"ENSMUSG00000094322","ENSMUSG00000094322","Ighv9-4",-3.25028744351452,0.433199122000043,19.0410372142649,1.27937254400265e-05,0.00140478364879374
"ENSMUSG00000040364","ENSMUSG00000040364","Sec1",1.40383026298722,2.49146987597621,18.9787039102415,1.32185594360024e-05,0.00143394454043296
"ENSMUSG00000076598","ENSMUSG00000076598","Igkv3-7",-2.22732015648614,4.11375889581387,18.9776790240286,1.32256616931864e-05,0.00143394454043296
"ENSMUSG00000031097","ENSMUSG00000031097","Tnni2",4.09982396109191,2.17338894148022,18.945180129515,1.34528711064114e-05,0.00144946278127141
"ENSMUSG00000032224","ENSMUSG00000032224","Fam81a",-0.693697462325104,4.0676028865983,18.8856866827504,1.38790134715155e-05,0.00148608890208358
"ENSMUSG00000055333","ENSMUSG00000055333","Fat2",1.05228909325183,2.53621123564546,18.8100932225059,1.4440093013566e-05,0.001536621996672
"ENSMUSG00000030000","ENSMUSG00000030000","Add2",-0.952535520833467,3.17358340643296,18.7764831918454,1.46968206381676e-05,0.00154788085090396
"ENSMUSG00000037492","ENSMUSG00000037492","Zmat4",1.44334954456431,0.826296421447707,18.7727685156868,1.47254747693167e-05,0.00154788085090396
"ENSMUSG00000068697","ENSMUSG00000068697","Myoz1",4.70947270536481,-0.093281366425063,18.7299577630819,1.50597844731172e-05,0.00157342802746708
"ENSMUSG00000059832","ENSMUSG00000059832","Kprp",9.36318145931821,-0.434288229186786,18.691693636472,1.5365036534806e-05,0.00159564978809349
"ENSMUSG00000094930","ENSMUSG00000094930","Igkv6-25",-2.09816309005729,4.01917307413159,18.6470157545322,1.57293281718614e-05,0.00162369993026777
"ENSMUSG00000096594","ENSMUSG00000096594","Igkv8-19",-2.63811897669679,3.61863117073773,18.4397385948013,1.7536256428954e-05,0.00179944955106392
"ENSMUSG00000031626","ENSMUSG00000031626","Sorbs2",-0.806791396352029,4.93795311901903,18.3932075095473,1.79697420043344e-05,0.00183302001427646
"ENSMUSG00000022074","ENSMUSG00000022074","Tnfrsf10b",-0.830284322686557,4.07954581560196,18.3688195250163,1.8201224355942e-05,0.00184571121571814
"ENSMUSG00000030218","ENSMUSG00000030218","Mgp",-0.945848724237654,8.82980035217382,18.2971424958708,1.8899044107489e-05,0.0019052667916316
"ENSMUSG00000057003","ENSMUSG00000057003","Myh4",9.45448020577289,-0.338426681970576,18.2667331988173,1.92031589723161e-05,0.00192467010188231
"ENSMUSG00000035357","ENSMUSG00000035357","Pdzrn3",-0.680149806285836,5.8510073079654,18.1207413016998,2.0733069034757e-05,0.00205526779685168
"ENSMUSG00000068748","ENSMUSG00000068748","Ptprz1",-0.692853413142391,4.11099602784176,18.1196802287689,2.07446253641274e-05,0.00205526779685168
"ENSMUSG00000098557","ENSMUSG00000098557","Kctd12",-0.426557643982643,6.04322501867717,18.0896811673102,2.10740418993556e-05,0.00207597376173138
"ENSMUSG00000049723","ENSMUSG00000049723","Mmp12",-2.45597034258146,6.72064133632593,18.0177788037363,2.1885149180896e-05,0.00214362549278105
"ENSMUSG00000035385","ENSMUSG00000035385","Ccl2",-1.78734450786054,1.33912876938984,17.9933910420869,2.21673240402289e-05,0.0021589971702232
"ENSMUSG00000043681","ENSMUSG00000043681","Fam25c",4.8125938517954,-0.0323255883099589,17.9822698664233,2.22972106098052e-05,0.00215944726799119
"ENSMUSG00000076674","ENSMUSG00000076674","Ighv3-8",-2.79647115083111,2.06152473435112,17.8288314557801,2.41693095059773e-05,0.00231905578491059
"ENSMUSG00000056888","ENSMUSG00000056888","Glipr1",-0.701779565672518,4.17262842997935,17.8252939821996,2.42142839656538e-05,0.00231905578491059
"ENSMUSG00000002847","ENSMUSG00000002847","Pla1a",-1.40454503053789,2.49901394714032,17.8098797710989,2.44112395507809e-05,0.00232500198130338
