,ID,Gene.name,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000079261,ENSMUSG00000079261,Gm15217,0.481755421,0.981111034,2.346995048,0.125524767,0.441616622
ENSMUSG00000020413,ENSMUSG00000020413,Hus1,0.208263325,4.611968292,2.346299812,0.125580775,0.441650685
ENSMUSG00000052534,ENSMUSG00000052534,Pbx1,-0.156539475,7.347161839,2.346238849,0.125585687,0.441650685
ENSMUSG00000021708,ENSMUSG00000021708,Rasgrf2,-0.151003404,6.265407091,2.345713931,0.125627995,0.441692981
ENSMUSG00000070520,ENSMUSG00000070520,Nsmce3,0.187874879,4.378557817,2.345186781,0.125670498,0.441692981
ENSMUSG00000101304,ENSMUSG00000101304,Plet1os,-0.412659743,1.860092997,2.345136171,0.125674579,0.441692981
ENSMUSG00000001418,ENSMUSG00000001418,Glmp,-0.167647073,6.491334474,2.34373609,0.125787548,0.441999905
ENSMUSG00000076258,ENSMUSG00000076258,Gm23935,-0.465573668,6.038793218,2.343265699,0.125825527,0.442012113
ENSMUSG00000018012,ENSMUSG00000018012,Rac3,0.225186174,4.404273581,2.343057985,0.125842302,0.442012113
ENSMUSG00000075389,ENSMUSG00000075389,2810410L24Rik,0.316990957,2.821327848,2.342595371,0.125879672,0.442053303
ENSMUSG00000040274,ENSMUSG00000040274,Cdk6,-0.195411063,6.02254215,2.34198782,0.125928769,0.442097361
ENSMUSG00000028807,ENSMUSG00000028807,Zbtb8a,0.230849532,3.744934699,2.341805474,0.125943508,0.442097361
ENSMUSG00000098424,ENSMUSG00000098424,Gm27202,0.669913156,-0.398982735,2.34147631,0.12597012,0.442100754
ENSMUSG00000078154,ENSMUSG00000078154,Gm12184,-0.492918111,0.460174022,2.34110018,0.126000537,0.442117497
ENSMUSG00000001773,ENSMUSG00000001773,Folh1,0.804448314,-0.714427652,2.34035664,0.12606069,0.442149467
ENSMUSG00000092500,ENSMUSG00000092500,Gm20400,-0.792161254,-0.484016672,2.340353492,0.126060945,0.442149467
ENSMUSG00000039157,ENSMUSG00000039157,Fam102a,-0.142075956,6.057543179,2.339880653,0.126099215,0.442193727
ENSMUSG00000090394,ENSMUSG00000090394,4930523C07Rik,-0.165909149,6.768430151,2.33935143,0.126142063,0.442254022
ENSMUSG00000035863,ENSMUSG00000035863,Palm,-0.184415356,4.90083728,2.338304406,0.126226883,0.442461414
ENSMUSG00000061306,ENSMUSG00000061306,Slc38a10,-0.149455618,7.436654235,2.335399219,0.126462566,0.443127474
ENSMUSG00000039096,ENSMUSG00000039096,Rsad1,-0.261362356,3.68692275,2.335213974,0.12647761,0.443127474
ENSMUSG00000022698,ENSMUSG00000022698,Naa50,-0.150683209,6.837948139,2.335012028,0.126494013,0.443127474
ENSMUSG00000097649,ENSMUSG00000097649,Gm10561,0.56243679,0.350784843,2.334333678,0.12654913,0.443230486
ENSMUSG00000029452,ENSMUSG00000029452,Tmem116,0.272667534,3.891292929,2.333306026,0.126632679,0.443433019
ENSMUSG00000103749,ENSMUSG00000103749,Pcdhgb5,-0.38400822,2.029848315,2.332603786,0.126689807,0.443451211
ENSMUSG00000060538,ENSMUSG00000060538,Tmem219,-0.220143013,4.308609078,2.332525352,0.126696189,0.443451211
ENSMUSG00000045114,ENSMUSG00000045114,Prrt2,0.700646601,-0.631353224,2.332293656,0.126715045,0.443451211
ENSMUSG00000058761,ENSMUSG00000058761,Rnf169,-0.160786822,5.44911231,2.331855762,0.126750691,0.443485925
ENSMUSG00000025934,ENSMUSG00000025934,Gsta3,0.21430058,7.392608943,2.33150618,0.126779155,0.443495507
ENSMUSG00000022561,ENSMUSG00000022561,Gpaa1,0.176663921,5.050395253,2.329519025,0.126941094,0.443971906
ENSMUSG00000097365,ENSMUSG00000097365,C030034L19Rik,0.792517267,-0.935151419,2.32840586,0.12703191,0.444167817
ENSMUSG00000022773,ENSMUSG00000022773,Ypel1,-0.420839139,1.511254638,2.328200889,0.12704864,0.444167817
ENSMUSG00000041650,ENSMUSG00000041650,Pcca,0.17352487,5.056739642,2.32751271,0.127104828,0.444270498
ENSMUSG00000003813,ENSMUSG00000003813,Rad23a,0.157938497,5.614624302,2.327209994,0.127129553,0.444270498
ENSMUSG00000036264,ENSMUSG00000036264,Fstl4,-0.566852072,0.27477965,2.326105388,0.127219819,0.444457729
ENSMUSG00000037509,ENSMUSG00000037509,Arhgef4,-0.29950592,2.754946791,2.324592306,0.127343581,0.444457729
