ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000022178,ENSMUSG00000022178,Ajuba,-0.072384991,5.88605706,0.494579431,0.481891606,1,16475,Ajuba,-0.072384991,FALSE
ENSMUSG00000026817,ENSMUSG00000026817,Ak1,-0.223645695,5.351608882,1.525051376,0.216856667,1,11636,Ak1,-0.223645695,FALSE
ENSMUSG00000028792,ENSMUSG00000028792,Ak2,-0.0297354,5.36013033,0.082423682,0.77403939,1,11637,Ak2,-0.0297354,FALSE
ENSMUSG00000024782,ENSMUSG00000024782,Ak3,-0.059857533,7.168398393,0.432267143,0.510878587,1,56248,Ak3,-0.059857533,FALSE
ENSMUSG00000028527,ENSMUSG00000028527,Ak4,-0.164254259,2.283401903,0.439373059,0.507425208,1,11639,Ak4,-0.164254259,FALSE
ENSMUSG00000039058,ENSMUSG00000039058,Ak5,-0.105330693,0.711956792,0.123332822,0.725447514,1,229949,Ak5,-0.105330693,FALSE
ENSMUSG00000078941,ENSMUSG00000078941,Ak6,-0.11809424,4.184241361,0.665767492,0.414531155,1,108143,Ak6,-0.11809424,FALSE
ENSMUSG00000041323,ENSMUSG00000041323,Ak7,-0.072705819,4.983438666,0.298214285,0.585004075,1,78801,Ak7,-0.072705819,FALSE
ENSMUSG00000026807,ENSMUSG00000026807,Ak8,0.038610665,3.048814097,0.041072488,0.839398067,1,68870,Ak8,0.038610665,FALSE
ENSMUSG00000091415,ENSMUSG00000091415,Ak9,-0.073555619,2.990342847,0.141500977,0.706793374,1,633979,Ak9,-0.073555619,FALSE
ENSMUSG00000018428,ENSMUSG00000018428,Akap1,0.101828722,5.329534319,0.948000899,0.330228674,1,11640,Akap1,0.101828722,FALSE
ENSMUSG00000047804,ENSMUSG00000047804,Akap10,0.049126418,5.077250449,0.206835322,0.649259235,1,56697,Akap10,0.049126418,FALSE
ENSMUSG00000022016,ENSMUSG00000022016,Akap11,-0.013840032,6.986435443,0.020951514,0.88491112,1,219181,Akap11,-0.013840032,FALSE
ENSMUSG00000038587,ENSMUSG00000038587,Akap12,0.235942216,8.360710175,2.597286362,0.107046862,1,83397,Akap12,0.235942216,FALSE
ENSMUSG00000066406,ENSMUSG00000066406,Akap13,-0.061949483,8.581123472,0.261843179,0.608856685,1,75547,Akap13,-0.061949483,FALSE
ENSMUSG00000036551,ENSMUSG00000036551,Akap14,-0.263241912,2.503244401,1.738062835,0.187384466,1,434756,Akap14,-0.263241912,FALSE
ENSMUSG00000059708,ENSMUSG00000059708,Akap17b,0.096627132,2.945410513,0.221528635,0.637877636,1,338351,Akap17b,0.096627132,FALSE
ENSMUSG00000038729,ENSMUSG00000038729,Akap2,0.250017545,4.139605324,3.034727831,0.081500216,1,677884,Pakap,0.250017545,FALSE
ENSMUSG00000021057,ENSMUSG00000021057,Akap5,0.10173443,9.200153166,0.613266585,0.433560528,1,238276,Akap5,0.10173443,FALSE
ENSMUSG00000061603,ENSMUSG00000061603,Akap6,-0.017159451,2.935095755,0.00350011,0.952823295,1,238161,Akap6,-0.017159451,FALSE
ENSMUSG00000039166,ENSMUSG00000039166,Akap7,0.071949977,4.954382935,0.39820892,0.528015698,1,432442,Akap7,0.071949977,FALSE
