ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000028398,ENSMUSG00000028398,Dmac1,-0.065601466,4.090871484,0.223452116,0.636422075,0.898931961,66928,Dmac1,-0.065601466,FALSE
ENSMUSG00000057229,ENSMUSG00000057229,Dmac2,0.175184255,4.161203822,1.187616543,0.275810856,0.690124576,66349,Dmac2,0.175184255,FALSE
ENSMUSG00000009640,ENSMUSG00000009640,Dmap1,-0.114644825,4.098973829,0.529184422,0.466949947,0.823251191,66233,Dmap1,-0.114644825,FALSE
ENSMUSG00000047517,ENSMUSG00000047517,Dmbt1,1.011407425,0.445656064,4.830453474,0.027961275,0.256532423,12945,Dmbt1,1.011407425,TRUE
ENSMUSG00000045103,ENSMUSG00000045103,Dmd,0.060229494,5.33481474,0.196850198,0.657275379,0.904815423,13405,Dmd,0.060229494,FALSE
ENSMUSG00000060962,ENSMUSG00000060962,Dmkn,-0.570927325,5.07884042,2.160168802,0.141629131,0.541602614,73712,Dmkn,-0.570927325,FALSE
ENSMUSG00000030409,ENSMUSG00000030409,Dmpk,0.10799595,6.160280674,0.784360297,0.375810914,0.765866621,13400,Dmpk,0.10799595,FALSE
ENSMUSG00000048138,ENSMUSG00000048138,Dmrt2,0.248871857,1.719959845,0.670601543,0.41284196,0.792525114,226049,Dmrt2,0.248871857,FALSE
ENSMUSG00000042372,ENSMUSG00000042372,Dmrt3,0.207489414,-0.522536741,0.239016618,0.624917269,0.893118559,240590,Dmrt3,0.207489414,FALSE
ENSMUSG00000031323,ENSMUSG00000031323,Dmrtc1a,-0.146097848,-0.536224151,0.108234163,0.742163542,0.935034603,70887,Dmrtc1a,-0.146097848,FALSE
ENSMUSG00000042508,ENSMUSG00000042508,Dmtf1,-0.088405868,5.262121652,0.605588588,0.436453636,0.806174245,23857,Dmtf1,-0.088405868,FALSE
ENSMUSG00000022099,ENSMUSG00000022099,Dmtn,-0.229288008,4.565434533,2.85143657,0.091292328,0.448536654,13829,Dmtn,-0.229288008,FALSE
ENSMUSG00000030410,ENSMUSG00000030410,Dmwd,-0.297690588,5.184932576,7.566664686,0.005945771,0.104697802,13401,Dmwd,-0.297690588,TRUE
ENSMUSG00000037416,ENSMUSG00000037416,Dmxl1,0.145875967,6.426465263,1.350516177,0.245187898,0.662469207,240283,Dmxl1,0.145875967,FALSE
