"gene","symbol","effectsize","pvalue","signif"
11640,"Akap1",-0.0189531966408704,0.841918788455371,"false"
11642,"Akap3",0.325191876681865,0.814126066378261,"false"
11643,"Akap4",2.80968719220549,0.0697880628253258,"false"
11647,"Alpl",0.0524149308492653,0.642516160669855,"false"
11648,"Akp3",0.446085565628087,0.63251474989113,"false"
11650,"Alppl2",-1.66704133643056,0.310128294369462,"false"
11651,"Akt1",-0.0681244149408728,0.431973425488032,"false"
11652,"Akt2",-0.0458718773462012,0.603835619412558,"false"
11655,"Alas1",-0.131960871329048,0.165406901995165,"false"
11656,"Alas2",0.108559200671619,0.775939105860524,"false"
11657,"Alb",0.312246583811854,0.714158233852086,"false"
11658,"Alcam",-0.028301075159532,0.720862784566027,"false"
11666,"Abcd1",0.114967528513036,0.234889119711332,"false"
11668,"Aldh1a1",-0.234073859152782,0.0558323650963337,"false"
11669,"Aldh2",-0.185815984877749,0.0762876753870421,"false"
11670,"Aldh3a1",-0.310196063258556,0.379881348806581,"false"
11671,"Aldh3a2",-0.0555823814242763,0.503365856230559,"false"
11674,"Aldoa",-0.0639188000077344,0.498610262530533,"false"
11676,"Aldoc",0.250923000179137,0.311866545466575,"false"
11677,"Akr1b1",0.011167004949503,0.913405291692906,"false"
11682,"Alk",-1.39289712550673,0.142736916729968,"false"
11684,"Alox12",0.220130631069568,0.284206178043767,"false"
11685,"Alox12e",0.512895087332329,0.289398998950625,"false"
11686,"Alox12b",0.443198213637707,0.798058980439487,"false"
11687,"Alox15",0.0955332711975099,0.794195131620915,"false"
11688,"Alox8",0.441392300529494,0.1412805089081,"false"
11689,"Alox5",-0.0365381661747473,0.851956711621764,"false"
11690,"Alox5ap",-0.0322333020476865,0.853646880292071,"false"
11692,"Gfer",-0.198540690388642,0.179070784347002,"false"
11694,"Alx3",0.336462655500443,0.825231451736729,"false"
11695,"Alx4",0.183741012043223,0.702529522113163,"false"
11698,"Ambn",1.11531498121892,0.422138515738643,"false"
11699,"Ambp",3.70268104343153,0.00990643293555763,"false"
11702,"Amd1",-0.0417380331660193,0.680285527081368,"false"
11704,"Amelx",0.318279337207834,0.832090507348566,"false"
11705,"Amh",-0.302275168553693,0.546721952485062,"false"
11717,"Ampd3",-0.0583258322250478,0.596712100153123,"false"
11720,"Mat1a",0.0994654201925602,0.591690356708832,"false"
11722,"Amy1",-0.0868766639345457,0.765980573703448,"false"
11727,"Ang",-0.227793593159634,0.329642149060738,"false"
11731,"Ang2",-1.65782638833605,0.303330914113248,"false"
11732,"Ank",0.0602384175539732,0.637030420234652,"false"
11733,"Ank1",-0.40349577346246,0.16240158473536,"false"
11735,"Ank3",-0.0752342115695845,0.480100237289189,"false"
11736,"Ankfy1",0.0210154100516235,0.819872467969589,"false"
11737,"Anp32a",-0.140474373757881,0.155370952568064,"false"
11739,"Slc25a4",-0.0588789106265699,0.570918308175757,"false"
11740,"Slc25a5",-0.107445534772951,0.300860594495719,"false"
11744,"Anxa11",0.0973118058276194,0.311918417359152,"false"
11745,"Anxa3",-0.0539693210255113,0.675986605286492,"false"
11746,"Anxa4",0.0487165022624495,0.684161842072454,"false"
11747,"Anxa5",-0.0782682798489384,0.383051729616776,"false"
11749,"Anxa6",-0.0324797035358428,0.691654720883284,"false"
11750,"Anxa7",-0.0240335327794182,0.782590543333568,"false"
11752,"Anxa8",-0.0899948175340793,0.545853086431251,"false"
11754,"Aoc3",-0.025915937628046,0.904265341963139,"false"
11757,"Prdx3",0.0390392464161148,0.71887806477895,"false"
11758,"Prdx6",-0.166287418490805,0.129440676415468,"false"
11761,"Aox1",0.191472392485059,0.09109992557179,"false"
11764,"Ap1b1",0.0461326046582855,0.613563857481836,"false"
11765,"Ap1g1",-0.0232863585609287,0.790480134624144,"false"
11766,"Ap1g2",0.0383195043630348,0.751344063779301,"false"
11767,"Ap1m1",0.0593749792373406,0.533671504585881,"false"
11768,"Ap1m2",0.0663247380995442,0.573084769342471,"false"
11769,"Ap1s1",-0.0713598706162828,0.590854446606723,"false"
11770,"Fabp4",-0.367876212066058,0.0609534358573188,"false"
11771,"Ap2a1",0.100950588398709,0.178889927915878,"false"
11772,"Ap2a2",-0.014334768537968,0.856204555710702,"false"
11773,"Ap2m1",-0.0630687683104359,0.436197113351823,"false"
11774,"Ap3b1",-0.022980410973615,0.797736409800093,"false"
11775,"Ap3b2",-0.332954016498343,0.537956112215689,"false"
11776,"Ap3d1",0.00127599536502834,0.987800007766302,"false"
11777,"Ap3s1",-0.119717596583556,0.360946576262758,"false"
11778,"Ap3s2",0.173455972419052,0.0628930746949759,"false"
11781,"Ap4m1",0.11269050240649,0.334350807880303,"false"
11782,"Ap4s1",-0.164080399929532,0.181015299887661,"false"
11783,"Apaf1",0.113558845556989,0.310547857749747,"false"
