"gene","symbol","effectsize","pvalue","signif"
11287,"Pzp",0.208563368666484,0.70940449946017,"false"
11298,"Aanat",1.53760557238238,0.0785568638410609,"false"
11302,"Aatk",0.381902880300373,0.0093331349555822,"false"
11303,"Abca1",-0.298158306846803,0.0198280113349742,"false"
11304,"Abca4",0.372283588801453,0.103965343202473,"false"
11305,"Abca2",-0.072107886385986,0.430561197107907,"false"
11306,"Abcb7",0.0213233765384693,0.837680796005004,"false"
11307,"Abcg1",-0.288022346944815,0.0593716019348573,"false"
11308,"Abi1",-0.145050211776007,0.0915337251903071,"false"
11350,"Abl1",0.163731420727791,0.0589991659837792,"false"
11352,"Abl2",0.0822413657408575,0.48632653212602,"false"
11363,"Acadl",0.075155777784283,0.439276771805101,"false"
11364,"Acadm",0.074271413025635,0.472795220483031,"false"
11370,"Acadvl",0.0860496016557663,0.336797677328191,"false"
11409,"Acads",-0.00902592544561378,0.931386663801313,"false"
11416,"Slc33a1",-0.0885391575455738,0.417360866459118,"false"
11418,"Asic2",-1.48909977952578,0.0379198716072359,"false"
11419,"Asic1",0.191870738653954,0.257752822286066,"false"
11421,"Ace",0.432935695951234,0.00444725123319116,"false"
11423,"Ache",-0.0551961099137395,0.849431082917765,"false"
11425,"Apoc4",0.455370322744748,0.740555097716636,"false"
11426,"Macf1",0.112815114765001,0.383266118916697,"false"
11428,"Aco1",0.121243887545468,0.30604711091801,"false"
11429,"Aco2",0.0699120931805614,0.400270793712262,"false"
11430,"Acox1",-0.144220227358669,0.084773407058298,"false"
11431,"Acp1",-0.109859279875356,0.357610793769817,"false"
11432,"Acp2",-0.279409043578177,0.0107315555810534,"false"
11433,"Acp5",-1.10955461171705,6.10188567827251e-05,"true"
11434,"Acr",0.524899371877434,0.468948255427252,"false"
11435,"Chrna1",0.165853081542207,0.727880375676719,"false"
11438,"Chrna4",-0.83873309640101,0.23950634413611,"false"
11440,"Chrna6",-2.41084717373201,0.148723704135305,"false"
11441,"Chrna7",-0.802470990090396,0.0591754565332793,"false"
11443,"Chrnb1",0.428249853634088,0.0004077476412789,"true"
11444,"Chrnb2",0.336863066521662,0.239095325974937,"false"
11447,"Chrnd",4.73032897248673,0.0156632090438047,"false"
11448,"Chrne",0.998003363672773,0.110409071965369,"false"
11449,"Chrng",-1.07513660111332,0.545678370546749,"false"
11450,"Adipoq",0.0881488375282942,0.771094456352929,"false"
11451,"Acrv1",0.347213609939102,0.822069003430452,"false"
11459,"Acta1",2.98556536913364,0.00619176913413527,"false"
11461,"Actb",-0.170853249656167,0.0532150831421597,"false"
11464,"Actc1",0.0163748720934604,0.946394353494871,"false"
11465,"Actg1",-0.191000732463407,0.0483962530864008,"false"
11468,"Actg2",-0.287826919957326,0.208904348873901,"false"
