ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000034533,ENSMUSG00000034533,Scn10a,-0.188193936,-0.064792044,0.202841964,0.652436608,0.939847432,20264,Scn10a,-0.188193936,FALSE
ENSMUSG00000019194,ENSMUSG00000019194,Scn1b,-0.458921122,5.891606938,9.469425879,0.002089247,0.06123313,20266,Scn1b,-0.458921122,TRUE
ENSMUSG00000075318,ENSMUSG00000075318,Scn2a,0.036599603,0.774787538,0.014332632,0.904705772,0.986087052,110876,Scn2a,0.036599603,FALSE
ENSMUSG00000070304,ENSMUSG00000070304,Scn2b,-0.92628246,0.357130277,4.986969864,0.025538893,0.29272937,72821,Scn2b,-0.92628246,TRUE
ENSMUSG00000057182,ENSMUSG00000057182,Scn3a,-0.076903563,4.141518185,0.192089835,0.661182928,0.942620902,20269,Scn3a,-0.076903563,FALSE
ENSMUSG00000049281,ENSMUSG00000049281,Scn3b,0.094288119,6.994063332,0.368613369,0.543761073,0.90866598,235281,Scn3b,0.094288119,FALSE
ENSMUSG00000001027,ENSMUSG00000001027,Scn4a,0.540124397,1.154415363,1.992098903,0.158121594,0.674258471,110880,Scn4a,0.540124397,FALSE
ENSMUSG00000046480,ENSMUSG00000046480,Scn4b,0.022013018,2.139473054,0.003984222,0.949670395,0.991973379,399548,Scn4b,0.022013018,FALSE
ENSMUSG00000032511,ENSMUSG00000032511,Scn5a,-0.189887121,3.72077944,0.533513607,0.4651334,0.886484413,20271,Scn5a,-0.189887121,FALSE
ENSMUSG00000034810,ENSMUSG00000034810,Scn7a,0.105055692,8.429173717,0.388693432,0.53298699,0.906852486,20272,Scn7a,0.105055692,FALSE
ENSMUSG00000023033,ENSMUSG00000023033,Scn8a,-0.856714479,-0.426024314,3.182046565,0.074451425,0.502198815,20273,Scn8a,-0.856714479,FALSE
ENSMUSG00000030340,ENSMUSG00000030340,Scnn1a,-0.134118917,9.233959064,1.315507934,0.25139983,0.771924895,20276,Scnn1a,-0.134118917,FALSE
ENSMUSG00000030873,ENSMUSG00000030873,Scnn1b,-0.023762606,6.989431637,0.062859517,0.80203214,0.972604624,20277,Scnn1b,-0.023762606,FALSE
ENSMUSG00000000216,ENSMUSG00000000216,Scnn1g,-0.354461435,7.310912023,10.06024471,0.001515031,0.049154864,20278,Scnn1g,-0.354461435,TRUE
ENSMUSG00000069844,ENSMUSG00000069844,Sco1,-0.167497086,3.557014152,1.221535276,0.269059564,0.782784357,52892,Sco1,-0.167497086,FALSE
ENSMUSG00000063253,ENSMUSG00000063253,Scoc,-0.165567596,3.52071349,1.139486632,0.285760831,0.793529472,56367,Scoc,-0.165567596,FALSE
ENSMUSG00000028603,ENSMUSG00000028603,Scp2,0.023306506,7.718461547,0.048097473,0.826407512,0.976840813,20280,Scp2,0.023306506,FALSE
ENSMUSG00000000278,ENSMUSG00000000278,Scpep1,-0.131295588,6.338504308,1.19305278,0.274714638,0.784853438,74617,Scpep1,-0.131295588,FALSE
ENSMUSG00000022568,ENSMUSG00000022568,Scrib,-0.018558209,6.129944189,0.031437549,0.859267748,0.979400472,105782,Scrib,-0.018558209,FALSE
ENSMUSG00000019124,ENSMUSG00000019124,Scrn1,-0.477390744,5.319273269,14.87323126,0.000114983,0.007520208,69938,Scrn1,-0.477390744,TRUE
ENSMUSG00000020877,ENSMUSG00000020877,Scrn2,0.255776421,3.529195897,2.279080153,0.131129625,0.629042013,217140,Scrn2,0.255776421,FALSE
ENSMUSG00000008226,ENSMUSG00000008226,Scrn3,-0.073525597,4.852506981,0.364437582,0.546051986,0.90977,74616,Scrn3,-0.073525597,FALSE
ENSMUSG00000016763,ENSMUSG00000016763,Scube1,0.30275715,5.184367643,4.095461668,0.042998486,0.378189231,64706,Scube1,0.30275715,TRUE
ENSMUSG00000007279,ENSMUSG00000007279,Scube2,0.282234676,6.391209812,1.911837229,0.166759319,0.686264956,56788,Scube2,0.282234676,FALSE
ENSMUSG00000038677,ENSMUSG00000038677,Scube3,-0.720198029,2.768898109,7.228576352,0.007175209,0.140350204,268935,Scube3,-0.720198029,TRUE
ENSMUSG00000034161,ENSMUSG00000034161,Scx,-0.274243342,3.297110203,1.953301467,0.16223153,0.678236163,20289,Scx,-0.274243342,FALSE
ENSMUSG00000024941,ENSMUSG00000024941,Scyl1,0.001939964,6.418132095,0.000477656,0.982563351,0.997795363,78891,Scyl1,0.001939964,FALSE
ENSMUSG00000069539,ENSMUSG00000069539,Scyl2,-0.130681287,5.457923818,1.395243116,0.237521655,0.764012559,213326,Scyl2,-0.130681287,FALSE
ENSMUSG00000026584,ENSMUSG00000026584,Scyl3,0.003389838,4.834850901,0.000867717,0.976500084,0.997387422,240880,Scyl3,0.003389838,FALSE
ENSMUSG00000029415,ENSMUSG00000029415,Sdad1,-0.015851152,4.581553279,0.016762408,0.896985985,0.985403423,231452,Sdad1,-0.015851152,FALSE
ENSMUSG00000020592,ENSMUSG00000020592,Sdc1,0.142336266,8.194422088,1.011773115,0.31447843,0.811206592,20969,Sdc1,0.142336266,FALSE
ENSMUSG00000022261,ENSMUSG00000022261,Sdc2,-0.135277198,6.416518562,1.350217587,0.245240082,0.768249982,15529,Sdc2,-0.135277198,FALSE
ENSMUSG00000025743,ENSMUSG00000025743,Sdc3,-0.155029247,7.884459229,1.999149602,0.157387487,0.672769754,20970,Sdc3,-0.155029247,FALSE
ENSMUSG00000017009,ENSMUSG00000017009,Sdc4,0.126834203,7.744684422,1.080650221,0.298552143,0.802162587,20971,Sdc4,0.126834203,FALSE
ENSMUSG00000028249,ENSMUSG00000028249,Sdcbp,-0.218936999,8.517557531,3.291229037,0.069650868,0.486906454,53378,Sdcbp,-0.218936999,FALSE
ENSMUSG00000027456,ENSMUSG00000027456,Sdcbp2,-0.587081813,2.338482384,5.995485805,0.014342531,0.213147319,228765,Sdcbp2,-0.587081813,TRUE
ENSMUSG00000026504,ENSMUSG00000026504,Sdccag8,-0.242127285,4.193706386,3.177192815,0.074672916,0.502453705,76816,Sdccag8,-0.242127285,FALSE
ENSMUSG00000038806,ENSMUSG00000038806,Sde2,-0.03860959,5.360561394,0.144759039,0.703594984,0.953132372,208768,Sde2,-0.03860959,FALSE
ENSMUSG00000002064,ENSMUSG00000002064,Sdf2,-0.111697612,5.222567998,1.031504863,0.30980548,0.808589959,20316,Sdf2,-0.111697612,FALSE
ENSMUSG00000022769,ENSMUSG00000022769,Sdf2l1,-0.520836841,4.729478472,7.511163354,0.006131775,0.12719568,64136,Sdf2l1,-0.520836841,TRUE
ENSMUSG00000029076,ENSMUSG00000029076,Sdf4,-0.079071894,7.824420911,0.692851649,0.40519612,0.863144357,20318,Sdf4,-0.079071894,FALSE
ENSMUSG00000021577,ENSMUSG00000021577,Sdha,0.076923001,7.904788328,0.723289818,0.395066905,0.855527067,66945,Sdha,0.076923001,FALSE
ENSMUSG00000074211,ENSMUSG00000074211,Sdhaf1,0.278225895,2.492021793,1.988578771,0.158489561,0.674258471,68332,Sdhaf1,0.278225895,FALSE
ENSMUSG00000024668,ENSMUSG00000024668,Sdhaf2,-0.175028249,5.042507794,2.35201004,0.125121581,0.617508762,66072,Sdhaf2,-0.175028249,FALSE
