"gene","kMEblue","kMEbrown","kMEgreen","kMEgrey","kMEred","kMEturquoise","kMEyellow","degree","betweenness","closeness"
"ENSMUSG00000028713",0.943590139381503,0.226840216931106,0.457014632379717,-0.276328710615273,-0.0282973909380218,-0.884904707831224,0.235100823086386,NA,NA,NA
"ENSMUSG00000028698",-0.881336505199506,-0.24312539786251,-0.0568999952479861,-0.237350897851173,-0.258520227849445,0.914690789143618,-0.57458540358746,NA,NA,NA
"ENSMUSG00000028691",-0.863316107035966,-0.347490631404053,-0.0728151591514292,-0.157556150795677,-0.404983365452933,0.856994166878948,-0.180560294619369,NA,NA,NA
"ENSMUSG00000033253",0.0847163121459449,-0.153875883236404,-0.313728783146027,0.619200311910557,0.197888443392148,-0.250640300194809,0.731642217735615,NA,NA,NA
"ENSMUSG00000006390",-0.640715615851465,-0.335909433246307,-0.169858437016657,0.126237621204533,-0.263905539528335,0.561997640969211,0.334071842154812,NA,NA,NA
"ENSMUSG00000028633",-0.87269469855348,-0.171814958890294,-0.0036840219648975,-0.244579210400066,-0.353133550241984,0.881440551914687,-0.434475929016629,NA,NA,NA
"ENSMUSG00000028655",-0.419186524873301,-0.110267363235927,0.220823837862459,-0.243407668425831,-0.545767783065283,0.38361603025117,0.209035003295959,NA,NA,NA
"ENSMUSG00000046093",0.575372903299258,0.319530518686279,-0.480865119337351,0.734517767959174,0.728381095232552,-0.676890043381454,0.513826767632794,NA,NA,NA
"ENSMUSG00000032643",-0.251192130749144,0.80197569643327,-0.109560063170054,-0.123120344589648,0.0802749938820471,0.271436362055285,-0.433089625993766,NA,NA,NA
"ENSMUSG00000028859",0.48893554258472,0.0756277533108143,-0.282766076725971,0.313583950389363,0.355705356120684,-0.510328908545773,0.388392355895065,NA,NA,NA
"ENSMUSG00000050234",0.202159917949698,-0.412894411645731,0.0876102724841324,0.00267972585197016,0.0834794557580699,-0.143295041214374,-0.00308135479476869,NA,NA,NA
"ENSMUSG00000042367",0.296542405471377,-0.252257451222233,0.117703073244662,0.174326677796436,-0.129889929198543,-0.386663403850698,0.92491231309365,NA,NA,NA
"ENSMUSG00000046623",0.355758222787027,-0.178939544874143,0.102990330755834,0.1937308356503,-0.111242602986792,-0.457052379584104,0.951777003787723,NA,NA,NA
"ENSMUSG00000047945",-0.91975211694263,-0.281570575419601,-0.0753638730784286,-0.192758675994482,-0.336026212758551,0.927898309204503,-0.355857081682525,NA,NA,NA
"ENSMUSG00000000409",0.519863295519976,0.417927276414449,-0.470094697273337,0.603769624673919,0.838404217031397,-0.540379896322268,0.212696360785194,NA,NA,NA
"ENSMUSG00000050493",-0.917876990166083,-0.198281995088878,-0.268362401816292,-0.0662391964611216,-0.232587490531392,0.931296457659553,-0.519523125583826,NA,NA,NA
"ENSMUSG00000028776",0.429508955339041,-0.174411470775605,0.873511089671715,-0.789295684944433,-0.731409185953517,-0.332969821498581,0.151623565170274,NA,NA,NA
"ENSMUSG00000028773",0.260817343866769,0.355842122847922,0.198011132617498,-0.295860216388176,-0.074197892844874,-0.206864061351068,-0.248483647512919,NA,NA,NA
"ENSMUSG00000025743",-0.926225794419792,-0.12999870484938,-0.420204483022397,0.0935736967738005,0.00145545510090813,0.934409408552382,-0.537829866719613,NA,NA,NA
"ENSMUSG00000028581",-0.928655913103448,-0.151040906418849,-0.427872559503596,0.152697946053597,-0.0548251748936919,0.905994120936975,-0.342166278352831,NA,NA,NA
"ENSMUSG00000028909",0.862238922848947,0.135778916514374,-0.0685254706413326,0.380146343625976,0.425975560260712,-0.904531480128348,0.571792851310845,NA,NA,NA
"ENSMUSG00000028906",0.882166404773722,0.235687533280874,-0.0757024306606753,0.311057546146751,0.476125344092156,-0.894168239759186,0.404880075775787,NA,NA,NA
"ENSMUSG00000028893",-0.886084505030442,-0.0327343826012928,-0.167388546881488,-0.142093317030295,-0.273339824644036,0.879504248421491,-0.352221231044849,NA,NA,NA
"ENSMUSG00000056529",-0.903895183703721,-0.129728870754769,-0.315882261764294,0.0139830513954406,-0.0863750210030601,0.922486727714005,-0.503079621221485,NA,NA,NA
"ENSMUSG00000028862",0.319867193147333,-0.118058878248236,0.368473285246788,-0.400206720117457,-0.393109813536026,-0.228937025651457,0.0961315234493768,NA,NA,NA
"ENSMUSG00000047281",0.506270139837013,0.372558052242595,0.799828867383971,-0.678096497771852,-0.533007726779037,-0.455510455188822,0.09718826044041,NA,NA,NA
"ENSMUSG00000000682",-0.771312828420756,-0.00223991694289397,-0.504686388912404,0.14756565443583,0.21050184746908,0.806697310195443,-0.51303725835797,NA,NA,NA
"ENSMUSG00000028832",0.910898677648226,0.0908983338356434,0.408045365459871,-0.0969500933776965,-0.0224943070557525,-0.903723267463547,0.6304735165493,NA,NA,NA
"ENSMUSG00000037266",0.685331904525942,0.111776953250961,0.478157153119958,-0.24838787020038,-0.254753723936206,-0.677014118511716,0.413076920964272,NA,NA,NA
"ENSMUSG00000037188",-0.00507787242971056,0.913976071806209,-0.148888911269503,0.0121165461314839,0.276918402887399,0.00458436940779971,-0.373381732531735,60,0,0.00423728813559322
"ENSMUSG00000037139",0.0529472218823831,0.819414976330077,-0.572146230215385,0.516671004136571,0.594651008450782,-0.157480297509371,0.112529831522051,60,0,0.00423728813559322
"ENSMUSG00000028673",-0.860060833445837,-0.263190841349812,-0.191271811174684,-0.0852488755857116,-0.305268177548253,0.85976534034192,-0.186671057143812,NA,NA,NA
"ENSMUSG00000007872",-0.0936484489129865,-0.183983378021289,0.648821124579023,-0.86672566516864,-0.756703566285032,0.207980433832261,-0.29929423730575,NA,NA,NA
"ENSMUSG00000036905",-0.914681181221093,-0.217702552470039,-0.053198081208174,-0.273440034437298,-0.330029273854233,0.968618597604541,-0.655644438863101,NA,NA,NA
"ENSMUSG00000036896",-0.909144481454916,-0.281489635679426,-0.0620191175675053,-0.266141311707493,-0.343280642275648,0.964887904963902,-0.607602492901822,NA,NA,NA
"ENSMUSG00000036887",-0.909716862919595,-0.219782023285489,-0.0612195054350155,-0.278916044083992,-0.321089586647897,0.96366326420221,-0.632275960028274,NA,NA,NA
"ENSMUSG00000028763",-0.85787941158595,-0.340168776151726,-0.251743521710299,0.0535999270252682,-0.1535515654915,0.866205977374813,-0.554287943364769,NA,NA,NA
"ENSMUSG00000041351",0.133534198259098,-0.0915457653014109,-0.354659248872538,0.575768655435448,0.205949289228543,-0.2905051871882,0.890512511741223,NA,NA,NA
"ENSMUSG00000028766",-0.708924390459706,-0.31114757802944,-0.108398605645381,-0.151365029140165,-0.173720127344747,0.750111237734043,-0.554220176865839,NA,NA,NA
"ENSMUSG00000057530",0.96910123291258,0.156021867983003,0.244028965524492,0.0246073904811691,0.196215247543884,-0.947007082834253,0.44927354920718,NA,NA,NA
"ENSMUSG00000028749",0.0738139314595949,0.938050562451646,-0.206264504165054,0.0987248095197836,0.317639008346107,-0.111182426698318,-0.151874776641245,126,0.0140845070422535,0.00492610837438424
"ENSMUSG00000041202",-0.929755674129048,-0.252954369229755,-0.245647771596262,-0.0712100137033493,-0.127639245571001,0.961938367914853,-0.64471945264307,NA,NA,NA
"ENSMUSG00000041193",-0.868489156881463,-0.154543677521998,-0.24626501762911,-0.0190182089116234,-0.125544240219175,0.889557294293049,-0.536211096467738,NA,NA,NA
"ENSMUSG00000060572",0.936818606485829,0.124491382942613,0.423663564910122,-0.172513717992108,-0.0185861036544981,-0.893496207901488,0.442718460462629,NA,NA,NA
"ENSMUSG00000006221",0.0436283006775091,0.630277893509926,0.0232653231856003,-0.0917477010868707,0.0139486862542507,-0.0302418297941064,-0.321068944363789,NA,NA,NA
"ENSMUSG00000006219",-0.879024408337405,-0.239241341676739,-0.0727241715337191,-0.220937236492951,-0.256768545075884,0.936101499758839,-0.721965175794879,NA,NA,NA
"ENSMUSG00000028583",-0.842790174270827,-0.380783774424078,-0.251178413613909,-0.0681100192287015,-0.210921317808539,0.868832490297688,-0.328916449032845,NA,NA,NA
"ENSMUSG00000028599",-0.916674176315438,-0.248908440800866,-0.203353673136919,-0.024329883646664,-0.261520321909198,0.899673613732863,-0.341999333483389,NA,NA,NA
"ENSMUSG00000029019",-0.208149932103814,0.347228902749147,0.102047513811313,-0.240737693547067,-0.176090202441643,0.188071683707145,-0.303014331464544,NA,NA,NA
"ENSMUSG00000041616",-0.0102171252878872,0.36642679769812,0.120022155524048,-0.211543204805201,-0.0836178540282409,0.00773391645602252,-0.330661380105388,NA,NA,NA
"ENSMUSG00000028989",-0.655530869381741,-0.131137477844059,-0.0867702473447689,-0.212849932938027,-0.274787775937436,0.706893976254512,-0.388079702408424,NA,NA,NA
"ENSMUSG00000028977",0.885615373239239,-0.0785466546863195,0.240187513286598,0.117066786257233,0.205198127616639,-0.887695361622732,0.465575682148501,NA,NA,NA
"ENSMUSG00000028996",-0.701079511951882,-0.373847409222668,0.108138395575624,-0.362068029540084,-0.560789236278846,0.757753984346558,-0.311856454565342,NA,NA,NA
"ENSMUSG00000039911",-0.655349038975296,-0.303645010358219,0.383205852758394,-0.559753254449164,-0.710534360630947,0.710702581131772,-0.493971490597338,NA,NA,NA
"ENSMUSG00000028967",-0.0505076267982673,0.101343246828349,0.262133416192032,-0.277581470294948,-0.410051447823852,0.027247362637842,0.144833073871401,NA,NA,NA
"ENSMUSG00000028965",-0.827490817017219,0.0466752171713075,-0.306002324411172,0.124502495522166,-0.0662924727527549,0.785174946606285,-0.29618036680245,NA,NA,NA
"ENSMUSG00000028957",-0.509785578513743,0.258034826090945,-0.855752456123385,0.727184500851204,0.612529866139472,0.391250999500188,-0.0977608575333199,NA,NA,NA
"ENSMUSG00000057751",0.798387290648982,0.187975723254031,-0.0379240134166865,0.348719623934951,0.364666698816033,-0.880297601860571,0.769825593234811,NA,NA,NA
"ENSMUSG00000042116",-0.931583085585236,-0.124839060401122,-0.140278171989142,-0.161295785520155,-0.326616320341267,0.923846079815533,-0.414531315469866,NA,NA,NA
"ENSMUSG00000001467",-0.754694059462683,-0.238503317992706,0.207823412702328,-0.461422392892552,-0.581364155820311,0.80752520976145,-0.407406126818033,NA,NA,NA
"ENSMUSG00000097554",0.377476068975765,-0.1457693981639,0.963204192201162,-0.878589301084277,-0.838520407171739,-0.282251338961514,0.0894804201923093,NA,NA,NA
"ENSMUSG00000100801",0.387676248667901,-0.167229085951323,0.981407285849612,-0.828561908844141,-0.785986326828975,-0.300470300883511,0.059490922303173,NA,NA,NA
"ENSMUSG00000012428",-0.747325244123989,-0.370361162132731,-0.0526133888844899,-0.262829265892289,-0.171379276073714,0.835335388884814,-0.731960060321977,NA,NA,NA
"ENSMUSG00000040584",-0.77941356642759,-0.0255688241698666,-0.425402177094119,0.0675818142187805,0.120795934789879,0.789514344853733,-0.570568165961116,NA,NA,NA
"ENSMUSG00000028970",-0.810638332754919,-0.0459647817303107,-0.0943908845468516,-0.260388315456452,-0.206097679066208,0.856394548757812,-0.789663518374074,NA,NA,NA
"ENSMUSG00000073208",-0.850133812498331,-0.37292724912293,-0.0247899693923963,-0.27728027169615,-0.3256268831627,0.905245665284497,-0.552385677244395,NA,NA,NA
"ENSMUSG00000002944",0.959295739348078,0.171889991245439,0.274895998657514,0.0241772278909819,0.142503218195633,-0.964653056941888,0.584897153192511,NA,NA,NA
"ENSMUSG00000044968",-0.909991919777164,-0.0757310562253954,-0.27194355618931,-0.0663342493720176,-0.194439178239264,0.912282647582382,-0.495719467300078,NA,NA,NA
"ENSMUSG00000042453",0.870543852008315,0.346032445627597,0.0633121757215565,0.172643344621107,0.439537056075141,-0.868143336862225,0.273522704731568,NA,NA,NA
"ENSMUSG00000028978",-0.483584529250333,-0.585136691657126,0.465489291113082,-0.536950937053859,-0.741835171328638,0.561537396694405,-0.245652544563457,NA,NA,NA
"ENSMUSG00000048271",0.470069459870835,0.323574107190437,-0.44813154212627,0.692237802050293,0.741251284421992,-0.5555227197227,0.258104572760876,NA,NA,NA
"ENSMUSG00000025746",-0.872312440323739,-0.278068231493757,-0.258628843066003,-0.0138039579735542,-0.113385015583531,0.900122053693831,-0.558657024848579,NA,NA,NA
"ENSMUSG00000029168",0.904248022272903,0.129772283173078,0.30521324429507,-0.0866594620358044,0.232932414440643,-0.849148708823337,0.151605481859709,NA,NA,NA
"ENSMUSG00000062077",0.50438549062909,0.783295547920049,0.0972065861032512,-0.0964304999266257,0.159784496042315,-0.49970619139004,-0.0193503142799064,NA,NA,NA
"ENSMUSG00000029135",-0.565454668459599,0.192941586148144,0.0100534899919928,-0.240677977995713,-0.304943339175766,0.560356355952068,-0.440864847243314,NA,NA,NA
"ENSMUSG00000011034",-0.841388811356734,-0.0419398285533361,-0.585144308903272,0.356910816655988,0.257919369122626,0.794809544362017,-0.285624907709962,NA,NA,NA
"ENSMUSG00000037379",0.540546582854276,-0.231761957302879,0.853548178083526,-0.705313127356269,-0.562388499224493,-0.420140458937506,-0.00110797277796193,NA,NA,NA
"ENSMUSG00000054252",0.751632741180438,-0.21183879366137,0.783363314787862,-0.582225805617643,-0.4108001602832,-0.651280717325766,0.133036225016229,NA,NA,NA
"ENSMUSG00000054520",-0.850026711068478,-0.367879668850668,-0.567889243822092,0.321742663624874,0.119846855317607,0.837501050252202,-0.246718676731247,NA,NA,NA
"ENSMUSG00000029102",0.14499293024731,-0.275999457715697,-0.0909802853436637,0.29069595026033,-0.0535577460237941,-0.261458814127921,0.901015084257283,NA,NA,NA
"ENSMUSG00000029103",-0.901704901125365,-0.212012537674039,-0.153731162384737,-0.156957153757281,-0.334894526668956,0.91875515111873,-0.399333542133281,NA,NA,NA
"ENSMUSG00000036596",-0.87096301373576,-0.254307285663124,-0.0985795227230051,-0.218102002248193,-0.24503480943076,0.941795357467703,-0.715151754490555,NA,NA,NA
"ENSMUSG00000029096",0.908815016999041,0.217854413903497,0.432003546920211,-0.227502617846969,-0.0396656300454083,-0.850117035101604,0.327278402622972,NA,NA,NA
"ENSMUSG00000029093",-0.80390026749684,-0.272999638222832,-0.481191582201769,0.40398737907071,0.021874215227509,0.693031090968074,0.137034140487935,NA,NA,NA
"ENSMUSG00000043430",0.104769785909715,0.970542530275428,-0.0841358141949483,-0.00537415550536858,0.225982473065697,-0.127138145619981,-0.185053930130103,120,0,0.00485436893203883
"ENSMUSG00000029119",-0.957357776773509,-0.111498293531325,-0.519895752904976,0.265218163171182,0.0565943387621398,0.911336823464054,-0.284509324304913,NA,NA,NA
"ENSMUSG00000029126",0.411505931800494,-0.272189344668073,0.8952392894138,-0.847230940701368,-0.668790623382702,-0.278989480717252,-0.0691258299160749,NA,NA,NA
"ENSMUSG00000107134",0.893681405429149,0.174227588722074,0.157879920823474,0.16076515268658,0.251158218741335,-0.899845972902542,0.505710370481796,NA,NA,NA
"ENSMUSG00000051022",0.842620099937715,0.248344548157872,0.00864253901629065,0.295375811411516,0.312518572401548,-0.888896219858755,0.607589380538009,NA,NA,NA
"ENSMUSG00000029084",0.13976082832308,0.207827956912826,-0.734381392633198,0.781294339493847,0.828576176996206,-0.214599114417273,0.350414548538974,NA,NA,NA
"ENSMUSG00000048373",0.796185738259608,0.537960727243407,0.0906079096130076,0.049680517326766,0.189365791276861,-0.825177009173226,0.376666222270943,NA,NA,NA
"ENSMUSG00000029086",-0.822862592283238,-0.252366878589516,-0.000835667365138035,-0.30565736596575,-0.25767958310325,0.893099195900996,-0.708778142813523,NA,NA,NA
"ENSMUSG00000039706",0.808414034414276,0.0078362687523351,0.74475309650689,-0.506917693479012,-0.315273602971451,-0.733901023947029,0.329056094980282,NA,NA,NA
"ENSMUSG00000029092",-0.822800407342696,-0.373351462411395,-0.017186669039193,-0.188293424527902,-0.330654088274368,0.861602952436502,-0.483843623638224,NA,NA,NA
"ENSMUSG00000031558",-0.898399478858719,-0.0721811864318189,-0.338078447113881,0.0725729573125804,0.0258359321227627,0.903474807034621,-0.655523967177636,NA,NA,NA
"ENSMUSG00000029090",0.858881647173863,0.0670142115815575,0.637516480871967,-0.414414119646208,-0.122040889272546,-0.76484109521846,0.0963370439944579,NA,NA,NA
"ENSMUSG00000072941",-0.80603385539449,-0.111140100781626,0.0627266714792716,-0.395626705044034,-0.372022669857274,0.887386162908275,-0.799982027751165,NA,NA,NA
"ENSMUSG00000039252",-0.915190382772991,-0.251519104053817,-0.141196006324497,-0.120939300758953,-0.241261083883533,0.923953588097527,-0.582892151968287,NA,NA,NA
"ENSMUSG00000029188",0.150695048849009,-0.0876171022505746,-0.238888007022467,0.494294487575266,0.0971625311903479,-0.295385093537509,0.880486002857671,NA,NA,NA
"ENSMUSG00000029189",-0.68639696055578,-0.279292154030407,-0.334932985831165,0.272330820724336,-0.0746320842623838,0.620312153874056,0.13664231600273,NA,NA,NA
"ENSMUSG00000029108",-0.606781171309984,0.197184510844098,-0.221345019322073,-0.0454062520724487,0.0578192374834813,0.636560493305394,-0.743702213245697,NA,NA,NA
"ENSMUSG00000037999",0.878726207499175,0.143648018766867,-0.00831800205002277,0.228537108089467,0.420663916135477,-0.875464701584964,0.408424492164518,NA,NA,NA
"ENSMUSG00000029174",-0.947717342601405,-0.15596824344171,-0.271990791800902,-0.0336910255719944,-0.127902151365471,0.971510789175092,-0.599534040356808,NA,NA,NA
"ENSMUSG00000044827",-0.40115277432457,0.0646186106282373,-0.881476427724707,0.761910157154979,0.800952009237919,0.348791912328955,-0.140174619620347,NA,NA,NA
"ENSMUSG00000054920",0.968134267622216,0.0948998977383124,0.474729295107111,-0.185830403697005,0.0155835283792246,-0.920464709245639,0.394520820149546,NA,NA,NA
"ENSMUSG00000037720",0.151612586134757,-0.225430087483413,0.891464987193062,-0.781891068051723,-0.775700217896059,-0.0724221009043163,-0.134202581787717,NA,NA,NA
"ENSMUSG00000067219",0.557969343562357,0.0876738698927644,-0.130553031100741,0.443159870403112,0.225617581120011,-0.688959114213232,0.950177772859995,NA,NA,NA
"ENSMUSG00000029231",0.715717064541868,-0.00519621406666498,0.359758069771875,-0.17982127287153,0.0716919592653228,-0.639472511512536,-0.0645301019129458,NA,NA,NA
"ENSMUSG00000005672",0.93924470353005,0.318278720845827,0.0954644341163278,0.161334384064826,0.372356567876324,-0.932221429751192,0.40683767075429,NA,NA,NA
"ENSMUSG00000029238",0.495311054970139,-0.226305707901896,0.753253327852279,-0.625602858682507,-0.412882702097618,-0.375898206461998,-0.153329126579769,NA,NA,NA
"ENSMUSG00000036377",-0.671317686386091,-0.259523316700425,-0.326731950265958,0.249739730168419,-0.103514187859806,0.603025929689787,-0.0501833849760142,NA,NA,NA
"ENSMUSG00000036256",-0.905837599635474,-0.326587890941985,0.00163855664649967,-0.315197768737454,-0.433909114925947,0.948657599283646,-0.529625286240154,NA,NA,NA
"ENSMUSG00000037605",0.941709047332322,0.306638814218707,0.170760974086527,0.0476894889359932,0.316358664648972,-0.922874615094625,0.322032281280772,NA,NA,NA
"ENSMUSG00000072845",0.170607231836587,0.933764490032945,-0.211543123702088,0.164924795929214,0.330941197697074,-0.1996267270057,-0.101259807060756,122,0,0.0048780487804878
"ENSMUSG00000029273",0.603629969057754,0.0505523548931632,0.50796937824986,-0.487300497660993,-0.117259898768992,-0.487120333042305,-0.176607855268789,NA,NA,NA
"ENSMUSG00000067149",-0.798337032679149,-0.197926774006739,-0.0568092051158268,-0.246213468617727,-0.212868039898307,0.86968391375079,-0.599468246486605,NA,NA,NA
"ENSMUSG00000029368",0.443325100023828,-0.14325805206675,0.0635630282034041,0.272763296970787,0.0387025576998848,-0.561907709976758,0.930891537249591,NA,NA,NA
"ENSMUSG00000029371",0.580449510999283,-0.27760947225631,0.702124004280265,-0.4962283208693,-0.332740233198709,-0.487076519055498,0.00203835558759273,NA,NA,NA
"ENSMUSG00000029373",-0.605285853710577,-0.656571383049172,-0.247427096437192,0.137878920837218,-0.115170093866397,0.576180114028508,0.0912439335896834,NA,NA,NA
"ENSMUSG00000029379",0.698853301746798,-0.0503136667374133,0.16681923416318,0.215409788442917,0.140946720209851,-0.759260838476541,0.779596731705205,NA,NA,NA
"ENSMUSG00000029375",0.355009711286057,-0.394405286093615,0.289400525082145,-0.00109042983659793,-0.299773834941762,-0.41704771022951,0.869619658475585,NA,NA,NA
"ENSMUSG00000106957",0.0617153383902762,-0.553403339560324,0.154730471157016,0.0165219524866072,-0.282201130497399,-0.109915125467602,0.718959216022268,NA,NA,NA
"ENSMUSG00000029380",-0.108383913931178,-0.434757624701207,0.438149266430681,-0.392534689059759,-0.335639315098682,0.163981673512555,0.0495903663533019,NA,NA,NA
"ENSMUSG00000029377",0.446922944365263,0.0344282649226804,0.100121028897025,0.17769470088372,-0.0576054183375104,-0.549272855963431,0.945097032038792,NA,NA,NA
"ENSMUSG00000029378",-0.138584389725589,0.359359418377015,0.359089961213412,-0.331330252793603,-0.385098004724513,0.107076259193593,-0.070519952414621,NA,NA,NA
"ENSMUSG00000034981",0.453564564737756,-0.352634658776674,0.361021536230872,-0.0248973727140428,-0.2615159455989,-0.495156856584867,0.847320805703585,NA,NA,NA
"ENSMUSG00000029417",-0.778138902314969,-0.252815677835737,-0.100817572393435,-0.181709081431034,-0.21444829683588,0.848801678682393,-0.528619155158869,NA,NA,NA
"ENSMUSG00000034855",-0.81564923729218,-0.239566519928963,-0.0676739125044374,-0.242211375918273,-0.266197500817255,0.895612477809768,-0.567568463645567,NA,NA,NA
"ENSMUSG00000023078",-0.683853434150804,-0.226617690054705,-0.0702509967390278,-0.176015926463593,-0.119837358943101,0.749603253267917,-0.554152105504587,NA,NA,NA
"ENSMUSG00000029334",0.824936994922279,-0.0326958313362745,0.571057049339235,-0.397101194428465,-0.158616511116904,-0.719245432867221,0.198200283995629,NA,NA,NA
"ENSMUSG00000089809",-0.00954684765583541,0.30139479570732,0.432060567187092,-0.530768766020343,-0.431968012623315,0.0333858155943607,-0.168053581692469,NA,NA,NA
"ENSMUSG00000035273",-0.921849006748699,-0.295353251512388,-0.358250382614209,0.0915677699159283,-0.0149908331613716,0.933634622442114,-0.39891206202922,NA,NA,NA
"ENSMUSG00000029321",0.208777376758679,0.179507184267638,0.717813559367266,-0.795202326848598,-0.679249146669906,-0.109197789034376,-0.341436131128825,NA,NA,NA
"ENSMUSG00000029307",-0.566403504463572,-0.208615552503258,-0.143477960708077,0.0361156608052307,-0.121294319887195,0.565480736757627,-0.262982754791838,NA,NA,NA
"ENSMUSG00000029306",-0.653344999032027,-0.186522770303395,-0.252122166077379,0.0997160420538118,-0.162329205508431,0.611092119168061,-0.156476046454765,NA,NA,NA
"ENSMUSG00000029304",-0.942944025630025,-0.268793249997192,-0.304133831846541,0.0710322937913201,-0.157631314480173,0.925173021036702,-0.291412228494818,NA,NA,NA
"ENSMUSG00000029298",0.657194899795355,0.292314302979829,0.0790834867130902,0.0637489198148759,0.378360454639971,-0.616714178523251,0.0254054381010229,NA,NA,NA
"ENSMUSG00000079363",0.783564136500206,0.208045245407582,0.369522930254831,-0.154858439101484,0.0638466942199785,-0.728629679742917,0.294615768692375,NA,NA,NA
"ENSMUSG00000054720",-0.752903085512608,-0.475563488291852,-0.149336232115402,0.121163618712463,-0.23782252874819,0.692532877702123,0.0250950382137033,NA,NA,NA
"ENSMUSG00000029287",0.879723569957525,0.396031465324244,0.0834074870526062,0.111530507034111,0.366744307483856,-0.859499321366955,0.196947823362429,NA,NA,NA
"ENSMUSG00000072720",0.483728264989471,0.820055818508866,0.0698563229602957,-0.0604029156340985,0.197356766519167,-0.462475227193944,-0.134405618511106,NA,NA,NA
"ENSMUSG00000042190",0.655573961781237,-0.265204041251656,0.495698240249625,-0.298048354803757,-0.103058572941496,-0.550608857285503,0.102739752862448,NA,NA,NA
"ENSMUSG00000041930",0.159297062987764,0.224102650062696,0.698769318817962,-0.606627770256967,-0.662668100035158,-0.14529562573618,0.152821553479589,NA,NA,NA
"ENSMUSG00000014158",-0.681507986427602,-0.44236818792476,0.203748259878603,-0.474487882918534,-0.512403103428679,0.788497933625777,-0.522156040565874,NA,NA,NA
"ENSMUSG00000029561",-0.611298731665207,-0.267000180806054,-0.304640904950602,0.0672089766502026,0.103523578547002,0.663157860254399,-0.666331186087128,NA,NA,NA
"ENSMUSG00000009013",0.376976674867586,-0.123584656113349,0.957027117124654,-0.869949911278506,-0.820600573679818,-0.288600985305224,0.11043957311331,NA,NA,NA
"ENSMUSG00000029522",0.602714828432009,0.144105436265302,-0.047882292151958,0.377888181572004,0.169635465058209,-0.71447946978701,0.927722432367212,NA,NA,NA
"ENSMUSG00000079278",0.481299925448477,0.562326760824987,-0.400430274351449,0.54856359794688,0.663493409783132,-0.590200406785009,0.459200709450131,NA,NA,NA
"ENSMUSG00000041548",0.0881130857880343,0.245616000183816,0.799015600299162,-0.863431324803596,-0.74718545114741,-0.0166810976753654,-0.244327873163281,NA,NA,NA
"ENSMUSG00000029361",-0.0665146733818391,0.915779292140965,-0.31486241815064,0.16194587604937,0.35189851216285,0.028809311176461,-0.334618290012866,NA,NA,NA
"ENSMUSG00000087516",0.824634144436157,0.222161017231331,0.0354878273634464,0.204112418616115,0.376644652404403,-0.805518804850238,0.281610810127748,NA,NA,NA
"ENSMUSG00000018604",0.701458154981617,-0.203707079496847,0.442297369672445,-0.266154570360828,-0.0856548196252439,-0.612918625431972,0.0121931424851747,NA,NA,NA
"ENSMUSG00000029602",-0.8146560887794,0.193057512004073,-0.552051492368922,0.294479395326313,0.183452081662732,0.77777767989846,-0.373910932883005,NA,NA,NA
"ENSMUSG00000032690",-0.45469785116623,-0.128120362905848,0.0204906660687303,-0.150156147564882,-0.116752723533349,0.483035600843131,-0.642137599148627,NA,NA,NA
"ENSMUSG00000032661",-0.608102702224888,-0.0429513976254719,-0.550589841562112,0.401426243100549,0.334979440223736,0.588335762237228,-0.419981363727337,NA,NA,NA
"ENSMUSG00000052776",-0.871581746998385,-0.3108376547399,-0.0983367939469685,-0.202045425407686,-0.300628948513835,0.920729745017128,-0.584741215652121,NA,NA,NA
"ENSMUSG00000029608",-0.95114802141611,-0.355800466377681,-0.320735412467654,0.0426353922005683,-0.0932085009668378,0.964165118467747,-0.507674007879197,NA,NA,NA
"ENSMUSG00000029455",0.903824217763679,0.142345730032423,0.460413499858883,-0.228988968633558,-0.100713297249933,-0.871371555642546,0.520975919234756,NA,NA,NA
"ENSMUSG00000064267",-0.900173075023035,-0.160227677520943,-0.532157283095146,0.257178616937478,0.0970589468004301,0.877916379512354,-0.341230643981215,NA,NA,NA
"ENSMUSG00000029467",0.423276795480818,0.277771518714748,0.520339392117901,-0.434750725627063,-0.22947960542315,-0.358595331032493,-0.266497537124654,NA,NA,NA
"ENSMUSG00000090086",0.670042550560603,0.0185032916439287,-0.108963649870345,0.46688963349992,0.383811660348269,-0.730960376134396,0.502140880896273,NA,NA,NA
"ENSMUSG00000105881",0.531871020525004,0.196543949290432,-0.276775797737807,0.537801480388698,0.59956192951172,-0.572750513282513,0.161045071052605,NA,NA,NA
"ENSMUSG00000029401",-0.896774858595389,-0.333944770300285,-0.169137186581073,-0.103448580746516,-0.282458796012547,0.910899214981899,-0.308262222952669,NA,NA,NA
"ENSMUSG00000008348",0.39105085690475,-0.0434023581375658,0.92281952031703,-0.873622142589958,-0.76808990925078,-0.283863924912385,0.042426162510834,NA,NA,NA
"ENSMUSG00000029482",-0.149415979873655,-0.214831120603969,0.633671290927644,-0.660174292532388,-0.708112033648606,0.205903971348996,0.00667168534655448,NA,NA,NA
"ENSMUSG00000034324",-0.5612029205881,-0.199518472909769,0.245646936728912,-0.539604080533664,-0.435394597318773,0.68331752000219,-0.647967324578073,NA,NA,NA
"ENSMUSG00000034310",0.937743789725052,0.26121648318791,0.0932996960593601,0.173940808837024,0.306081841921168,-0.952913210448382,0.502686862021474,NA,NA,NA
