"","ID","Gene.name","logFC","logCPM","LR","PValue"
"12049","ENSMUSG00000020910","Adprm",0.199989997910882,4.07697396991923,0.986784997644799,0.320529420683788
"12050","ENSMUSG00000069844","Sco1",-0.204192519999259,3.55050159786403,0.899779363222462,0.342840878859927
"12051","ENSMUSG00000033196","Myh2",4.53591669229636,1.55669996767566,2.32933664288308,0.126955968784466
"12052","ENSMUSG00000056328","Myh1",6.40033587386178,4.04076802869242,3.66768894668682,0.0554770575594753
"12053","ENSMUSG00000057003","Myh4",9.28813942222079,0.818467748318635,3.52004940388249,0.0606306401523529
"12054","ENSMUSG00000055775","Myh8",9.6223011363448,5.43402549074755,4.1698975940038,0.0411482866599929
"12055","ENSMUSG00000060180","Myh13",2.79563036298764,-0.142254886984063,12.6380007453325,0.00037798399351246
"12056","ENSMUSG00000033066","Gas7",-0.254972734736232,5.43224341012745,1.29600367099811,0.254944491389948
"12057","ENSMUSG00000033044","Dhrs7c",0.181271536387804,1.97767798033536,0.112613099252511,0.737188548668843
"12058","ENSMUSG00000020905","Usp43",-0.134424392770293,3.7027789608336,0.385768425736539,0.534532126090496
"12059","ENSMUSG00000055134","9130017K11Rik",0.135689033782707,0.407874077088946,0.0642048749717947,0.799969320031175
"12060","ENSMUSG00000020904","Cfap52",-0.383896015507456,3.65254240907942,3.05202880209045,0.0806363550273421
"12061","ENSMUSG00000020903","Stx8",-0.0592218075276283,4.63896180932475,0.0955109076541749,0.757284717038729
"12062","ENSMUSG00000020902","Ntn1",0.441901556774444,7.22681671018966,7.40102052275078,0.00651868855984533
"12063","ENSMUSG00000020901","Pik3r5",-0.224732746297707,4.76154155198109,1.2037989948985,0.272563701603809
"12064","ENSMUSG00000046207","Pik3r6",-0.226361775852131,3.46688108008851,0.795259390692204,0.372514524112357
"12065","ENSMUSG00000048329","Mfsd6l",0.189941582773746,2.01437993901484,0.321989924867686,0.570414219991394
"12066","ENSMUSG00000045915","Ccdc42",0.387241831471842,1.91071225319103,0.776307848587357,0.378272714830547
"12067","ENSMUSG00000020900","Myh10",-0.121569400857503,8.61730724448026,0.319929382865701,0.571650086351074
"12068","ENSMUSG00000018736","Ndel1",-0.19017710014745,6.24141740368305,1.5146925871573,0.218424433197744
"12069","ENSMUSG00000060938","Rpl26",0.00485937837320786,5.71324296882808,0.000494132404361913,0.982265213535355
"12070","ENSMUSG00000052921","Arhgef15",0.424187064177944,7.24094231638479,4.74804041666725,0.0293316781596257
"12071","ENSMUSG00000018740","Slc25a35",0.074184886772664,4.24089885479416,0.119457033493969,0.729624128117168
"12072","ENSMUSG00000020899","Pfas",0.222087685410923,4.02938053968749,0.924473687495444,0.33630306325059
"12073","ENSMUSG00000020898","Ctc1",0.231327216038108,4.34794702592775,1.65308118552461,0.19854008357312
"12074","ENSMUSG00000020897","Aurkb",-0.260212753447774,1.50705786121977,0.448450536780134,0.503071689597757
"12075","ENSMUSG00000072809","9330160F10Rik",-0.146029754948661,-0.543061157788823,0.0665935906489592,0.796362654584016
"12076","ENSMUSG00000045176","Borcs6",0.0692160221981969,4.10209980933914,0.132049782031598,0.716316150395271
"12077","ENSMUSG00000020895","Tmem107",-0.0936526006017657,3.75372350106755,0.191014315438779,0.662073749086067
"12078","ENSMUSG00000020894","Vamp2",0.311083150923002,6.96181307006468,4.14326680359194,0.0418004267344539
"12079","ENSMUSG00000020893","Per1",0.397745741157755,7.11871197920122,3.19653442602184,0.0737944888384765
"12080","ENSMUSG00000097386","9130213A22Rik",-0.213643498159589,-0.846966039851266,0.0959907153949091,0.756695039720225
"12081","ENSMUSG00000023781","Hes7",0.477113430319263,-0.785366384643007,0.410215519393155,0.521860136500705
"12082","ENSMUSG00000020892","Aloxe3",1.36384705644232,1.09269935308592,3.83469025133807,0.0502022661967143
"12083","ENSMUSG00000032807","Alox12b",9.06822835566255,0.601502681245956,3.72119261088449,0.0537259838711666
"12084","ENSMUSG00000020891","Alox8",-0.0071261090396725,-0.223971114951806,0.000186053887381465,0.989117066663898
"12085","ENSMUSG00000032782","Cntrob",0.276095390200517,3.08654163650923,1.08607118109995,0.297343350411235
"12086","ENSMUSG00000049299","Trappc1",0.208425837515017,4.16128631876492,0.801347527850198,0.370690786009894
"12087","ENSMUSG00000018470","Kcnab3",0.941718708602252,0.212290358143952,3.25035600540744,0.0714079465118276
