"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000073008","ENSMUSG00000073008","Gpr174",1.40006118115225,2.17452295174192,10.7684135507642,0.00103246968346614,0.0894409290114206
"ENSMUSG00000063415","ENSMUSG00000063415","Cyp26b1",1.39773616219515,3.34138302447975,10.7008144059624,0.00107088384035615,0.0918456045965157
"ENSMUSG00000105547","ENSMUSG00000105547","Iglc3",1.39768133559758,2.46248839418584,10.3216338422682,0.00131479842733677,0.106089818435896
"ENSMUSG00000043383","ENSMUSG00000043383","Olfr1342",1.36977390457973,1.23126366817031,10.2323634232467,0.00137997727568035,0.108520299282824
"ENSMUSG00000031132","ENSMUSG00000031132","Cd40lg",2.14732492621961,-0.507391811678877,10.2261413428916,0.00138464032508481,0.108520299282824
"ENSMUSG00000023034","ENSMUSG00000023034","Nr4a1",1.22629858441374,7.05363634883749,10.1951064382916,0.00140813832353451,0.109341025217163
"ENSMUSG00000026581","ENSMUSG00000026581","Sell",1.08612838516288,4.90622027134266,10.1869091521289,0.00141441200901603,0.109341025217163
"ENSMUSG00000104422","ENSMUSG00000104422","Ighv1-14",2.31008053134841,3.33204382730037,10.1278377673287,0.00146046631461302,0.111402561051389
"ENSMUSG00000111390","ENSMUSG00000111390","Gm48796",1.53121085535912,0.524367873151488,9.86978402423114,0.00168015229883921,0.122211584302486
"ENSMUSG00000049939","ENSMUSG00000049939","Lrrc4",1.1483517146452,1.07899813616189,9.86184261570467,0.00168742017245623,0.122224522491483
"ENSMUSG00000096499","ENSMUSG00000096499","Ighv1-5",1.66159967636897,3.16173480944155,9.78874016857973,0.00175583719841565,0.125483866030316
"ENSMUSG00000002007","ENSMUSG00000002007","Srpk3",1.07540561208743,1.70581593302934,9.76019083062961,0.00178331398502007,0.125483866030316
"ENSMUSG00000027950","ENSMUSG00000027950","Chrnb2",1.17021449419525,1.34768402532304,9.73785700368344,0.00180511224307845,0.125985141532102
"ENSMUSG00000014453","ENSMUSG00000014453","Blk",1.12639584142437,2.55188938199328,9.66761139321027,0.00187544989469196,0.128776053222695
"ENSMUSG00000030111","ENSMUSG00000030111","A2m",4.26892102845777,1.79633010770024,9.64886922066418,0.00189468181843799,0.128782482703176
"ENSMUSG00000104184","ENSMUSG00000104184","Gm37818",2.24638446482032,-0.616453896529119,9.59366140746094,0.00195250212624877,0.131481188103135
"ENSMUSG00000074497","ENSMUSG00000074497","A430078G23Rik",1.1415863339729,1.67532399289089,9.46949452721765,0.00208916931380573,0.13746255649121
