"gene","kMEblue","kMEbrown","kMEgreen","kMEgrey","kMEred","kMEturquoise","kMEyellow"
"ENSMUSG00000029864",0.928390893896275,0.2389558526328,0.276363890613372,-0.0167485127450514,0.0605326226018648,-0.938148815051827,0.56742434166347
"ENSMUSG00000079560",0.839596923123145,0.243620995922181,-0.0203343445846542,0.3237021101765,0.523344494866572,-0.846566230045772,0.38554816511226
"ENSMUSG00000038253",0.946447759392697,0.23305300536933,0.188099747517826,0.0915649575248001,0.238036077649384,-0.945564852117115,0.53269208298741
"ENSMUSG00000038065",0.860667114806648,0.147185999640594,0.39068156091839,-0.225402133227349,0.0218504733602337,-0.82052467412961,0.206652423836778
"ENSMUSG00000003477",0.912125615622264,0.310903065527478,0.341525449533938,-0.173869483081044,0.0961720829197168,-0.877464709574951,0.333430722819677
"ENSMUSG00000004655",0.938576267707533,0.121385772381879,0.536156697282659,-0.266182534708736,-0.0513506873721002,-0.891261152773962,0.380641457868653
"ENSMUSG00000025889",0.809938493848167,0.230005412186653,-0.0692998693091915,0.342462810584896,0.465350517908736,-0.825522030873132,0.301522641677734
"ENSMUSG00000054422",0.830483155436796,0.0460323740476711,0.172654333983598,0.0928772983408096,0.0902494392486289,-0.861492818605567,0.615566622252409
"ENSMUSG00000015053",0.86380220255076,-0.0698997778962239,0.571508386895609,-0.394321784143543,-0.203056768306854,-0.780894791830696,0.305172441774205
"ENSMUSG00000034037",0.869051830438069,-0.155038436324542,0.545935250305839,-0.201988821386866,-0.146888164326061,-0.82928405779856,0.378823826869605
"ENSMUSG00000107655",0.896236801338873,0.21802433746195,0.0916394809261646,0.148605267341584,0.29433066751632,-0.927643686485232,0.507605282412215
"ENSMUSG00000030067",0.829337221698661,-0.013200376449776,0.297393389524475,0.08869338076876,0.0633431716957087,-0.857999629603229,0.581684247872405
"ENSMUSG00000030134",0.942676256806577,0.0796960346194441,0.256422132457695,0.100077751787471,0.16348935445758,-0.957794108782254,0.539174337110835
"ENSMUSG00000041741",0.866910155939813,0.252666886778993,0.346263976120124,-0.0781142558954022,0.19311640244386,-0.840438329088861,0.183683092222273
"ENSMUSG00000030246",0.885206578362534,0.107145019218089,0.525673632404108,-0.327467688955764,-0.219655188362114,-0.846961928853812,0.466630839033981
"ENSMUSG00000040987",0.884575468429859,0.221493667829186,0.218839481423959,0.0010385102919851,0.257303750356771,-0.870503859313213,0.241095461106641
"ENSMUSG00000052974",0.951893763204759,0.2927112047749,0.296913928227321,-0.0985053481634182,0.155388963180105,-0.913491432726071,0.264310172640899
"ENSMUSG00000040488",0.884133712943333,0.29136875014444,0.317403680831557,-0.0455747744240082,0.168185050916046,-0.86591500957387,0.22673219959322
"ENSMUSG00000037166",0.830335167610416,0.28734762362828,0.248848784171711,-0.107139286280598,0.0636879132672659,-0.816111350470841,0.461735028956982
"ENSMUSG00000036570",0.814601814078086,0.527985041101979,0.3871800484592,-0.281805121169929,-0.0207767638281174,-0.762752261587083,0.126411130609133
"ENSMUSG00000030495",0.958688119299249,0.0925873666697199,0.354239339507427,-0.0713069363283217,0.146188027299802,-0.904612120078096,0.283782305070214
"ENSMUSG00000030494",0.880658456093076,0.0746514227463631,0.157703921897338,0.156269377537104,0.126769310424897,-0.931423911570392,0.740975674725797
"ENSMUSG00000064023",0.86262265556755,0.434438930347794,0.123715232969773,0.0898188794809453,0.236177079726034,-0.871636172575636,0.491868615886725
"ENSMUSG00000030554",0.812714948387735,0.283177477669057,0.512643637677113,-0.260963516149491,0.00804212961593147,-0.787527329848761,0.127101293888888
"ENSMUSG00000005533",0.90855486267117,0.134697110731912,0.158094482918129,0.123225880096083,0.227364458333442,-0.929015877057782,0.470343262085129
"ENSMUSG00000030616",0.895153101423358,0.1061262158697,0.10105732654799,0.181833264069701,0.326402953595912,-0.904814716413935,0.548743296984205
"ENSMUSG00000090958",0.809651389115935,0.253891161850343,0.478509101524291,-0.205528832253713,-0.140879840439288,-0.803404099993538,0.412900384425554
"ENSMUSG00000018909",0.890279503084522,0.00776994095895145,0.362597154476057,-0.0501456700859101,0.0994838899583082,-0.856489309313993,0.357351466414019
"ENSMUSG00000073940",0.880314761160023,0.187464706439254,0.0726122268992831,0.193178909228631,0.336570984504434,-0.879439785887728,0.298661457897486
"ENSMUSG00000052305",0.893725870244227,0.173019706932113,0.143638278795926,0.119513262143913,0.275196353209691,-0.885648360255513,0.2995770572254
"ENSMUSG00000007279",0.913648870551848,0.291045136279217,0.178259803643391,0.0604097703956223,0.313099316968771,-0.885295546947025,0.232905339759642
"ENSMUSG00000030787",0.937148550462204,0.263835119577173,0.387782854687106,-0.16144560842334,0.0634966863569068,-0.897534284287691,0.393009632492991
"ENSMUSG00000038296",0.859831972098716,0.0139454587336894,0.59079083068319,-0.384338748697655,-0.181967446663076,-0.773094160326035,0.317522008636633
"ENSMUSG00000058420",0.875486458208241,0.269437528134133,0.617508045341306,-0.370950183960132,-0.152854640718033,-0.829378564195498,0.265171345474273
"ENSMUSG00000048200",0.820019968282938,0.00111346028866407,0.107675261895035,0.150777676084403,0.0980576142620524,-0.857659318859999,0.741978126860341
"ENSMUSG00000019762",0.924316109212053,0.0794069535678902,0.336591742321685,-0.0850162251468282,0.109022277058213,-0.870050730380374,0.261854387326651
"ENSMUSG00000045680",0.841860518099074,0.322182338740319,0.429678018427282,-0.314443950820352,0.0137560960485099,-0.780871167113004,0.21860233821899
"ENSMUSG00000037762",0.853549707280663,0.264776921963067,0.0222702788895797,0.14649886217037,0.371671335936139,-0.824905489835246,0.351991435405639
"ENSMUSG00000044199",0.93321522936407,0.133436265462401,0.138074918545056,0.126647181445386,0.363521478325269,-0.907035147382534,0.397251161686309
"ENSMUSG00000019929",0.850135749823145,0.526691104406971,0.262640747119172,-0.120630194598719,0.211451285093204,-0.822692311076087,0.146794306346959
"ENSMUSG00000020154",0.958651666285824,0.271534655601925,0.159946148974722,0.121902613538107,0.322177890418064,-0.967150445309093,0.449897335706996
"ENSMUSG00000020183",0.832408692115113,0.112101855647143,0.16294751217223,0.19536286228645,0.141271894692541,-0.902060379817649,0.818310874922932
"ENSMUSG00000058396",0.961691693467129,0.160642210009743,0.39539869436355,-0.126253845433757,0.0653542045837333,-0.931232043190345,0.457275083934439
"ENSMUSG00000001300",0.935764470722932,0.286063414742867,0.366369482230708,-0.142737634288953,0.0912881039529566,-0.912451980726238,0.428806081070889
"ENSMUSG00000038515",0.883421843344857,0.398130778049878,-0.0328998345099313,0.285773604767198,0.449731360370853,-0.912265591025015,0.513838669612738
"ENSMUSG00000031489",0.861946625936733,0.247052755527294,0.402593933887303,-0.152456471152135,0.0712888812695881,-0.840092605356989,0.174727301189471
"ENSMUSG00000031613",0.932733503545783,0.172684020629389,0.147203521977255,0.0733470589479479,0.270781146226486,-0.916945496677846,0.449794540428151
"ENSMUSG00000034911",0.878952114605576,-0.0381161689898838,0.191670932674295,0.096252255171601,0.141160366051883,-0.875508619679425,0.459191551721414
"ENSMUSG00000034845",0.963699245195279,0.214549252261721,0.343795969495207,-0.096065228504477,0.0878335438604367,-0.945657456800057,0.473761661766201
"ENSMUSG00000043664",0.913659757893684,0.29097588355649,0.0147856363590904,0.236185143206287,0.375312699430446,-0.935390185116576,0.497071366198119
"ENSMUSG00000051839",0.825057831484366,0.108610892568302,0.220461524868892,0.0839580904578808,0.274225965850855,-0.802064087745372,0.217129342678217
"ENSMUSG00000005481",0.880994872833835,0.139498400462459,0.184215020012906,0.0679904394264082,0.0941095749281612,-0.885552603985683,0.592378096372514
"ENSMUSG00000002885",0.958923158421198,0.0306737028778265,0.39169542695206,-0.0440796685867841,0.0906214800533182,-0.941858709129835,0.459333004027128
"ENSMUSG00000043668",0.908845853137948,0.261155267685544,0.128666843488401,0.200980004807079,0.284202846731673,-0.94845850779651,0.528919587142877
"ENSMUSG00000031748",0.912153767349374,0.132714740306134,0.400626561908302,-0.155447336185479,0.110962377110915,-0.870396072971673,0.239506310171432
"ENSMUSG00000031775",0.890912337068518,-0.0988725751229258,0.507806678622072,-0.227308727522552,-0.0886467248862472,-0.841458723257725,0.431956037331339
"ENSMUSG00000110702",0.873049618275282,-0.167021534255791,0.49815584229155,-0.253348432091488,-0.142001362891475,-0.804652180358701,0.347230017798207
"ENSMUSG00000031778",0.941402374434574,0.2986753607612,0.134838245306544,0.0687052675976692,0.319239316337826,-0.92472901790651,0.414840203489956
"ENSMUSG00000014846",0.830348733406188,0.33516563483255,0.5077277453051,-0.264270213745257,-0.100634066799442,-0.821704769909435,0.300137804202865
"ENSMUSG00000033763",0.838137074982145,0.0762782066567516,0.637750732808065,-0.402544207958335,-0.150170275270106,-0.765982242273437,0.165410096812729
"ENSMUSG00000031825",0.89704639617239,0.108943854585709,0.637277389599031,-0.428067514987673,-0.254093537528089,-0.818371455927409,0.27131451419485
"ENSMUSG00000031824",0.895191753611282,0.0481772861130544,0.39319509643454,-0.0436863527723789,0.011333626274494,-0.89783829050712,0.52319688531031
"ENSMUSG00000097087",0.860009462573146,0.175721319508861,-0.0493245652639379,0.388751029995587,0.429825306219882,-0.91566314846235,0.614234391520002
"ENSMUSG00000097336",0.912883383979724,0.0408900432204848,0.2819430611065,0.04697586658915,0.140457030194185,-0.901757766923966,0.431606602954456
"ENSMUSG00000042812",0.878529141827964,0.290750622630883,0.443581952077429,-0.289297540894772,-0.0364130302114224,-0.830719921817063,0.310024565749096
"ENSMUSG00000006362",0.976520649302936,0.0402608771240725,0.479633297887395,-0.188400419902672,-0.000964757178970814,-0.928814845308139,0.399337911350275
"ENSMUSG00000039081",0.80838213041333,0.0671234180327667,0.0330367910720542,0.243282275887183,0.339939171998805,-0.821361529893826,0.567210786020356
"ENSMUSG00000040717",0.897231148165834,0.219848998033605,0.0715272780145405,0.24748255725154,0.425221805724004,-0.922883523773096,0.409631889722583
"ENSMUSG00000071547",0.834519757455226,0.310754755228249,0.392619994207156,-0.250967322733137,0.019855170145483,-0.772269294756895,0.166069796137462
"ENSMUSG00000021904",0.959048739267193,0.129984286460145,0.431265361695841,-0.18320861487797,0.020230917618278,-0.92463854240873,0.464202050353805
"ENSMUSG00000057606",0.917086686648355,0.233253697063915,0.274492191706326,0.000331797866684578,0.164490544030278,-0.926640170438604,0.49531104857629
"ENSMUSG00000004558",0.881564651036953,0.566726215577255,0.265416209670483,-0.089962806148581,0.128815856152716,-0.870506351087661,0.289959818968951
"ENSMUSG00000022220",0.920529433842493,-0.0290322567574827,0.595773580362083,-0.276935325448291,-0.164900953763665,-0.874082317675332,0.400889819456705
"ENSMUSG00000040055",0.815708456023506,-0.0201633529833259,0.231246370644328,0.0440049378367154,0.0010681749398741,-0.850160042324856,0.750185827987256
"ENSMUSG00000022032",0.881776404257371,0.570228070276258,0.191725063956545,0.00149425936828395,0.199439465507813,-0.886433888492704,0.30675762079195
"ENSMUSG00000034248",0.80577711314024,0.0556912749850596,0.0481694343758608,0.333605523167328,0.260634499081458,-0.878865175933872,0.744683817023363
"ENSMUSG00000022122",0.835177673935074,0.307917637435082,0.119787815763481,0.0044749533766743,0.344779062695063,-0.794536456654508,0.200751153756059
"ENSMUSG00000022132",0.953228781572729,0.133873572096158,0.414059329918285,-0.198701656028833,0.0080204298181841,-0.898168371593335,0.320443675279232
"ENSMUSG00000032172",0.936499339153377,0.0657570699269304,0.287449330165476,-0.0203482978792994,0.0707416458985088,-0.921128294635117,0.55760523394302
"ENSMUSG00000036395",0.838532641725728,0.279235634426267,0.00819375801338183,0.166051591215389,0.403935799715846,-0.853107482951644,0.421902949067896
"ENSMUSG00000035934",0.831152076502915,0.0486818248460997,0.286760030066422,-0.168872281020123,0.0305052554803438,-0.762878750996288,0.293380095253095
"ENSMUSG00000032315",0.929487082440538,0.385737379578834,0.216734966146968,0.024527993955815,0.26889288637431,-0.921698561374294,0.32656293675706
"ENSMUSG00000032249",0.838606187266831,-0.0422421563672397,0.530329466496165,-0.23595126046766,-0.240206622508654,-0.82641643218929,0.607955471130798
"ENSMUSG00000041729",0.823461735358356,-0.0949243403715989,0.717650339524442,-0.41108923236926,-0.315424119034266,-0.759047255153312,0.292589185759484
"ENSMUSG00000036867",0.897704889658331,-0.00451632642939769,0.615568740852746,-0.398109007767704,-0.168036082961727,-0.829381167749722,0.321337165408008
"ENSMUSG00000041361",0.938774548287803,0.0105279609817909,0.351649647209067,-0.0972194337061061,0.041333716342945,-0.903900826618485,0.490103780817479
"ENSMUSG00000033590",0.808611116335971,-0.0892373699912266,0.560123415196616,-0.175736006391732,-0.24469496678918,-0.826447046188531,0.611028297562846
"ENSMUSG00000056267",0.829918275418933,0.172720795390861,-0.0720862759298033,0.382670285608277,0.391812827140733,-0.891426627087735,0.585294202539706
"ENSMUSG00000037681",0.872544655036934,0.200097797712944,-0.033564085790023,0.315855675910303,0.419608793745243,-0.906863306354382,0.597615278575483
"ENSMUSG00000043154",0.846604973042839,0.474051637550043,0.199018923062401,0.0161334184391525,0.216906725616115,-0.873526880817287,0.343370413596789
"ENSMUSG00000032548",0.854895406238155,0.181594105938242,-0.0398412305936912,0.288220697324953,0.425143110714756,-0.861867006423074,0.497374720494244
"ENSMUSG00000010047",0.865738930212298,-0.103881955279137,0.674753893545703,-0.400708127741102,-0.311235351582702,-0.795824982016799,0.372329560339282
"ENSMUSG00000056724",0.801800707199997,-0.119201568480216,0.201546663081561,0.136032286006805,0.192155391296486,-0.802526086530139,0.374051082351109
"ENSMUSG00000066319",0.839072095060679,-0.0263373980622616,0.604444624264083,-0.365339086562474,-0.171002002295008,-0.775192530895743,0.161231870654853
"ENSMUSG00000043953",0.912025824898022,0.104132977792035,0.150537120682795,0.159796869418183,0.228069740964009,-0.912211971489319,0.541570522374323
"ENSMUSG00000041794",0.861585791809067,0.194767244675873,0.275781184949828,-0.11065320552766,0.0431819648664213,-0.829122378325728,0.45223435614617
