"X","ID","Gene.name","logFC","logCPM","LR","PValue"
3878,"ENSMUSG00000028226","Mmp16",1.16021183477495,-0.16509732849974,7.95709569148898,0.00478992137838409
4003,"ENSMUSG00000014030","Pax5",1.58871272783756,4.19006851262882,77.6471635309676,1.23193088206254e-18
4158,"ENSMUSG00000008489","Elavl2",1.12448436928494,-0.579337739347963,5.75463597746556,0.0164452026937846
4412,"ENSMUSG00000086961","Gm12946",1.3854062033113,-0.907917337562361,6.64755668683463,0.00992918919771241
4498,"ENSMUSG00000050511","Oprd1",1.08842516506666,-0.541988476924151,6.05858276546211,0.0138388699551317
4746,"ENSMUSG00000028957","Per3",1.62770397637552,5.93227091134831,110.26801212287,8.55988036088864e-26
4826,"ENSMUSG00000029075","Tnfrsf4",1.24835154543719,0.0394292255191872,9.68529348251835,0.00185748716372294
4952,"ENSMUSG00000087314","Prkag2os2",1.12027122949331,-0.588087275783162,5.29866051201911,0.0213418303845148
5052,"ENSMUSG00000045102","Poln",2.08875770853384,-1.05976481356191,9.47970336972474,0.0020775755695024
5083,"ENSMUSG00000043430","Psapl1",3.08559106018181,0.858111734187145,4.95164160245791,0.0260659066705383
5259,"ENSMUSG00000029254","Stap1",1.00868616720442,2.43956825502998,22.3437796969862,2.27950188173196e-06
5523,"ENSMUSG00000079278","Tmem233",1.57111719021289,1.42184010356292,31.6219677236845,1.87298798089402e-08
5536,"ENSMUSG00000029361","Nos1",2.53868678835868,0.357334864678113,5.58261012016607,0.0181396682708141
5560,"ENSMUSG00000029602","Rasal1",1.27803243850059,-0.0865681641235548,7.06784161485068,0.00784797411608059
5582,"ENSMUSG00000106590","Gm42879",1.08197993012592,-0.984934889098284,4.50666826415023,0.0337629460172806
5928,"ENSMUSG00000066554","Gm10167",1.07942630848302,1.07923649885991,7.78443387645767,0.00526983016487477
5932,"ENSMUSG00000108207","1810059H22Rik",1.20241665716317,0.641627169700273,9.59749454322427,0.00194843042882061
6139,"ENSMUSG00000029862","Clcn1",1.38076501945321,-0.518351508718149,4.72446973991117,0.0297363507264044
6288,"ENSMUSG00000096461","Igkv14-130",1.67744688403932,-1.150841784536,6.01010630101008,0.0142241705825475
6323,"ENSMUSG00000076550","Igkv4-63",1.77885745108035,1.98380258978521,9.28412857102179,0.00231147858688955
6332,"ENSMUSG00000094993","Igkv4-51",1.95793343855421,-2.20685571254391,3.87439590861267,0.0490279504585096
6343,"ENSMUSG00000104769","Igkv8-34",3.45757842813137,-1.93022938453045,12.3851668019036,0.000432757975542595
6366,"ENSMUSG00000105646","Gm30211",1.85174185189098,0.143546695179703,24.1887253058014,8.7342103677173e-07
6463,"ENSMUSG00000063415","Cyp26b1",1.1408348195648,4.76753611165113,7.69147271224409,0.00554823355307439
6500,"ENSMUSG00000033508","Asprv1",5.08000358332147,3.79879845172426,10.2153693590499,0.00139275098292536
6527,"ENSMUSG00000084950","Gm5577",1.38249000211211,-0.815052083094409,7.37507473516954,0.00661340425679305
6590,"ENSMUSG00000044086","Lmod3",1.70788376359304,1.4370405524885,6.39777093502578,0.0114263741138265
6612,"ENSMUSG00000090576","Gm17055",1.09605869974544,0.109404138433863,8.38294681318465,0.00378757829549408
6724,"ENSMUSG00000030111","A2m",4.89142356184581,0.588945805424498,5.96858849596018,0.0145629332083077
6814,"ENSMUSG00000107810","Gm18609",1.16402665810649,-0.316432007774326,7.33298763777307,0.00677004306214353
6842,"ENSMUSG00000030156","Cd69",1.26698357329216,2.52297131326988,32.1332342709705,1.43953598985215e-08
7026,"ENSMUSG00000030433","Sbk2",1.2553959316358,2.24467812933549,4.55190955065198,0.0328820551394608
7138,"ENSMUSG00000030399","Ckm",1.60580469193574,5.95279995408279,4.11268720874321,0.0425626836361876
7173,"ENSMUSG00000030484","Lypd5",7.29833161886892,1.01568317639234,7.09172256611602,0.00774407782158346
7183,"ENSMUSG00000057454","Lypd3",6.91094783210864,0.736002795299748,6.70017459947899,0.00964034705173639
7188,"ENSMUSG00000003379","Cd79a",1.23136442016434,4.58148637485932,60.5853405235986,7.04567527718607e-15
7203,"ENSMUSG00000063651","Cnfn",9.44558997961292,1.27366745620015,9.65370549715941,0.00188970011036875
7279,"ENSMUSG00000047586","Nccrp1",2.81836774577575,0.774421219420252,5.61741368040737,0.0177828721771417
7291,"ENSMUSG00000053522","Lgals7",6.21964410463364,1.99003145766914,9.49221201112434,0.00206345894194199
7295,"ENSMUSG00000030592","Ryr1",2.19371751516915,3.52621286594982,7.64490602201491,0.00569328622298728
7359,"ENSMUSG00000046056","Sbsn",1.63171060697545,2.88280113463222,5.46707797908929,0.0193779983128184
7361,"ENSMUSG00000074199","Krtdap",11.1890096091467,2.99080915912106,10.2699444203636,0.00135214876177246
7363,"ENSMUSG00000044453","Ffar1",1.74338375896418,0.546599720194418,22.5583355951633,2.03858073635409e-06
7432,"ENSMUSG00000030468","Siglecg",1.31045357061926,2.96534890981451,19.8413474687051,8.41427362815143e-06
7442,"ENSMUSG00000044737","Klk14",1.45693239512917,2.30994259500578,6.17077595899836,0.0129877630480036
7446,"ENSMUSG00000030693","Klk10",1.99933173680674,0.624876198976586,4.96897274058569,0.0258059697799533
7459,"ENSMUSG00000038670","Mybpc2",1.64119283110871,2.92088678415252,6.55815208906245,0.0104404730155844
7533,"ENSMUSG00000059824","Dbp",2.75977777534041,4.78077128453551,43.6419803222381,3.94289585793077e-11
7754,"ENSMUSG00000109422","Gm45174",1.08426178251479,-0.546783794940046,5.36140608022934,0.0205871683340205
7920,"ENSMUSG00000073902","Gm1966",1.33848626754676,-0.392294906799926,6.54207781318137,0.0105352230204105
7948,"ENSMUSG00000109904","Gm45819",1.29498296716749,3.04276743658969,29.7010963772057,5.0406304372815e-08
8073,"ENSMUSG00000030724","Cd19",1.45785840934152,3.67958199219026,30.1979929821432,3.90112960660898e-08
8075,"ENSMUSG00000030730","Atp2a1",2.58643931833949,4.26260600381908,5.91323288324315,0.0150275688901205
8114,"ENSMUSG00000030672","Mylpf",3.53525113161719,3.16513729690651,9.45148359367468,0.00210978378625279
8288,"ENSMUSG00000025511","Tspan4",1.06984154347949,5.9429242381473,37.0097917980884,1.17537504549666e-09
8298,"ENSMUSG00000031097","Tnni2",4.62312937650347,3.31539473605072,11.0057469404658,0.00090829822021607
8301,"ENSMUSG00000061723","Tnnt3",3.84114352044477,4.70586625507902,8.22668910977064,0.00412787676273924
8303,"ENSMUSG00000000031","H19",3.36761308058017,3.96081938356187,9.15886370320544,0.00247516215936052
8443,"ENSMUSG00000019987","Arg1",1.03725439683393,1.22123072578804,11.269303095614,0.000787993058136824
8526,"ENSMUSG00000044770","Scml4",1.32850388218301,2.50979688842733,30.909135068105,2.70396016637053e-08
8577,"ENSMUSG00000009654","Oit3",1.51606649864531,-0.332487318433251,8.46427747201975,0.00362189095262319
8889,"ENSMUSG00000020061","Mybpc1",8.61067856050616,2.38171001332733,7.63453291274625,0.00572612121750009
8895,"ENSMUSG00000047638","Nr1h4",1.12658385119054,0.0539219878169429,8.79938145295742,0.00301332690879675
9064,"ENSMUSG00000089789","Rdh1",1.07693416961992,-0.601659502944178,5.07844544253444,0.024225080931631
9115,"ENSMUSG00000074497","A430078G23Rik",1.09941478887666,2.18787721351092,20.6647597114378,5.47137793803583e-06
9129,"ENSMUSG00000005540","Fcer2a",1.42692704311254,3.69656408905388,49.7831412619588,1.71713080301892e-12
9356,"ENSMUSG00000097534","Gm16675",1.02573747064194,1.57898909621596,12.7514620316797,0.000355730991314799
9359,"ENSMUSG00000110264","E330018M18Rik",1.00449520902285,-0.253922403350703,6.16887539090229,0.0130017234027489
9374,"ENSMUSG00000031519","Asb5",1.28536175904016,-0.720019639910458,4.34212717159156,0.0371804435916173
9464,"ENSMUSG00000110030","Gm45546",1.27020812236489,-1.06207176526326,5.21106567021097,0.0224435740614969
9595,"ENSMUSG00000047986","Palm3",1.10219045966472,1.8011182129024,13.126573910902,0.000291136677479228
9688,"ENSMUSG00000074156","Ces1h",4.44817547275959,0.0250677170955797,9.03469777966823,0.00264902845105064
9694,"ENSMUSG00000031757","Mt4",8.99179081373418,0.837809136980714,9.46352349430439,0.0020959807468552
9991,"ENSMUSG00000031972","Acta1",4.23994060062152,5.84693221511565,8.18781736022842,0.00421726320394998
10010,"ENSMUSG00000110706","Gm45709",1.01942572126484,-0.459188013969495,4.38230301731864,0.0363139000609979
10065,"ENSMUSG00000021775","Nr1d2",1.96012547289717,6.32575101399344,48.1211664884725,4.0067778417074e-12
10087,"ENSMUSG00000068697","Myoz1",5.11452529663985,1.15675011489885,11.8582414189062,0.000574067282586196
10180,"ENSMUSG00000071540","3425401B19Rik",1.68191318561718,1.5986406877384,14.6540251088237,0.000129158525871319
10196,"ENSMUSG00000043681","Fam25c",4.7604495986708,1.19610144408927,9.63761854088481,0.00190632238615992
10332,"ENSMUSG00000002324","Rec8",1.50091568195573,-0.425212599636477,9.30681912108296,0.00228302508427551
10418,"ENSMUSG00000014453","Blk",1.06752503583265,2.84065097941706,23.7858943428786,1.07668614980463e-06
10447,"ENSMUSG00000022053","Ebf2",1.02861976381854,0.273044100918291,3.98809501218298,0.0458228436416617
10464,"ENSMUSG00000033730","Egr3",1.01361686165541,1.88293665472286,14.1771229257784,0.000166381165975208
10720,"ENSMUSG00000110757","Gm18228",1.16758900691022,-0.77034967927775,5.40260435405233,0.0201067265491729
10947,"ENSMUSG00000032281","Acsbg1",1.30803961157286,1.01975059336259,5.09977925840784,0.0239288884777457
11031,"ENSMUSG00000052143","Gm9869",1.41055498601603,-0.152403891341628,10.9436193458791,0.000939265105369701
11091,"ENSMUSG00000032373","Car12",2.37365821650551,0.472766505946442,7.77062124714767,0.00531027826428048
11194,"ENSMUSG00000032262","Elovl4",3.02550682575518,0.691039594606481,8.6605064199457,0.00325180909359743
11236,"ENSMUSG00000103622","Gm38391",1.25011970205337,0.778597373370362,10.3764390851862,0.00127633622978332
11294,"ENSMUSG00000035606","Ky",1.03615503762893,1.45010531837139,3.96702074384447,0.0463997987182026
11313,"ENSMUSG00000032564","Cpne4",1.49090643215262,0.245905587966064,13.843990773329,0.000198630919402679
11323,"ENSMUSG00000032572","Col6a4",1.6635574681097,1.45843216194347,19.1963916323203,1.17936109046032e-05
11368,"ENSMUSG00000102899","Gm37850",1.18123920567211,-0.770997323606021,5.81804866544149,0.0158625335692575
11444,"ENSMUSG00000059741","Myl3",2.5827051246074,3.47326799530987,6.50386461665781,0.0107640275394064
11622,"ENSMUSG00000020396","Nefh",1.01210274359356,-0.789721890892811,3.86625841175382,0.0492662354620437
11817,"ENSMUSG00000086245","Gm16170",1.04639490579224,0.405936069654134,9.69494003966771,0.00184776111805454
12051,"ENSMUSG00000033196","Myh2",6.75152987446215,1.78019040193486,10.5216354808003,0.00117985021072039
12052,"ENSMUSG00000056328","Myh1",7.30486328317039,4.26457924225024,11.7900018477356,0.000595496761086677
12053,"ENSMUSG00000057003","Myh4",6.44975845161147,1.06896042900589,5.52627855593158,0.0187329079953617
12054,"ENSMUSG00000055775","Myh8",9.26131751846748,5.65882204500971,10.8263504389639,0.00100065682618582
12083,"ENSMUSG00000032807","Alox12b",7.12638726324564,0.852590104911968,6.98893642763465,0.0082015074194039
12087,"ENSMUSG00000018470","Kcnab3",1.06150039162344,0.287702655441079,7.7988260876234,0.00522801886216606
12574,"ENSMUSG00000017204","Gsdma",5.30387646622833,0.448921087255565,7.67076447974745,0.00561226741511546
12578,"ENSMUSG00000020889","Nr1d1",1.81014192632046,5.46574969530782,23.2169861085838,1.44713456884426e-06
12589,"ENSMUSG00000037944","Ccr7",1.38216927592474,4.08491107373125,39.9634303350064,2.58762265764669e-10
12596,"ENSMUSG00000044041","Krt13",10.263657949994,6.59146530289554,13.044877239805,0.000304115092419316
12599,"ENSMUSG00000045545","Krt14",4.40686766011799,0.235216194736551,5.688906225231,0.0170724924287501
12702,"ENSMUSG00000085887","Arhgap27os3",1.1542549733411,0.683763801088306,12.2879519029211,0.000455891753870479
12717,"ENSMUSG00000081965","Gm11620",1.11294669372837,-0.230803169975145,5.47806007257829,0.0192566183184357
12738,"ENSMUSG00000040592","Cd79b",1.17756462282105,4.42252426438975,72.300572684504,1.84793759146263e-17
12739,"ENSMUSG00000001027","Scn4a",1.37590098715477,1.26685461805315,7.08027795687354,0.00779369200431103
12982,"ENSMUSG00000033765","Calm4",10.5068265632357,2.31403658371959,13.1002270625508,0.000295259987732038
13020,"ENSMUSG00000097806","Gm6556",1.25825621235738,-0.503776607276196,4.81869731257111,0.0281526143163099
13259,"ENSMUSG00000021506","Pitx1",2.86064819010306,0.799089235698534,6.47903592042424,0.0109154172800049
13277,"ENSMUSG00000055254","Ntrk2",1.18428480821954,4.65266334807236,12.191746462252,0.000480014221716301
13556,"ENSMUSG00000021730","Hcn1",1.2734791743624,1.11672078525453,6.59364025931011,0.0102343690659096
13595,"ENSMUSG00000037660","Gdf7",1.08567675522744,-0.98200754755068,3.95951732308495,0.0466070656819339
13729,"ENSMUSG00000035105","Egln3",1.35134699573118,2.28785969105903,6.75026996262273,0.00937335010657387
13820,"ENSMUSG00000087700","Gm15283",1.02774545039355,-0.708167433648187,3.93667422270441,0.0472440917153508
14092,"ENSMUSG00000054013","Tmem179",1.03669847936695,0.189395527643323,4.18766316473144,0.0407191889637344
14117,"ENSMUSG00000076614","Ighg1",1.16021213041248,3.19751326897517,5.01106665029155,0.0251857845967989
14119,"ENSMUSG00000104213","Ighd",1.72431529134255,4.75742269774888,59.3510617539658,1.31908994953016e-14
14125,"ENSMUSG00000096464","Ighv2-2",1.0321539114233,1.79498265810129,5.81228497104485,0.0159146029853522
14365,"ENSMUSG00000022422","Dscc1",1.66799876499507,-0.727374629372497,8.91192528601633,0.00283314416377697
14383,"ENSMUSG00000022357","Klhl38",1.0613203528807,1.18558548556316,9.55387910665764,0.00199527314106844
14434,"ENSMUSG00000034634","Ly6d",1.42460248485295,1.84448923223047,5.06940223611392,0.0243517797411916
14576,"ENSMUSG00000022416","Cacna1i",1.52537459818554,1.53676250055054,20.9654950023435,4.67630192166137e-06
14607,"ENSMUSG00000068105","Tnfrsf13c",1.07512426912161,2.24180084617675,11.7616573258878,0.000604633661063758
14722,"ENSMUSG00000078925","D030018L15Rik",2.9580445938277,1.98220924894096,8.80659090681237,0.00300144315737768
14778,"ENSMUSG00000023013","Aqp2",1.3121563138151,-0.860530361096474,6.53914125162042,0.0105526276507465
14820,"ENSMUSG00000061527","Krt5",3.13771047959092,3.1110152551574,6.13536020191892,0.0132504551083975
14822,"ENSMUSG00000059668","Krt4",9.74464148533927,6.78456362541448,14.7878013467368,0.000120311260527408
14824,"ENSMUSG00000050463","Krt78",1.73204379756804,2.2381925645597,4.97106456878001,0.0257747786390571
14911,"ENSMUSG00000059003","Grin2a",1.04618846127593,-0.770214924884169,4.93042880592228,0.0263877688634644
14930,"ENSMUSG00000022496","Tnfrsf17",1.16976160540078,-0.928328369924053,4.38360772684856,0.0362861161280468
15015,"ENSMUSG00000105547","Iglc3",1.29969010194581,1.83283041389471,13.8331077747051,0.000199784667999547
15019,"ENSMUSG00000105128","Gm42870",1.88080786830362,0.332979342141708,18.5055626850744,1.69409136381083e-05
15072,"ENSMUSG00000068463","B630019A10Rik",1.10589289381673,-0.528251252643845,5.90830977642872,0.0150696240913456
15089,"ENSMUSG00000022525","Hrasls",1.6151647439568,-0.428688957935577,8.11113531812647,0.00439941644899669
15090,"ENSMUSG00000048939","Atp13a5",1.59683545027984,-0.981288980675682,6.69288256522751,0.00967985655096787
15355,"ENSMUSG00000062713","Sim2",4.86878006826004,0.450328187248416,4.68601842258249,0.0304090328370512
15554,"ENSMUSG00000002500","Rpl3l",1.7691649644761,1.07702278173012,5.7766499253976,0.0162404668795384
15648,"ENSMUSG00000040276","Pacsin1",1.03621513436341,1.22921558304992,12.2330282203619,0.000469509347031336
15785,"ENSMUSG00000041538","H2-Ob",1.21495325490646,4.20084955757307,28.7879317794027,8.07527305639051e-08
15863,"ENSMUSG00000039518","Cdsn",1.80674873285558,1.592219100641,7.08391384661451,0.00777789472256696
15916,"ENSMUSG00000025433","Crisp3",1.30415918699674,-0.532898439162994,6.14922477363478,0.0131469717218315
16009,"ENSMUSG00000040694","Apobec2",1.69714563425812,2.32042280306585,5.07231765568129,0.0243108586567974
16176,"ENSMUSG00000000673","Haao",1.22542896407123,1.1478109730823,10.2912212072576,0.00133664598288663
16271,"ENSMUSG00000044322","Dsc1",9.14279506963347,0.982027535457399,9.52870854141054,0.00202282413883752
16272,"ENSMUSG00000069441","Dsg1a",8.43539318096847,0.315240765142618,9.2116471146555,0.00240480232149247
16279,"ENSMUSG00000042514","Klhl14",1.02066038130109,0.457482098997847,5.47920743628854,0.0192439824572656
16410,"ENSMUSG00000103037","Pcdhgb1",1.00361400856174,1.13788134047044,7.81821896322976,0.00517221414101511
16459,"ENSMUSG00000024471","Myot",8.99906825222147,0.849392312610831,16.537635714588,4.76939544498012e-05
16504,"ENSMUSG00000069372","Ctxn3",2.2863451500328,0.216671500294278,5.29679809553766,0.0213646629500047
16628,"ENSMUSG00000078963","Hsbp1l1",1.23674882277783,-0.0639046436487664,10.0379632007306,0.00153346667108431
16665,"ENSMUSG00000075296","Aldh3b2",2.20231766025103,-0.131782249704154,5.14673772121827,0.0232900892716878
16682,"ENSMUSG00000097233","Gm17552",1.24331770483591,0.774222844057422,12.6103049949693,0.000383625904102671
16707,"ENSMUSG00000006457","Actn3",2.66854140793178,1.85380503494623,5.11237995361527,0.023755711256957
16884,"ENSMUSG00000024673","Ms4a1",1.06305065681704,3.96070534895894,12.8827157800878,0.000331630654830832
16893,"ENSMUSG00000058470","Gm8369",1.17640636956407,1.28443257666993,12.2330281916873,0.000469509354246914
16999,"ENSMUSG00000024770","Lipn",1.6491626459141,-1.49876797560756,4.45017411778349,0.0348976884341122
