"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000096326","ENSMUSG00000096326","Ighv1-78",-1.43133431787484,2.57255868852531,6.15694592810143,0.0130897025756279,0.420661278659884
"ENSMUSG00000093955","ENSMUSG00000093955","Ighv1-34",-1.66588881307367,3.30412692459284,5.98925566378878,0.0143932746029816,0.442945687130153
"ENSMUSG00000090936","ENSMUSG00000090936","Gm17705",-1.17093347376468,-0.332734272525865,5.91300014630547,0.0150295543002206,0.450599107098266
"ENSMUSG00000022367","ENSMUSG00000022367","Has2",-1.16844509007637,0.640716282113005,5.62313536125703,0.0177249122220717,0.486593449189735
"ENSMUSG00000094546","ENSMUSG00000094546","Ighv1-26",-1.44303949560088,2.60160171386463,5.52527700147127,0.0187436350510511,0.497459956702438
"ENSMUSG00000036699","ENSMUSG00000036699","Zcchc12",-1.2059329877952,-0.468310089394318,5.49847882428482,0.0190330235003279,0.501302808970917
"ENSMUSG00000020061","ENSMUSG00000020061","Mybpc1",-4.14389449996191,-2.53254146593148,5.49451652194879,0.0190762017915727,0.501302808970917
"ENSMUSG00000040904","ENSMUSG00000040904","Gm21988",-1.07599127063959,-0.208009173850385,5.37309910406007,0.0204496129147485,0.522017690503429
"ENSMUSG00000103400","ENSMUSG00000103400","Gm15853",-1.09185801400495,-0.110169220488611,5.29458304935267,0.0213918515588896,0.534515016508699
"ENSMUSG00000095863","ENSMUSG00000095863","Ighv1-67",-1.71951945519397,0.81764918149565,5.17212941702362,0.0229520646218761,0.551073317571757
"ENSMUSG00000065599","ENSMUSG00000065599","Mir23b",-1.28841113506089,-0.862056582461252,5.08998947062379,0.0240643377727066,0.564409103834417
"ENSMUSG00000076614","ENSMUSG00000076614","Ighg1",-1.26185516244195,4.85111904891951,5.01089338102646,0.0251883054629057,0.571014707183317
"ENSMUSG00000076577","ENSMUSG00000076577","Igkv8-30",-1.16957675628393,4.62918359792288,5.00752207187536,0.0252374062625822,0.571014707183317
"ENSMUSG00000111329","ENSMUSG00000111329","A830035O19Rik",-1.11703427165723,-0.175425999646011,4.95088412306635,0.0260773293983887,0.579578501810322
"ENSMUSG00000107761","ENSMUSG00000107761","2010008C14Rik",-1.19686941713547,-0.332917138294283,4.92731116619039,0.0264354198461039,0.582892340760833
"ENSMUSG00000106943","ENSMUSG00000106943","Dancr",-1.2045397553928,-0.862826996366101,4.8551847581644,0.0275631615439895,0.593874822789966
"ENSMUSG00000100078","ENSMUSG00000100078","Gm6170",-1.25557452224293,-0.786803807985081,4.79707180981216,0.0285081503850412,0.601532441233447
"ENSMUSG00000024481","ENSMUSG00000024481","Lvrn",-1.18073563648138,-0.487845983163449,4.78763465015281,0.0286647646440193,0.60409764999786
"ENSMUSG00000096638","ENSMUSG00000096638","Ighv2-9",-1.14328455489509,4.77108872499934,4.78207035202264,0.0287575263821224,0.605312573017592
"ENSMUSG00000076514","ENSMUSG00000076514","Igkv17-121",-1.62967890010289,3.95243927087342,4.7399338259862,0.0294702048020485,0.609156907173279
"ENSMUSG00000025930","ENSMUSG00000025930","Msc",-1.04161459175015,-0.294969468833282,4.65358023081526,0.0309888499215549,0.623356622188899
"ENSMUSG00000094787","ENSMUSG00000094787","Ighv1-54",-1.22086662484121,2.99952170940748,4.50472067751768,0.0338014164335616,0.644975573541973
"ENSMUSG00000096805","ENSMUSG00000096805","Ighv9-1",-1.18881492020108,2.61442353789558,4.49777913607798,0.0339389047432885,0.645036224844547
"ENSMUSG00000096767","ENSMUSG00000096767","Ighv1-62-3",-1.66907877545288,-0.154050479575218,4.36936550640235,0.0365906141347093,0.663286642553369
"ENSMUSG00000098814","ENSMUSG00000098814","Igkv19-93",-1.07739558707964,4.51763726904838,4.31337100560447,0.0378139591798708,0.672035919898756
"ENSMUSG00000076695","ENSMUSG00000076695","Ighv1-18",-1.56570599446405,2.65796446263051,4.1953944254061,0.0405339229795812,0.684196938363467
