"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000076562","ENSMUSG00000076562","Igkv4-50",3.91184389020921,4.17452214729493,15.433163890401,8.54750151241061e-05,0.0199935903827203
"ENSMUSG00000014773","ENSMUSG00000014773","Dll1",1.0045703368987,4.71783975445037,15.4254563349322,8.58243336806835e-05,0.0199935903827203
"ENSMUSG00000009092","ENSMUSG00000009092","Derl3",1.17991422387985,2.47383396604962,15.3982619538491,8.7068340784142e-05,0.0200129483570377
"ENSMUSG00000096594","ENSMUSG00000096594","Igkv8-19",2.8427575899654,4.47844882205751,15.0516574878669,0.00010460835266155,0.0229511648958934
"ENSMUSG00000104452","ENSMUSG00000104452","Ighv8-8",2.29931769085343,2.84770863865639,15.0176898424596,0.000106508103235192,0.0229511648958934
"ENSMUSG00000028255","ENSMUSG00000028255","Clca1",2.36962173512663,0.789738865431264,14.6829742910927,0.000127190033932478,0.025795635234847
"ENSMUSG00000076569","ENSMUSG00000076569","Igkv5-39",1.58610331137519,4.65829243792427,13.992955606699,0.000183496828699326,0.0340139981714805
"ENSMUSG00000076605","ENSMUSG00000076605","Igkj2",1.15723081716342,2.35915814608698,13.870641738272,0.000195833811793384,0.0353952580457112
"ENSMUSG00000076594","ENSMUSG00000076594","Igkv6-13",3.31191050562786,5.18130724583385,13.8584539998325,0.000197107997702203,0.0353952580457112
"ENSMUSG00000095682","ENSMUSG00000095682","Igkv3-1",2.91259244448179,2.2596582879483,13.8129117753912,0.000201943643988564,0.0355235354971312
"ENSMUSG00000096326","ENSMUSG00000096326","Ighv1-78",3.04123475133249,2.57255868852531,13.55981280582,0.00023108014221541,0.0398359057165146
"ENSMUSG00000039155","ENSMUSG00000039155","Cdh26",1.47663545758104,1.21327988274096,13.3595073490039,0.000257115839735207,0.0433615641291342
"ENSMUSG00000024517","ENSMUSG00000024517","Grp",1.91432138493842,0.779837498777828,13.2968521032732,0.000265852095757092,0.0433615641291342
"ENSMUSG00000076532","ENSMUSG00000076532","Igkv4-91",1.51295093899689,3.25570858693637,13.2236551051945,0.00027643800688804,0.0437203192728709
"ENSMUSG00000076571","ENSMUSG00000076571","Igkv5-37",4.46935872464011,-0.121092592333485,12.9669145135418,0.0003170440870152,0.0483674603190711
"ENSMUSG00000052212","ENSMUSG00000052212","Cd177",1.19058545800326,4.42105231018198,12.3855574628529,0.000432667442212009,0.0611373281663346
"ENSMUSG00000003379","ENSMUSG00000003379","Cd79a",1.25203055639678,4.7509832240693,12.2313486488506,0.000469932181642964,0.0648092870347444
"ENSMUSG00000095612","ENSMUSG00000095612","Ighv5-4",1.24449020418975,5.32455536799983,12.1448363170319,0.000492239617655123,0.0662946778809114
"ENSMUSG00000076576","ENSMUSG00000076576","Igkv6-32",2.40497646484983,3.69814159227254,11.9560807692567,0.00054469323280205,0.0711361109111707
"ENSMUSG00000095771","ENSMUSG00000095771","Igkv14-111",1.21997121696269,4.50308762378076,11.6537078876793,0.000640746936590434,0.0788988317134464
"ENSMUSG00000030156","ENSMUSG00000030156","Cd69",1.08876620439484,2.40596539518471,11.5920103798662,0.000662357693269552,0.0798488410788378
"ENSMUSG00000074071","ENSMUSG00000074071","Fam169b",1.0341670447215,2.34035798164008,11.1265701496809,0.000850998066806254,0.0940407414979039
"ENSMUSG00000094094","ENSMUSG00000094094","Igkv5-45",2.29823100985598,0.524458429465803,10.9207242024413,0.000950944279602362,0.100572567092424
"ENSMUSG00000076606","ENSMUSG00000076606","Igkj3",1.70074910171915,0.690155487960621,10.7982986829634,0.00101593419083051,0.106790789730043
"ENSMUSG00000095127","ENSMUSG00000095127","Ighv1-82",1.32267082411912,3.07245395230602,10.7703952678003,0.00103136481791406,0.107755746036488
"ENSMUSG00000045087","ENSMUSG00000045087","S1pr5",1.74993647183311,0.663137619247303,10.680858213398,0.00108249828610238,0.112416794904331
"ENSMUSG00000095200","ENSMUSG00000095200","Ighv1-7",2.4264840984453,3.33390410436277,10.4658949608267,0.00121598623442102,0.122587056696982
"ENSMUSG00000093955","ENSMUSG00000093955","Ighv1-34",3.16888200526477,3.30412692459284,10.4408494288104,0.00123258572071668,0.122823960921589
"ENSMUSG00000095700","ENSMUSG00000095700","Ighv10-3",2.91318813237688,1.81177956153789,10.3768108340898,0.0012760792634531,0.125626226289693
"ENSMUSG00000094502","ENSMUSG00000094502","Ighv1-69",2.57770389416007,1.14616929991229,10.3439087487631,0.00129902640036857,0.125808517505358
"ENSMUSG00000001444","ENSMUSG00000001444","Tbx21",1.69823334790727,1.27870986190145,10.1578401175541,0.00143688863404337,0.137384700389049
"ENSMUSG00000004552","ENSMUSG00000004552","Ctse",1.06153015170529,2.09163025096526,10.1507012129697,0.0014424636446672,0.137384700389049
"ENSMUSG00000076604","ENSMUSG00000076604","Igkj1",1.99540637310237,1.65303276144093,10.0064469626206,0.00155993180761185,0.146948985964047
"ENSMUSG00000096490","ENSMUSG00000096490","Igkv10-94",2.44876673285101,4.16187975445882,9.97667939007564,0.00158535331636509,0.147321442627331
"ENSMUSG00000095981","ENSMUSG00000095981","Ighv10-1",2.37960880425749,1.84790361265189,9.86328359264963,0.00168609904765531,0.15298242885542
"ENSMUSG00000027950","ENSMUSG00000027950","Chrnb2",1.36259303495101,1.34768402532304,9.74553148848622,0.00179759150695995,0.161399374940013
"ENSMUSG00000076608","ENSMUSG00000076608","Igkj5",1.2073855647513,1.89955356456864,9.54944225336489,0.00200010182789221,0.173134174994216
"ENSMUSG00000102515","ENSMUSG00000102515","Ighv12-2",7.39043888987444,-0.806721016832849,9.53247525107436,0.00201867678947952,0.173134174994216
"ENSMUSG00000020193","ENSMUSG00000020193","Zpbp",2.17890071128883,-0.0908808260219495,9.34972684494853,0.00223018705879132,0.185730409210163
"ENSMUSG00000076548","ENSMUSG00000076548","Igkv4-69",6.08135147026163,-0.861068138725943,9.33919204345251,0.00224304396190277,0.185903052207893
"ENSMUSG00000028359","ENSMUSG00000028359","Orm3",2.17890071128883,-0.734385661180127,9.21952467543474,0.0023944770458704,0.194477031246429
"ENSMUSG00000040856","ENSMUSG00000040856","Dlk1",1.52949704907702,2.34489705786076,9.11679156472845,0.00253273785065047,0.199369259394354
"ENSMUSG00000095442","ENSMUSG00000095442","Ighv1-4",2.40185369903158,3.42920118673754,8.9233008820876,0.00281555174407429,0.208972740007798
"ENSMUSG00000076555","ENSMUSG00000076555","Igkv4-57-1",2.20467837333542,4.79159876141501,8.55944169959071,0.0034373481830029,0.239020273582205
"ENSMUSG00000105547","ENSMUSG00000105547","Iglc3",1.46555843502041,2.46248839418584,8.55880946006101,0.00343854213402093,0.239020273582205
"ENSMUSG00000052271","ENSMUSG00000052271","Bhlha15",1.07065599138875,2.13365307871741,8.49847805027002,0.00355443670681022,0.240293860347848
"ENSMUSG00000076618","ENSMUSG00000076618","Ighj4",1.16177595981832,2.82862161209943,8.3525195207954,0.00385152890099415,0.252458200472388
"ENSMUSG00000074497","ENSMUSG00000074497","A430078G23Rik",1.24816372508876,1.67532399289089,8.27431234001222,0.00402098887551631,0.261240694586757
"ENSMUSG00000094872","ENSMUSG00000094872","Igkv9-120",1.59968507890948,3.75964259589654,8.25972838884776,0.00405341920325634,0.261711212153319
"ENSMUSG00000096767","ENSMUSG00000096767","Ighv1-62-3",3.41304824224782,-0.154050479575218,8.04944154140273,0.00455176836636086,0.282258758516888
"ENSMUSG00000026228","ENSMUSG00000026228","Htr2b",1.22258283900735,1.98828950900958,7.9284885668314,0.00486624291226318,0.294347935314053
"ENSMUSG00000037202","ENSMUSG00000037202","Prf1",1.18708861570951,1.68853231850825,7.82283991634562,0.0051590067423926,0.306991353418873
"ENSMUSG00000076514","ENSMUSG00000076514","Igkv17-121",2.97440238912612,3.95243927087342,7.78971362149747,0.00525445235603804,0.306991353418873
"ENSMUSG00000095863","ENSMUSG00000095863","Ighv1-67",3.03820910860385,0.81764918149565,7.70791739438066,0.00549791445448867,0.313836249274603
"ENSMUSG00000025930","ENSMUSG00000025930","Msc",1.83571132393572,-0.294969468833282,7.67574179236066,0.00559680812237936,0.317379523755585
"ENSMUSG00000094561","ENSMUSG00000094561","Ighv1-22",2.9020690349307,2.62233742973812,7.63860341342179,0.00571321350831097,0.322905083856721
"ENSMUSG00000076586","ENSMUSG00000076586","Igkv8-21",1.60541743166137,4.56524582294913,7.63277324183048,0.00573171040432489,0.322905083856721
"ENSMUSG00000095866","ENSMUSG00000095866","Ighv2-4",2.29823100985598,0.364422018279289,7.61219497081694,0.00579748706309064,0.325546838699087
"ENSMUSG00000044052","ENSMUSG00000044052","Ccr10",1.08490086078864,1.48493273384262,7.5491899212482,0.00600370582208521,0.334944610572579
"ENSMUSG00000094509","ENSMUSG00000094509","Ighv14-1",2.52450564095388,1.31699878224308,7.31441589472792,0.00684036289799413,0.370487067785171
"ENSMUSG00000094075","ENSMUSG00000094075","Ighv1-80",1.18687731630009,4.16552167373587,7.27864094099144,0.00697793098439718,0.372422762353012
"ENSMUSG00000025735","ENSMUSG00000025735","Rhbdl1",1.71601584745169,-0.349877134854776,7.26161282020064,0.00704440004582972,0.374809914784131
"ENSMUSG00000076518","ENSMUSG00000076518","Igkv2-112",3.9265447743408,-0.136599283965024,7.17202657955376,0.0074049076454586,0.379818769039211
"ENSMUSG00000095210","ENSMUSG00000095210","Ighv5-9-1",1.38246609500564,5.06677381203728,7.09430750281364,0.0077329164919759,0.388652324796422
"ENSMUSG00000058620","ENSMUSG00000058620","Adra2b",1.94595207071463,-0.529118933812769,7.02341254543669,0.00804507609270107,0.400954989334322
"ENSMUSG00000110030","ENSMUSG00000110030","Gm45546",2.25817899276485,-0.329126731278314,6.99692658086623,0.0081649782208817,0.402733032338422
"ENSMUSG00000093593","ENSMUSG00000093593","Gm20683",3.49745512353031,-1.40791999553592,6.97976241281975,0.00824365521162421,0.402733032338422
"ENSMUSG00000076612","ENSMUSG00000076612","Ighg2c",1.18833203057123,6.23616624992805,6.94876218476022,0.00838772499934033,0.406168514785472
"ENSMUSG00000076564","ENSMUSG00000076564","Igkv12-46",3.10277844196521,4.98003576096426,6.90810598973512,0.00858058359911867,0.413142143924671
"ENSMUSG00000106891","ENSMUSG00000106891","Gm43460",1.2852851845946,0.787265276253967,6.87775881351238,0.00872749338569532,0.415478091964897
"ENSMUSG00000024402","ENSMUSG00000024402","Lta",1.92237018571456,-0.223513005940826,6.87342485176824,0.00874868306649212,0.415478091964897
"ENSMUSG00000097074","ENSMUSG00000097074","4833428L15Rik",1.84882209433011,-0.25905940096454,6.79807718549173,0.00912560996096665,0.423048623004746
"ENSMUSG00000105646","ENSMUSG00000105646","Gm30211",1.39051449823887,0.970392862661933,6.79262975267521,0.00915349709268346,0.423048623004746
"ENSMUSG00000017724","ENSMUSG00000017724","Etv4",1.068635532405,1.71793699842798,6.7729913858518,0.00925475859389129,0.426584982353187
"ENSMUSG00000045027","ENSMUSG00000045027","Prss22",1.50959229388072,0.525303079569583,6.74384564059778,0.00940716246163854,0.429021358931711
"ENSMUSG00000053141","ENSMUSG00000053141","Ptprt",1.07632896286075,2.27225841353113,6.68195593921855,0.00973936970495379,0.434865078899678
"ENSMUSG00000104713","ENSMUSG00000104713","Gbp6",1.08831610173197,1.59283683591734,6.6604060564152,0.00985784503885328,0.434865078899678
"ENSMUSG00000022766","ENSMUSG00000022766","Serpind1",1.17320451175244,0.724329651116178,6.62913328429212,0.0100324068086074,0.437844711325528
"ENSMUSG00000027073","ENSMUSG00000027073","Prg2",1.20522180290596,0.751301645789567,6.57339853053822,0.0103514100810697,0.447237990946266
"ENSMUSG00000076619","ENSMUSG00000076619","Ighj3",1.19687193110431,2.07426203154334,6.54869129893802,0.010496133442627,0.451665996532624
"ENSMUSG00000102654","ENSMUSG00000102654","Ighv1-21",2.09414776590329,1.44781853439986,6.4686144514781,0.0109796100211732,0.465055275565123
"ENSMUSG00000105757","ENSMUSG00000105757","Ighv1-83",1.37201858544661,0.564487002626597,6.38768187434602,0.0114915002747995,0.474144468410019
"ENSMUSG00000104184","ENSMUSG00000104184","Gm37818",2.15889556943354,-0.616453896529119,6.3185423595547,0.0119481807099177,0.485562635417523
"ENSMUSG00000078597","ENSMUSG00000078597","Cyp4a12b",1.23694186363561,0.612469536126508,6.29013554345932,0.0121411766276728,0.489022766085166
"ENSMUSG00000073008","ENSMUSG00000073008","Gpr174",1.24023283961337,2.17452295174192,6.28317663421702,0.0121889418350629,0.489802257097085
"ENSMUSG00000076522","ENSMUSG00000076522","Igkv16-104",1.88620561732848,5.11052913525869,6.27886030094417,0.0122186656321341,0.489854829842696
"ENSMUSG00000104155","ENSMUSG00000104155","Gm38103",1.65222560232993,-0.294591770027632,6.26945454638087,0.0122836951578528,0.490827942533229
"ENSMUSG00000096833","ENSMUSG00000096833","Igkv4-55",1.79422009408053,4.28012145802268,6.22261422327027,0.0126128744416676,0.49514395679528
"ENSMUSG00000022496","ENSMUSG00000022496","Tnfrsf17",1.28983814602818,0.326953501896742,6.21951952018721,0.0126349397079163,0.49514395679528
"ENSMUSG00000104213","ENSMUSG00000104213","Ighd",1.07043843706345,4.65291473029561,6.14934410107005,0.0131460846926003,0.508623942650963
"ENSMUSG00000096452","ENSMUSG00000096452","Ighv1-77",1.24891778582417,2.9689325492594,6.1468920128834,0.0131643248346766,0.508623942650963
"ENSMUSG00000053030","ENSMUSG00000053030","Spink2",1.98023490174006,-1.19128984774093,6.11011345172979,0.013441050062839,0.515720397912621
"ENSMUSG00000066704","ENSMUSG00000066704","Cyp2b19",2.82671105813453,-0.70853300057271,6.10739496402582,0.0134617401365728,0.515720397912621
"ENSMUSG00000094088","ENSMUSG00000094088","Ighv1-64",1.57529267829226,1.70693454111281,6.06357682502096,0.0137997910680568,0.526028529569259
"ENSMUSG00000076545","ENSMUSG00000076545","Igkv4-72",1.94732485425958,4.85726477656282,6.06063706682887,0.0138227811296986,0.526028529569259
"ENSMUSG00000100954","ENSMUSG00000100954","Gm10138",1.17744588769553,1.03585790980609,6.05640818769137,0.0138559217484961,0.526128270974282
"ENSMUSG00000096638","ENSMUSG00000096638","Ighv2-9",1.71009667508534,4.77108872499934,6.0244131829036,0.0141093220004431,0.533400442907103
"ENSMUSG00000055323","ENSMUSG00000055323","Gm9967",1.40664399318583,0.0414980303585427,5.95033200265433,0.0147145145528253,0.543176694595622
"ENSMUSG00000029379","ENSMUSG00000029379","Cxcl3",5.10250184151449,-1.61723452987388,5.92311718172975,0.0149434976866578,0.549377422408171
"ENSMUSG00000022367","ENSMUSG00000022367","Has2",1.58161229733502,0.640716282113005,5.88256212548827,0.0152915542585122,0.556141569330152
"ENSMUSG00000027636","ENSMUSG00000027636","Sla2",1.053602192684,0.992341648035461,5.87435578377199,0.0153629935616796,0.557563465283779
"ENSMUSG00000079415","ENSMUSG00000079415","Cntf",2.45214993749105,-0.83514416396146,5.86323360690121,0.0154603654579393,0.559164186381927
"ENSMUSG00000037035","ENSMUSG00000037035","Inhbb",1.04390132524532,6.21592416145975,5.85387668859999,0.0155427753075781,0.559300669435574
"ENSMUSG00000029530","ENSMUSG00000029530","Ccr9",1.11617477614064,1.05187240891845,5.81066465323067,0.0159292726906182,0.56580696508607
"ENSMUSG00000038541","ENSMUSG00000038541","Srd5a2",1.66348479304211,1.08267874750078,5.80824910261077,0.0159511679930292,0.56580696508607
"ENSMUSG00000076757","ENSMUSG00000076757","Tcrg-C4",1.16296658381076,0.372665584984294,5.57244970666381,0.018245217712934,0.610736520685961
"ENSMUSG00000092550","ENSMUSG00000092550","Gm20496",1.85912068133055,-0.617265476572904,5.53917375081313,0.0185953603161868,0.616596899051209
"ENSMUSG00000042474","ENSMUSG00000042474","Fcmr",1.27665548976691,3.48197065500549,5.52510467920967,0.0187454813323193,0.619876571678319
"ENSMUSG00000047216","ENSMUSG00000047216","Cdh19",1.24115860817559,0.76826857648697,5.52282038058015,0.0187699733404538,0.619876571678319
"ENSMUSG00000097888","ENSMUSG00000097888","Gm26682",1.87426189026232,-0.862239095960237,5.46470049551555,0.019404379506827,0.629337937506544
"ENSMUSG00000104927","ENSMUSG00000104927","Gm43388",1.76672658843443,-0.550017186317904,5.44500133258835,0.0196244000060043,0.631266121333175
"ENSMUSG00000076556","ENSMUSG00000076556","Igkv4-57",2.57596292681474,3.94071233349699,5.32810045116911,0.0209842436350011,0.656528813110315
"ENSMUSG00000086606","ENSMUSG00000086606","Gm13205",1.87426189026232,-0.889349291380947,5.28489859479317,0.0215111448554397,0.665764140328412
"ENSMUSG00000102364","ENSMUSG00000102364","Ighv8-5",1.52608222116689,2.602052158316,5.27941823774654,0.021578956969562,0.666320325925602
"ENSMUSG00000086889","ENSMUSG00000086889","Phf2os1",1.20347172563282,0.778918594092895,5.23676168777419,0.022114401287801,0.6759400067383
"ENSMUSG00000098814","ENSMUSG00000098814","Igkv19-93",1.56295129333164,4.51763726904838,5.18544224323399,0.0227768749498661,0.688052069180811
"ENSMUSG00000094124","ENSMUSG00000094124","Ighv1-74",1.0196489657615,1.38021794711789,5.18443711086159,0.0227900534545068,0.688052069180811
"ENSMUSG00000095335","ENSMUSG00000095335","Igkv3-5",1.58654972185865,5.02624600872931,5.17800979682334,0.0228745103914687,0.688717428936125
"ENSMUSG00000076540","ENSMUSG00000076540","Igkv4-80",1.26477369588412,2.03886239189555,5.17668232840621,0.0228919941284529,0.688717428936125
"ENSMUSG00000087028","ENSMUSG00000087028","Gm13387",1.00573313438082,0.876345672483883,5.11849014908264,0.0236722045171552,0.706232077037255
"ENSMUSG00000076615","ENSMUSG00000076615","Ighg3",1.1797352610019,5.24305082286497,5.117992685195,0.0236789918514724,0.706232077037255
"ENSMUSG00000079362","ENSMUSG00000079362","Gm43302",1.29497532578541,0.315809143231007,5.1057676224679,0.0238464248970591,0.707553388640967
"ENSMUSG00000086969","ENSMUSG00000086969","4930443O20Rik",1.60259015575628,-0.75911720751365,5.0832615081691,0.0241578853106086,0.709764557734926
"ENSMUSG00000090066","ENSMUSG00000090066","1110002E22Rik",1.16018966597674,0.632096520170218,5.06552846227134,0.0244062629801175,0.710708728909199
"ENSMUSG00000065599","ENSMUSG00000065599","Mir23b",1.68942154514036,-0.862056582461252,5.03231958388628,0.0248785570438861,0.720809151058072
"ENSMUSG00000106139","ENSMUSG00000106139","Gm30648",1.2493453741179,0.242409990891205,4.97407560304346,0.0257299500061619,0.735586414852778
"ENSMUSG00000097366","ENSMUSG00000097366","Gm8177",2.03466177508737,-0.916086596402225,4.96575911893951,0.0258539643380699,0.735937716560971
"ENSMUSG00000013483","ENSMUSG00000013483","Card14",1.47214121132041,0.544095978157044,4.95426427143828,0.0260263971801957,0.735937716560971
"ENSMUSG00000076674","ENSMUSG00000076674","Ighv3-8",2.21469346975963,2.42883197286682,4.94860090312933,0.0261117916473887,0.735937716560971
"ENSMUSG00000044006","ENSMUSG00000044006","Cilp2",1.15351340651027,0.417396618362736,4.89185928219815,0.0269836119903916,0.746662098077626
"ENSMUSG00000095565","ENSMUSG00000095565","Ighv2-9-1",1.83571132393572,5.3447230777707e-05,4.87499204859141,0.027248566430266,0.750380250305681
"ENSMUSG00000025105","ENSMUSG00000025105","Bnc1",1.2808362814342,1.24681068145645,4.81616090328785,0.0281940744157443,0.76541362024097
"ENSMUSG00000095429","ENSMUSG00000095429","Ighv5-12",1.18092119029407,6.00261303583385,4.75559515223132,0.0292031921848316,0.776904058756655
"ENSMUSG00000043614","ENSMUSG00000043614","Vps37d",1.01290247853502,1.00831144312466,4.72226310336575,0.0297745318848645,0.783638404829281
"ENSMUSG00000039257","ENSMUSG00000039257","Vstm2b",1.41829287912606,-0.617996078353893,4.67949197294393,0.0305247743778988,0.791683015139467
"ENSMUSG00000026564","ENSMUSG00000026564","Dusp27",1.10994180587564,0.338460880934395,4.65306387218709,0.0309981722393964,0.79784697241596
"ENSMUSG00000076731","ENSMUSG00000076731","Ighv8-12",1.40344322559698,4.29581236443313,4.64389351574105,0.0311642215718998,0.799464309044615
"ENSMUSG00000106515","ENSMUSG00000106515","Gm30382",1.26330443470916,-0.0465982034676267,4.6162069959898,0.0316711987308273,0.806469416426487
"ENSMUSG00000076577","ENSMUSG00000076577","Igkv8-30",1.48379525238011,4.62918359792288,4.59441080841058,0.0320763661213657,0.811988950904881
"ENSMUSG00000027895","ENSMUSG00000027895","Kcnc4",1.09197100060447,0.698542007464072,4.58122590881005,0.0323240814766346,0.815264151049718
"ENSMUSG00000032315","ENSMUSG00000032315","Cyp1a1",1.66235122582717,0.966850055056934,4.57664113392271,0.0324106865398182,0.815661058773615
"ENSMUSG00000096577","ENSMUSG00000096577","Ighv1-71",2.34400732067005,0.0732745723751155,4.56519606978313,0.0326279392119728,0.818738055422415
"ENSMUSG00000040287","ENSMUSG00000040287","Stac3",1.26330443470916,-0.0623615469535884,4.53978326613073,0.0331157846178491,0.826468647056044
"ENSMUSG00000096498","ENSMUSG00000096498","Ighv2-5",1.63338467872679,1.69983432592747,4.49978330996498,0.0338991489771788,0.834839184596549
"ENSMUSG00000021944","ENSMUSG00000021944","Gata4",1.07982996126449,1.03792829764406,4.48004010519111,0.0342929163129944,0.841735768778014
"ENSMUSG00000097597","ENSMUSG00000097597","Gm26674",1.15351340651027,-0.062351276864238,4.45663663009405,0.0347658867536946,0.848908104457423
"ENSMUSG00000073902","ENSMUSG00000073902","Gm1966",1.89871321883687,-0.758292104510393,4.45119643438099,0.0348768037450074,0.850411909137457
"ENSMUSG00000073374","ENSMUSG00000073374","C030034I22Rik",1.03108076138712,0.678414873204521,4.4178533414597,0.0355647517585969,0.856285971461526
"ENSMUSG00000095571","ENSMUSG00000095571","Ighv5-17",1.85757733308709,2.62833162145897,4.41448690150122,0.0356349940978506,0.856780562416801
"ENSMUSG00000049985","ENSMUSG00000049985","Ankrd55",1.25896666882183,-0.158070205105413,4.36244500346118,0.0367395388023798,0.867926420266835
"ENSMUSG00000047517","ENSMUSG00000047517","Dmbt1",1.04675428582984,0.908714025462173,4.36015081538414,0.0367890481767161,0.867926420266835
"ENSMUSG00000023132","ENSMUSG00000023132","Gzma",1.51580535796341,2.67586060482241,4.35819428315031,0.0368313260155809,0.867926420266835
