"","ID","Gene.name","logFC","logCPM","LR","PValue"
"24","ENSMUSG00000025917","Cops5",-0.0658703017025708,5.53452205168784,0.309668038823965,0.577883961431692
"25","ENSMUSG00000056763","Cspp1",-0.152017875821796,4.86806533496001,1.08083992053515,0.298509736023772
"26","ENSMUSG00000067851","Arfgef1",0.0513771741346693,7.42761963504344,0.169094387464874,0.680917911384599
"27","ENSMUSG00000048960","Prex2",0.1611986668479,8.5098308216622,0.736933140202154,0.390645077256621
"28","ENSMUSG00000057715","A830018L16Rik",-0.346011813813505,1.02631646346826,1.20825974583282,0.271677048837294
"29","ENSMUSG00000016918","Sulf1",0.151602697070305,5.55400225280499,0.966200346089025,0.325629633242106
"30","ENSMUSG00000025938","Slco5a1",1.64260351934444,1.81226441248859,22.5977386343942,1.99719545450009e-06
"31","ENSMUSG00000005886","Ncoa2",0.0423210715249194,6.41519688260487,0.080691752675806,0.776362148778547
"32","ENSMUSG00000025935","Tram1",-0.10550323504104,7.13839781151914,1.01966136718318,0.312599347265601
"33","ENSMUSG00000025937","Lactb2",0.0467571716354578,5.67005308968234,0.209870481725889,0.646868938027062
"34","ENSMUSG00000025932","Eya1",-0.0517161549821754,2.8579603277266,0.051640924621946,0.820232152239249
"35","ENSMUSG00000025930","Msc",-1.21685921568168,-0.759868267775203,6.69653533949715,0.00966004449461186
"36","ENSMUSG00000092083","Kcnb2",-0.482657050595489,-1.46438264648997,0.42111308805009,0.516382156916394
"37","ENSMUSG00000025925","Terf1",-0.00757436799478753,3.64183365151808,0.00226941702524419,0.962004429064102
"38","ENSMUSG00000104379","Gm37509",0.388102006449892,-0.79175850784781,0.512368216235501,0.474115466610371
"39","ENSMUSG00000032719","Sbspon",-0.147945360215018,0.717000304954294,0.169385567619538,0.680658451387082
"40","ENSMUSG00000067795","4930444P10Rik",0.255649855969313,-0.657630492763951,0.275140989146251,0.599903816393705
"41","ENSMUSG00000043716","Rpl7",-0.0371389337513387,8.85330391543035,0.0899718041040884,0.764213003919858
"42","ENSMUSG00000025921","Rdh10",0.00378322186303813,5.15643613504207,0.00107193104615178,0.973881640049155
"43","ENSMUSG00000025920","Stau2",0.0734919267007848,4.43235666039939,0.350923839354044,0.553590632363621
"44","ENSMUSG00000025939","Ube2w",-0.0120689411294555,5.16665459276694,0.0131254353748922,0.90878889843585
"45","ENSMUSG00000079658","Eloc",-0.0575294559434955,5.48270778264524,0.217430822167147,0.641004514423399
"46","ENSMUSG00000025940","Tmem70",-0.25396524474237,4.23153115763488,3.51362440586579,0.0608661645258163
"47","ENSMUSG00000025779","Ly96",-0.00708221999226756,1.64184979916571,0.000836687801102576,0.976923963251852
"48","ENSMUSG00000042686","Jph1",0.512390687396658,2.13471683710418,1.19147656486192,0.275031917894023
"49","ENSMUSG00000067780","Pi15",-0.398216572846872,3.87186594950085,2.11859574644063,0.145519914683693
"50","ENSMUSG00000025776","Crispld1",0.24439915817006,2.12466886938691,0.571773108375329,0.449555189413286
"51","ENSMUSG00000043760","Pkhd1",0.478032616720328,0.710037668836556,0.834707835790258,0.360914732217813
"52","ENSMUSG00000041859","Mcm3",0.240296744049171,4.53947171433179,3.35631413214031,0.0669477557554446
"53","ENSMUSG00000025931","Paqr8",0.136433156460699,5.93058129482518,0.484618822010489,0.486337595302038
"54","ENSMUSG00000041809","Efhc1",0.115465519262204,3.39844113699079,0.478672775130514,0.489024110754531
"55","ENSMUSG00000041779","Tram2",0.0769043706039643,5.22465984909309,0.282634796423524,0.594979455265238
"56","ENSMUSG00000025933","Tmem14a",0.0694524250597675,2.51952293251663,0.0713620951628142,0.789363798117601
"57","ENSMUSG00000025934","Gsta3",-0.24762823781132,7.46876243802686,2.4458221600044,0.117838129649096
"58","ENSMUSG00000025936","Gm4956",0.0700876243065748,3.70558824513945,0.117856961793375,0.731370511005988
"59","ENSMUSG00000028033","Kcnq5",0.034910280432585,3.45753712124514,0.0357709630185052,0.84998925894441
"60","ENSMUSG00000082935","Gm7658",-0.344252450936247,1.39338777222171,1.80350185333187,0.179289713776385
"61","ENSMUSG00000041670","Rims1",0.308838164078952,0.0490239986319609,0.312426990276333,0.576194691815916
"62","ENSMUSG00000097970","Gm27028",-0.20297474858533,1.11100693137882,0.391900770564419,0.531301964537098
"63","ENSMUSG00000026158","Ogfrl1",0.242390660697139,5.10320452227165,3.06572163896614,0.0799596522175937
"64","ENSMUSG00000026156","B3gat2",-0.361386708207971,0.870022117915147,1.41482780352907,0.234256600801667
"65","ENSMUSG00000026155","Smap1",-0.0944672006555597,5.18371415948926,0.827545436243387,0.36298325330199
"66","ENSMUSG00000026154","Sdhaf4",0.01031748317096,3.41260523324223,0.00322026760189909,0.954746413714542
"67","ENSMUSG00000026153","Fam135a",0.302729584572758,5.04747216697968,4.83180701190744,0.0279393325168021
"68","ENSMUSG00000100131","Gm28439",0.142553494541359,0.750985311909629,0.132618133994844,0.715732764265645
"69","ENSMUSG00000067736","Gm10222",0.370387246630177,0.372402654447798,1.11065276630868,0.291940095651831
"70","ENSMUSG00000101939","Gm28438",-0.415308962672544,3.44914882209082,4.94994418288177,0.0260915108519543
"71","ENSMUSG00000101111","Gm28437",-0.546604851544277,1.6411993038572,3.69456698359236,0.0545899502851746
"72","ENSMUSG00000100862","Gm10925",-0.0725495361841598,1.88899475193965,0.0837110691511713,0.772329887973314
"73","ENSMUSG00000102070","Gm28661",0.0752133487088247,1.55229993145299,0.0838043624980902,0.772206560285878
"74","ENSMUSG00000101249","Gm29216",-0.0839075221193661,0.7719923492477,0.0709796397691034,0.789915730124669
"75","ENSMUSG00000073725","Lmbrd1",0.0956016227687746,6.7264843984937,0.665729757402147,0.414544381439354
"76","ENSMUSG00000073722","4931408C20Rik",0.277056651094573,-0.308878592095407,0.43860608906712,0.507796005180845
"77","ENSMUSG00000086240","Gm7846",0.133905276340671,-0.620009876487507,0.0942787418718991,0.758806505323013
"78","ENSMUSG00000048874","Phf3",-0.0444711712013285,6.9992238642776,0.111303175011092,0.738665339600938
"79","ENSMUSG00000026064","Ptp4a1",-0.222539518854706,5.98247198346802,3.81677403542255,0.050741844406521
"80","ENSMUSG00000026134","Prim2",-0.0446678695206517,3.11513152070572,0.0585765709387962,0.80876003893195
"81","ENSMUSG00000004768","Rab23",-0.158540540130636,4.63187747250763,1.44756597594504,0.228918914138182
"82","ENSMUSG00000042215","Bag2",-0.237255952510909,3.02720836173994,1.59058327243932,0.207242820258105
"83","ENSMUSG00000042197","Zfp451",-0.0354356696923964,5.30325868919149,0.0847447716394782,0.770967534222444
"84","ENSMUSG00000042182","Bend6",-0.25693599606798,0.876612725414759,0.508593963076604,0.475748152962159
"85","ENSMUSG00000026131","Dst",-0.0353191088337643,8.54404488613074,0.0474372565448675,0.827584199467894
"86","ENSMUSG00000102336","Gm37233",0.267749899476371,0.581167997350237,0.695265542567723,0.404379128202337
"87","ENSMUSG00000042111","Ccdc115",0.00965622295364417,4.58317673530702,0.00430973504816734,0.947657617368327
"88","ENSMUSG00000026127","Imp4",-0.163955902975314,5.45743903491693,2.75163307610102,0.0971551503337981
"89","ENSMUSG00000026126","Ptpn18",0.256380773574578,4.38430199994634,2.15723342825227,0.141899976096686
"90","ENSMUSG00000100280","Gm28417",0.441832047407795,1.29659623006416,2.28939371091519,0.130260797473538
"91","ENSMUSG00000037509","Arhgef4",0.0813190011457134,2.59150983014403,0.131231222708224,0.717158865273969
"92","ENSMUSG00000104002","Gm38336",0.329140168589383,0.281903351041644,0.498650245660365,0.480093793627697
"93","ENSMUSG00000037503","Fam168b",0.0526440732788629,7.86982709453144,0.237920317518793,0.625712222443683
"94","ENSMUSG00000026123","Plekhb2",-0.0431986336868224,7.35933598159833,0.136413055352579,0.711873285334384
"95","ENSMUSG00000045216","Hs6st1",-0.0516300803891691,5.88836701762811,0.266223249169066,0.605876574990004
"96","ENSMUSG00000102202","Gm33280",-0.0493036338299641,-0.46975132074964,0.0102696022464759,0.919281321485039
"97","ENSMUSG00000037470","Uggt1",-0.0457130526443463,6.88894868170118,0.116482190860225,0.732881606637193
"98","ENSMUSG00000047180","Neurl3",0.259702891625111,4.93068142145297,3.81376623050733,0.0508330290642117
"99","ENSMUSG00000037447","Arid5a",0.0158345191535712,4.68139123067619,0.00723535735776881,0.932212971852576
"100","ENSMUSG00000010453","Kansl3",-0.0104321308244433,6.40974760222905,0.00901075974423904,0.924374381816045
"101","ENSMUSG00000037432","Fer1l5",-0.506359351497961,2.28378209176447,5.14565481341888,0.0233046196212311
"102","ENSMUSG00000001143","Lman2l",-0.299281871828363,4.5972880500397,5.6767875102931,0.0171908156817056
"103","ENSMUSG00000037408","Cnnm4",-0.159528643375934,3.84408038262684,1.04554665672898,0.306534965847692
"104","ENSMUSG00000001138","Cnnm3",-0.0445875166453954,5.24161257375472,0.168097928594612,0.681807800608659
"105","ENSMUSG00000067653","Ankrd23",-0.205831001031059,1.23754257594756,0.387550399948416,0.533589834013929
"106","ENSMUSG00000079610","Ankrd39",0.302394888485063,2.93413314086956,2.43893166627192,0.118356809234999
"107","ENSMUSG00000026121","Sema4c",-0.0978837121406386,5.46238230640198,0.761055252802491,0.382998485632485
"108","ENSMUSG00000087589","D430040D24Rik",-0.16612115385955,2.40876384409194,0.46965195514374,0.493147329027691
"109","ENSMUSG00000061518","Cox5b",-0.17839036114145,6.25917859478994,1.48030410065785,0.223726948996927
"110","ENSMUSG00000037351","Actr1b",-0.135224151537546,6.76427230071793,1.57693104916827,0.209203305470781
"111","ENSMUSG00000026117","Zap70",0.19005101991745,2.80211039152401,0.707851967726744,0.400157830130954
"112","ENSMUSG00000026116","Tmem131",0.0935091988703565,6.59325070688156,0.460498147303639,0.497391255380451
"113","ENSMUSG00000050122","Vwa3b",0.0224238624997528,2.86001272831678,0.0137435520852346,0.906675498795114
"114","ENSMUSG00000026113","Inpp4a",0.0253534234119524,5.64672665681621,0.0548974954593504,0.814750420288473
"115","ENSMUSG00000026112","Coa5",0.0918135472857264,6.73049582063179,0.68748307220239,0.40702180277626
"116","ENSMUSG00000026111","Unc50",-0.0293188047564697,5.5861087179581,0.0815683049263587,0.775183236281626
"117","ENSMUSG00000026110","Mgat4a",0.194098254099752,4.62496044452493,2.33478111164247,0.126512772620548
"118","ENSMUSG00000026090","2010300C02Rik",0.0112505601567061,4.91519110643565,0.00785769579099949,0.929365120931647
"119","ENSMUSG00000060771","Tsga10",-0.178971524717797,3.6973726715959,1.17189853672907,0.279011485499185
"120","ENSMUSG00000037216","Lipt1",-0.0157126581015788,1.79268518928823,0.00365322615413399,0.951803669299281
"121","ENSMUSG00000026088","Mitd1",-0.0625423470167029,3.68800807630786,0.113411348522508,0.736293294558432
"122","ENSMUSG00000026087","Mrpl30",-0.0981009046332629,4.84071321835702,0.546725816388941,0.459658618483216
"123","ENSMUSG00000058407","Txndc9",-0.133664646255559,5.59550935542788,1.77809699226149,0.182383178553916
"124","ENSMUSG00000026083","Eif5b",-0.285823967477687,7.43082168935228,6.83242123090343,0.00895178372357304
"125","ENSMUSG00000026082","Rev1",0.376157612723571,4.38445775258653,5.03661083434939,0.024816997250496
"126","ENSMUSG00000037138","Aff3",-0.118374423187445,5.94465627956775,0.668360154817844,0.413623916507895
"127","ENSMUSG00000048814","Lonrf2",-0.207225649324848,-0.196682898373804,0.258318356074059,0.611277827503856
"128","ENSMUSG00000026080","Chst10",0.521385349492208,0.701825182921644,2.84843484631588,0.0914629397227221
"129","ENSMUSG00000026078","Pdcl3",-0.209263222844843,5.72088442116652,3.60177010372229,0.0577180843190424
"130","ENSMUSG00000103046","Gm37309",0.188532349024395,0.483641537813834,0.317474643621824,0.573129258662551
"131","ENSMUSG00000026077","Npas2",-1.62717208237256,3.4514743474419,23.453743320645,1.27953511414827e-06
"132","ENSMUSG00000073702","Rpl31",-0.0911230414236651,8.02752739910576,0.299429079350048,0.584240558261264
"133","ENSMUSG00000003134","Tbc1d8",-0.0377914364868286,5.47396228588274,0.118591495111005,0.730567175756217
"134","ENSMUSG00000003135","Cnot11",-0.059458253288464,4.7820654997467,0.29495095582768,0.587065170367675
"135","ENSMUSG00000085894","Gm15832",0.0734866064797674,1.12244394559664,0.0468736299385326,0.828595541280826
"136","ENSMUSG00000048234","Rnf149",0.18019207537419,5.59994818400789,1.59445162257973,0.206691272395226
"137","ENSMUSG00000050967","Creg2",-0.231478268728993,-1.29323857590996,0.174469422511172,0.676169857562777
"138","ENSMUSG00000057173","Rfx8",1.0653914648471,-0.382526626671134,3.7497907554707,0.0528141225380539
"139","ENSMUSG00000026074","Map4k4",0.074448240894566,7.97927769826757,0.326182853868573,0.567915454181496
"140","ENSMUSG00000026073","Il1r2",0.318294164564652,0.170920140742688,0.623020456625896,0.429927075064706
"141","ENSMUSG00000026072","Il1r1",-0.0908169417545572,5.99800661469641,0.286045819030122,0.592765677038615
"142","ENSMUSG00000070942","Il1rl2",0.59294141694734,4.18965018066994,16.1684323072215,5.79518709605111e-05
"143","ENSMUSG00000026069","Il1rl1",0.159424577158394,2.30271258508941,0.250946928553396,0.616409103833461
"144","ENSMUSG00000026070","Il18r1",-0.474241638738388,7.4051093928581,15.4059264774359,8.67159022527619e-05
"145","ENSMUSG00000026068","Il18rap",0.498367104454677,3.46957017870446,4.99610873387022,0.0254043727828568
"146","ENSMUSG00000026065","Slc9a4",-0.0527857279668548,3.09150627031951,0.0538053588367724,0.816569220440355
"147","ENSMUSG00000026062","Slc9a2",0.317444616164335,1.62678562111821,1.50295245371713,0.220217636973052
"148","ENSMUSG00000041945","Mfsd9",0.555736581242194,0.949253283890477,2.58369842058586,0.107969128192411
"149","ENSMUSG00000079588","Tmem182",0.42037071240098,2.07814630506539,0.815198852248463,0.366587658742111
"150","ENSMUSG00000060679","Mrps9",-0.00130414697668185,4.77033353680595,9.0980431929566e-05,0.992389600182968
"151","ENSMUSG00000070939","Tgfbrap1",-0.0967161859697142,6.5366866112187,0.589254774666202,0.442707437493024
"152","ENSMUSG00000010290","AI597479",-0.151188077256895,5.12199315275399,1.43825705092262,0.230421595829424
"153","ENSMUSG00000008136","Fhl2",-0.0177844059712895,2.05476519196977,0.00286734769678265,0.957295589110562
"154","ENSMUSG00000094497","Gm8210",-0.132885408867362,4.08739860408894,0.506838653386947,0.476510590543259
"155","ENSMUSG00000066877","Nck2",0.0211668735368666,5.55466604979696,0.0287273756372848,0.865410041263663
"156","ENSMUSG00000103945","Gm38228",0.769778579745961,-0.486304063963512,2.89339659514094,0.0889432303197688
"157","ENSMUSG00000026051","1500015O10Rik",-0.419500967702407,-1.2927391940044,0.515540002825904,0.472750415616068
"158","ENSMUSG00000057363","Uxs1",-0.235614019812983,5.27792760293075,3.53114448605288,0.0602262024670754
"159","ENSMUSG00000100701","Gm19587",-0.794717435357965,-0.849537870564955,2.34007874787011,0.126083180067848
"160","ENSMUSG00000041763","Tpp2",-0.085899963110056,6.00203953283423,0.700628541433357,0.40257257579322
"161","ENSMUSG00000026049","Tex30",-0.36671417701803,2.41987982455371,2.11383609717302,0.1459729946376
"162","ENSMUSG00000026047","Kdelc1",-0.21325629378308,3.99860899184891,2.27492095282635,0.131481828596611
"163","ENSMUSG00000041684","Bivm",-0.00856313009427559,4.33268799947459,0.00467050951957459,0.94551408672655
"164","ENSMUSG00000026048","Ercc5",-0.115240578021586,4.84402751482325,0.952433440291933,0.329100658578839
"165","ENSMUSG00000046828","Mettl21e",0.165568640926465,2.10182662819231,0.188182273686706,0.664433820827853
"166","ENSMUSG00000089703","Gm15833",0.723070363297274,-1.09080282322073,1.83005906900948,0.176120568707008
"167","ENSMUSG00000056870","Gulp1",0.0232676455195546,4.36135446125605,0.0145887920623027,0.903862066389701
"168","ENSMUSG00000026043","Col3a1",-0.386596875820846,8.17830420260705,5.86009798184654,0.0154879318021055
"169","ENSMUSG00000026042","Col5a2",-0.131964897862101,6.34190211846565,1.27824483666477,0.258225633431448
"170","ENSMUSG00000025995","Wdr75",-0.0838321467446796,4.7126427990158,0.517451510326949,0.471930824331649
"171","ENSMUSG00000084817","Gm5526",-0.270920424580791,2.11428122373982,1.09611016401929,0.295121348280918
"172","ENSMUSG00000025993","Slc40a1",0.42712101446929,4.52159821118861,2.65431568971647,0.103269189966706
"173","ENSMUSG00000041144","Dnah7b",0.132024781837953,2.58692936940782,0.393668923125161,0.530377137211766
"174","ENSMUSG00000101337","Dnah7c",0.172621398067854,1.47090829940651,0.333149460296254,0.563810430419493
"175","ENSMUSG00000025986","Slc39a10",-0.112995214067908,5.59999452388399,0.724713982908916,0.394601977021434
"176","ENSMUSG00000100213","Gm28151",0.0577593718206996,0.55705070931092,0.0305080963096662,0.861342344337614
"177","ENSMUSG00000026109","Tmeff2",-0.222251537515593,3.44417721638992,1.12764445417329,0.288278339301477
"178","ENSMUSG00000045954","Cavin2",-0.0958071922565179,9.39641719115309,0.71982944491711,0.396199860004902
"179","ENSMUSG00000026107","Nabp1",0.00437416833548519,5.220279184948,0.00156055967059965,0.968488628499927
"180","ENSMUSG00000018417","Myo1b",0.118103614270722,8.64732084177201,1.16980217076024,0.279441892814943
"181","ENSMUSG00000062939","Stat4",0.652599983797342,2.10280128787806,4.84028594666765,0.0278022845875926
"182","ENSMUSG00000026104","Stat1",0.0399402255259239,6.40613558998521,0.110821314011332,0.739211012060988
"183","ENSMUSG00000026103","Gls",0.0644006013645511,6.89140182176648,0.332195409626955,0.564369202035355
"184","ENSMUSG00000002881","Nab1",-0.109217028417838,6.81313303716533,1.02274668530736,0.311868372522163
"185","ENSMUSG00000043015","Nemp2",0.322185467062881,3.28310986130179,2.36988188035023,0.123696410645332
"186","ENSMUSG00000041439","Mfsd6",-0.0771629715110325,6.57963405821649,0.452276864627731,0.501255686187381
"187","ENSMUSG00000026102","Inpp1",0.136693977657718,4.72431870953382,1.29098008154561,0.255867412662616
"188","ENSMUSG00000041426","Hibch",-0.0936156973515182,4.17358847733377,0.45663002549724,0.499203161076598
"189","ENSMUSG00000043629","1700019D03Rik",0.255151331171321,1.03833855582292,0.721168633037228,0.395760843700037
"190","ENSMUSG00000026098","Pms1",0.179218124947515,1.91792906225346,0.458019441738182,0.498551047172866
"191","ENSMUSG00000026097","Ormdl1",-0.0208497706124344,3.63145171686988,0.0148047247221283,0.903156676515639
"192","ENSMUSG00000026096","Osgepl1",0.151821151980443,3.25831662960286,0.839557844810997,0.359523258037641
"193","ENSMUSG00000026095","Asnsd1",0.22133611291176,2.581752883747,0.987752789593799,0.320292233262513
"194","ENSMUSG00000096141","Dnah7a",0.0212228121997149,2.20183520977414,0.00760548625993707,0.930505036665417
"195","ENSMUSG00000026094","Stk17b",0.441885637122389,6.21097353007693,8.84594534153838,0.00293740714509617
"196","ENSMUSG00000042807","Hecw2",-0.403771473894423,6.4604754764586,8.04480067014252,0.00456344396880199
"197","ENSMUSG00000025983","Ccdc150",-0.0912190167887746,0.643877133288866,0.0530360945581521,0.817862026830144
"198","ENSMUSG00000041303","Gtf3c3",0.0415698521038269,4.45442781745722,0.104252002142112,0.746785527966782
"199","ENSMUSG00000073678","Pgap1",0.325114142646652,4.14973681073249,5.71415144664088,0.0168286964758423
"200","ENSMUSG00000052331","Ankrd44",-0.000371517132216225,7.05258871640433,4.93749891461448e-06,0.998227063379099
"201","ENSMUSG00000025982","Sf3b1",0.102863718909941,8.17093750547766,0.865407870256243,0.352229749280222
"202","ENSMUSG00000103030","E330011M16Rik",-0.0811611178493564,0.0572812345507985,0.0434640292555102,0.83485397469577
"203","ENSMUSG00000025981","Coq10b",0.0971515991641136,5.21978100244664,0.299963267610803,0.583905449592534
"204","ENSMUSG00000101122","Gm17971",0.582459601586159,0.294068694897787,1.83182092772494,0.175912617923146
"205","ENSMUSG00000025980","Hspd1",-0.624209786286488,7.125220124315,23.6395571389273,1.16174640268987e-06
"206","ENSMUSG00000073676","Hspe1",-0.647780668033484,5.70116002484007,24.9279328048711,5.95138483521835e-07
"207","ENSMUSG00000025979","Mob4",-0.203413344645158,6.02129153366722,3.18691153459754,0.0742301311180812
"208","ENSMUSG00000025978","Rftn2",-0.21545979077073,4.69710398555578,2.40167085513129,0.121205731529945
"209","ENSMUSG00000097649","Gm10561",-0.398556223040226,0.495798285305155,1.18841534213076,0.275649433730688
"210","ENSMUSG00000046994","Mars2",0.028238977502231,4.08255816468593,0.0252575219026876,0.87372705595313
"211","ENSMUSG00000100215","Gm8292",-0.373475600963917,1.2706989225029,1.60259343119699,0.205536070624819
"212","ENSMUSG00000038349","Plcl1",0.0462342385900455,4.62042630041737,0.116455300529813,0.732911262505143
"213","ENSMUSG00000038331","Satb2",-0.023515125160777,0.769869272013468,0.00540082567975819,0.94141595463909
"214","ENSMUSG00000038323","1700066M21Rik",-0.157528360731531,3.04922715414803,0.681210816317378,0.409170095486025
"215","ENSMUSG00000048495","Tyw5",-0.176382811722821,2.76870160107534,0.874468737079211,0.349721136783073
"216","ENSMUSG00000025971","Maip1",-0.0740304983784368,3.41072716941237,0.139705316446232,0.708574143492749
"217","ENSMUSG00000038305","Spats2l",0.113311333019165,4.33921867292664,0.563133491317901,0.453000459327054
"218","ENSMUSG00000054770","Kctd18",0.00366882212071761,4.0705551102519,0.000400712871993392,0.984029162002086
"219","ENSMUSG00000026039","Sgol2a",0.597212949322059,0.614878635481973,2.84211951992183,0.0918230204360976
"220","ENSMUSG00000063558","Aox1",0.0275746539169336,6.05072017787378,0.044360644041916,0.833184064663637
"221","ENSMUSG00000064294","Aox3",0.0255484307487857,7.59950055696522,0.0402519593771942,0.840988751058716
"222","ENSMUSG00000103839","Gm37607",0.787714687276559,0.0846116617870901,3.491478236909,0.0616854798795651
"223","ENSMUSG00000051223","Bzw1",-0.0935129757796983,7.67738948647075,0.788195973936148,0.37464618136612
"224","ENSMUSG00000026034","Clk1",0.0283774840174138,7.3235528645496,0.0532320451431509,0.817531784786142
"225","ENSMUSG00000026035","Ppil3",-0.266954714700637,3.47792633848581,2.05073615377045,0.152132614676021
"226","ENSMUSG00000026036","Nif3l1",-0.080623756973939,3.81341298109187,0.288108274781795,0.591435350252181
"227","ENSMUSG00000026037","Orc2",0.0184112642068928,4.42254268099638,0.0160420767450722,0.899211627295787
"228","ENSMUSG00000038174","Fam126b",0.0371960855375603,5.80896178065353,0.111358010066837,0.738603326140337
"229","ENSMUSG00000026032","Ndufb3",-0.125456023184731,5.22488882698245,0.962010657088001,0.32668081356497
"230","ENSMUSG00000047528","Als2cr12",-0.400081445219394,0.0475476554042347,0.0819328904373986,0.774694907444278
"231","ENSMUSG00000102059","Gm20257",-0.139281003980502,1.64161224709705,0.239555369323982,0.624527435018743
"232","ENSMUSG00000026031","Cflar",-0.271153008949086,7.77589291216985,3.93777392628557,0.0472132148429059
"233","ENSMUSG00000026029","Casp8",0.148370995777445,5.60072278435605,2.03036517228494,0.154183557023113
"234","ENSMUSG00000026028","Trak2",-0.232486208431779,7.18883856031989,2.81638404946645,0.0933063866962073
"235","ENSMUSG00000026027","Stradb",0.101549815103728,3.98410579143715,0.556127956437937,0.45582456839628
"236","ENSMUSG00000038079","Tmem237",0.0606301618558672,4.38216495374099,0.229177680976683,0.63213423708011
"237","ENSMUSG00000097573","G730003C15Rik",0.459044020981961,0.716102112200536,1.9253530466253,0.165267742859408
"238","ENSMUSG00000079550","Mpp4",0.866353631733096,-0.429633037091393,3.41509229379583,0.0646028010240653
"239","ENSMUSG00000026024","Als2",0.0365275884843703,4.82195150841369,0.0752771283541946,0.783802771781812
"240","ENSMUSG00000041075","Fzd7",0.0465757440855159,6.45828978260017,0.165522871370893,0.684121817870084
"241","ENSMUSG00000097819","Gm26813",0.665184802121991,-0.17868444528682,2.49581518926645,0.114149257203628
"242","ENSMUSG00000047361","Gm973",0.0810392592739767,3.18904033628839,0.211245953495351,0.645792586373723
"243","ENSMUSG00000026021","Sumo1",0.0512081089272154,5.96808629881087,0.20825035288622,0.648142229292689
"244","ENSMUSG00000103821","D430013B06Rik",0.0957812740287916,-0.463167566615868,0.0487207912919327,0.825304331808218
"245","ENSMUSG00000026020","Nop58",-0.108601205156822,5.09774912732419,1.06091393365841,0.303006830431756
"246","ENSMUSG00000067336","Bmpr2",0.0435252096920901,9.8598965094454,0.0837618386797203,0.772262764753788
"247","ENSMUSG00000041040","Fam117b",0.0920455636269729,6.60441547026646,0.715924515466609,0.397484004520578
"248","ENSMUSG00000026018","Ica1l",0.0262007771458707,0.0468073964609827,0.00554435232889944,0.940644043679875
"249","ENSMUSG00000026019","Wdr12",-0.36358873208784,3.50833249756165,5.40936830715418,0.0200289625708691
"250","ENSMUSG00000026017","Carf",0.274841944527941,3.12231652037362,1.34832836141388,0.245570567614164
"251","ENSMUSG00000073664","Nbeal1",0.163724783733701,7.20617756660612,0.957305513196772,0.327866686730122
"252","ENSMUSG00000049439","Cyp20a1",-0.0350634281601831,4.99922143197335,0.0914643374979818,0.762323742975127
"253","ENSMUSG00000026782","Abi2",-0.0245362013314717,5.16095377240386,0.044951129059168,0.832093917490221
"254","ENSMUSG00000026014","Raph1",-0.144782114841899,6.91238171976787,0.896271955985011,0.343783307506973
"255","ENSMUSG00000101188","Eif4a-ps4",-0.109821248549672,2.05194906196121,0.205074081260049,0.650655994562947
