"Gene_ID","PC1_Loading","PC2_Loading","Gene_Name","PC1_Direction","PC2_Direction"
"ENSMUSG00000021969",0.00857602088836867,0.00491646579225717,"Zdhhc20","Positive","Positive"
"ENSMUSG00000050714",0.0085759797823721,-0.00321058182332341,"Zbtb26","Positive","Negative"
"ENSMUSG00000075273",0.00857592218138708,9.44037800782009e-05,"Ttc30b","Positive","Positive"
"ENSMUSG00000040591",0.00857585787115088,0.00285279527154598,"1110051M20Rik","Positive","Positive"
"ENSMUSG00000027695",0.00857574873214869,0.0042619613552829,"Pld1","Positive","Positive"
"ENSMUSG00000045248",0.00857571246063492,0.00225451775229932,"Med26","Positive","Positive"
"ENSMUSG00000027610",0.00857554825684884,-0.00129391095003409,"Gss","Positive","Negative"
"ENSMUSG00000037353",0.00857526812804813,-0.00590771188233229,"Letmd1","Positive","Negative"
"ENSMUSG00000063810",0.00857520225439476,0.00189243651092989,"Alms1","Positive","Positive"
"ENSMUSG00000057667",0.00857516378224204,0.00342100003826166,"Bloc1s3","Positive","Positive"
"ENSMUSG00000028964",0.00857489902554888,-0.00170855362075125,"Park7","Positive","Negative"
"ENSMUSG00000021520",0.00857469006055815,-0.000611051120811984,"Uqcrb","Positive","Negative"
"ENSMUSG00000037669",0.00857459667661386,0.0071819867435131,"Ldah","Positive","Positive"
"ENSMUSG00000031029",0.00857458492293243,-0.0047130769650639,"Eif3f","Positive","Negative"
"ENSMUSG00000032435",0.00857450734174789,0.00440430256193159,"Dync1li1","Positive","Positive"
"ENSMUSG00000021895",0.00857433826731762,-0.00622711584671367,"Arhgef3","Positive","Negative"
"ENSMUSG00000050520",0.00857427695987149,-0.00610363474377921,"Cldn8","Positive","Negative"
"ENSMUSG00000031347",0.00857416998312732,0.00186563035675461,"Cetn2","Positive","Positive"
"ENSMUSG00000021245",0.00857416763324598,-0.000229721666148633,"Mlh3","Positive","Negative"
"ENSMUSG00000020988",0.0085741496873633,-0.00385793403273315,"L2hgdh","Positive","Negative"
"ENSMUSG00000045896",0.00857400166874211,0.00361740358374014,"Paip2b","Positive","Positive"
"ENSMUSG00000026088",0.00857397236953435,0.00462627334720134,"Mitd1","Positive","Positive"
"ENSMUSG00000047649",0.00857397108671039,0.00345312433306406,"Cd3eap","Positive","Positive"
"ENSMUSG00000019370",0.00857396803912104,0.00260758431655637,"Calm3","Positive","Positive"
"ENSMUSG00000024019",0.00857388358605929,-0.00482578353083275,"Cmtr1","Positive","Negative"
"ENSMUSG00000045838",0.00857379794272047,-0.0062473899360988,"A430105I19Rik","Positive","Negative"
"ENSMUSG00000029185",0.00857378102275299,0.0067098153722072,"Fam114a1","Positive","Positive"
"ENSMUSG00000019659",0.00857357560321821,-0.00167249584862645,"Ccdc12","Positive","Negative"
"ENSMUSG00000034509",0.00857343161322823,0.000977016329812062,"Mad2l1bp","Positive","Positive"
"ENSMUSG00000023571",0.0085734073090425,0.00164457130318167,"C1qtnf12","Positive","Positive"
"ENSMUSG00000032290",0.00857330895587483,0.00389504303440598,"Ptpn9","Positive","Positive"
"ENSMUSG00000067847",0.00857325961837424,0.00298302296299839,"Romo1","Positive","Positive"
"ENSMUSG00000027522",0.00857321014179936,-0.00113649230104346,"Stx16","Positive","Negative"
"ENSMUSG00000070327",0.00857311333952123,0.000655606126149088,"Rnf213","Positive","Positive"
"ENSMUSG00000037894",0.00857306984924449,0.00139205608728401,"H2afz","Positive","Positive"
"ENSMUSG00000032182",0.00857303005095125,0.00123698240536091,"Yipf2","Positive","Positive"
"ENSMUSG00000014444",0.00857301785110879,0.00541516704648055,"Piezo1","Positive","Positive"
"ENSMUSG00000028849",0.00857292501629343,-0.00147884798126809,"Map7d1","Positive","Negative"
"ENSMUSG00000022350",0.00857287735143658,0.00554916738256366,"Washc5","Positive","Positive"
"ENSMUSG00000064202",0.00857282122687362,-0.00266719069323987,"4430402I18Rik","Positive","Negative"
"ENSMUSG00000022452",0.00857272011116956,0.00251301944788955,"Smdt1","Positive","Positive"
"ENSMUSG00000051154",0.00857267869902028,0.0070030234049357,"Commd3","Positive","Positive"
"ENSMUSG00000048332",0.00857238450529718,0.00199611377452148,"Lhfp","Positive","Positive"
"ENSMUSG00000026832",0.00857236294432476,-9.21396607425119e-05,"Cytip","Positive","Negative"
"ENSMUSG00000021400",0.00857229248966988,-0.0053455958114541,"Wrnip1","Positive","Negative"
"ENSMUSG00000022564",0.00857192521751485,0.00426165045338559,"Grina","Positive","Positive"
"ENSMUSG00000032563",0.00857192500118636,0.0021794116762211,"Mrpl3","Positive","Positive"
"ENSMUSG00000054312",0.00857189375581756,0.00144010025336919,"Mrps21","Positive","Positive"
"ENSMUSG00000019837",0.00857186119159473,0.00162611243618454,"Gtf3c6","Positive","Positive"
"ENSMUSG00000018846",0.00857178449386896,0.00315078060210337,"Pank3","Positive","Positive"
"ENSMUSG00000030759",0.00857172512968404,-0.00122667742922873,"Far1","Positive","Negative"
"ENSMUSG00000034055",0.00857155058393488,0.00537458471142937,"Phka1","Positive","Positive"
"ENSMUSG00000037531",0.00857148210537368,0.00274581857629202,"Mrpl47","Positive","Positive"
"ENSMUSG00000078234",0.0085713744428404,0.00624670867366291,"Klhdc7a","Positive","Positive"
"ENSMUSG00000030298",0.00857114245964962,0.00256942908368307,"Sec13","Positive","Positive"
"ENSMUSG00000000959",0.00857112664045613,-0.00476709970816006,"Oxa1l","Positive","Negative"
"ENSMUSG00000020577",0.00857097932810449,-0.0061428705872889,"Tspan13","Positive","Negative"
"ENSMUSG00000091474",0.00857086845749574,-0.00285686022291127,"2610021A01Rik","Positive","Negative"
"ENSMUSG00000029701",0.00857076698688701,-0.00112011585141942,"Rbm28","Positive","Negative"
"ENSMUSG00000016921",0.00857075281674467,-0.00628731939519097,"Srsf6","Positive","Negative"
"ENSMUSG00000021156",0.00857072056792489,-0.00691023652829914,"Zmynd11","Positive","Negative"
"ENSMUSG00000069255",0.00857059173588819,0.000307472712300627,"Dusp22","Positive","Positive"
"ENSMUSG00000005615",0.00857057992355231,-0.0033265541332531,"Pcyt1a","Positive","Negative"
"ENSMUSG00000015776",0.00857028620335469,0.000867457327402487,"Med22","Positive","Positive"
"ENSMUSG00000036304",0.00857017091873703,0.00371836953466394,"Zdhhc23","Positive","Positive"
"ENSMUSG00000055850",0.00857011819499456,0.0067431081458944,"Rnf181","Positive","Positive"
"ENSMUSG00000033845",0.00857009758412584,0.00109823010766525,"Mrpl15","Positive","Positive"
"ENSMUSG00000020982",0.00856998684585633,-0.00299972890086943,"Nemf","Positive","Negative"
"ENSMUSG00000035161",0.00856985341520052,0.00352979432635523,"Ints6","Positive","Positive"
"ENSMUSG00000020668",0.0085695616549099,0.00095495906197593,"Kif3c","Positive","Positive"
"ENSMUSG00000096145",0.00856937500888776,0.00105638324051442,"Vkorc1","Positive","Positive"
"ENSMUSG00000025366",0.00856933133720995,0.00690293473664995,"Esyt1","Positive","Positive"
"ENSMUSG00000063902",0.00856931797024532,0.00299237224719247,"Gm7964","Positive","Positive"
"ENSMUSG00000027108",0.00856926626527328,0.00661766046170957,"Ola1","Positive","Positive"
"ENSMUSG00000028394",0.0085692261025847,0.00387048145203351,"Pole3","Positive","Positive"
"ENSMUSG00000026895",0.00856917196682064,0.00420193731389716,"Ndufa8","Positive","Positive"
"ENSMUSG00000035835",0.00856916248683569,-0.00428798424055157,"Plppr3","Positive","Negative"
"ENSMUSG00000034706",0.00856915944698234,0.0054863417442738,"Dnaic2","Positive","Positive"
"ENSMUSG00000063904",0.00856912772349157,0.00439252484328501,"Dpp3","Positive","Positive"
"ENSMUSG00000020311",0.00856897414969383,0.00493005555930859,"Erlec1","Positive","Positive"
"ENSMUSG00000024384",0.00856894642466816,-0.0040778601591774,"Iws1","Positive","Negative"
"ENSMUSG00000025591",0.00856886284651535,0.0010587051788278,"Tma16","Positive","Positive"
"ENSMUSG00000033540",0.00856885195000271,0.00112900751432567,"Idua","Positive","Positive"
"ENSMUSG00000027778",0.00856876218636238,-0.00225154428113791,"Ift80","Positive","Negative"
"ENSMUSG00000051256",0.00856874863614228,0.00195749386847945,"Jagn1","Positive","Positive"
"ENSMUSG00000049562",0.00856866289497655,-0.000887223128815094,"Ap5b1","Positive","Negative"
"ENSMUSG00000026679",0.00856865190908902,0.00338586666758461,"Enkur","Positive","Positive"
"ENSMUSG00000039164",0.0085686122323741,0.00372354928597537,"Naif1","Positive","Positive"
"ENSMUSG00000069565",0.00856848233082266,-0.00675832120125377,"Dazap1","Positive","Negative"
"ENSMUSG00000044906",0.00856830886541326,-0.000499695527197848,"4930503L19Rik","Positive","Negative"
"ENSMUSG00000029038",0.00856819147366635,0.00707268186696474,"Ssu72","Positive","Positive"
"ENSMUSG00000019996",0.00856802707115019,-0.00731656241799989,"Map7","Positive","Negative"
"ENSMUSG00000078974",0.00856792839687804,0.000553461081564509,"Sec61g","Positive","Positive"
"ENSMUSG00000003528",0.00856782717734944,0.00628739844887148,"Slc25a1","Positive","Positive"
"ENSMUSG00000040033",0.00856779575357672,-0.00197688604945446,"Stat2","Positive","Negative"
"ENSMUSG00000027134",0.00856768198100259,0.000629268241678272,"Lpcat4","Positive","Positive"
"ENSMUSG00000037772",0.00856764466824388,-0.00374165961367205,"Mrpl23","Positive","Negative"
"ENSMUSG00000035232",0.00856764165707537,0.00495305873507811,"Pdk3","Positive","Positive"
"ENSMUSG00000042642",0.00856763857983251,-0.00138482380034361,"Flad1","Positive","Negative"
"ENSMUSG00000053898",0.00856755565443447,-0.0020348293199779,"Ech1","Positive","Negative"
"ENSMUSG00000031292",0.00856755140595333,0.000902705857647591,"Cdkl5","Positive","Positive"
"ENSMUSG00000046364",0.0085675114875076,-0.00414317359487071,"Rpl27a","Positive","Negative"
"ENSMUSG00000068039",0.00856742346169615,-0.000496577379016333,"Tcp1","Positive","Negative"
"ENSMUSG00000037773",0.0085672315252618,-0.00554460803839112,"Pced1a","Positive","Negative"
"ENSMUSG00000066406",0.00856702135615221,0.00145956369812147,"Akap13","Positive","Positive"
"ENSMUSG00000057406",0.00856697940880598,0.00180779067868976,"Nsd2","Positive","Positive"
"ENSMUSG00000107383",0.00856696997122108,0.00219631219483947,"Gm4366","Positive","Positive"
"ENSMUSG00000041685",0.00856692636357533,-0.006940651970401,"Fcho2","Positive","Negative"
"ENSMUSG00000026806",0.00856686915158366,0.00326738926845189,"Ddx31","Positive","Positive"
"ENSMUSG00000025190",0.00856681139342676,0.00459292854461234,"Got1","Positive","Positive"
"ENSMUSG00000025437",0.00856679147087646,0.00125739490272648,"Usp33","Positive","Positive"
"ENSMUSG00000001911",0.00856669288451953,-0.0058771145354432,"Nfix","Positive","Negative"
"ENSMUSG00000036591",0.00856667136556147,-0.00447722915795198,"Arhgap21","Positive","Negative"
"ENSMUSG00000038368",0.00856654628274987,-0.00251541919201728,"Focad","Positive","Negative"
"ENSMUSG00000090083",0.008566457696278,-0.00442732115864384,"Rnf8","Positive","Negative"
"ENSMUSG00000025137",0.00856640149820455,-0.00254147345510585,"Pcyt2","Positive","Negative"
"ENSMUSG00000028696",0.00856632628227515,-0.000815214999255275,"Ipp","Positive","Negative"
"ENSMUSG00000062373",0.00856614801108412,0.00350867471428607,"Tmem65","Positive","Positive"
"ENSMUSG00000038145",0.00856605315569521,-0.00422912001413485,"Snrk","Positive","Negative"
"ENSMUSG00000067995",0.00856596984937599,0.00506466467442198,"Gtf2f2","Positive","Positive"
"ENSMUSG00000022701",0.00856596810059353,-0.00168855213626568,"Ccdc191","Positive","Negative"
"ENSMUSG00000025277",0.00856584461372074,0.00520327127156629,"Abhd6","Positive","Positive"
"ENSMUSG00000020954",0.00856579517611595,0.00323588841617823,"Strn3","Positive","Positive"
"ENSMUSG00000058748",0.00856569300569157,0.00477822769198981,"Zfp958","Positive","Positive"
"ENSMUSG00000030029",0.00856566902591502,-0.0063551363567145,"Lrig1","Positive","Negative"
"ENSMUSG00000025261",0.00856564005956488,-0.0025193089194415,"Huwe1","Positive","Negative"
"ENSMUSG00000027676",0.00856560147736813,0.00100425081898934,"Ccdc39","Positive","Positive"
"ENSMUSG00000027641",0.00856555600501719,0.00638484787801469,"Rbl1","Positive","Positive"
"ENSMUSG00000021830",0.00856550555628874,0.00225108562689044,"Txndc16","Positive","Positive"
"ENSMUSG00000036698",0.00856537022406547,0.00245476335435294,"Ago2","Positive","Positive"
"ENSMUSG00000032253",0.00856535664443101,-0.00404577752294511,"Phip","Positive","Negative"
"ENSMUSG00000037570",0.00856507529597216,-0.00366197888821562,"Mcrs1","Positive","Negative"
"ENSMUSG00000020283",0.00856503103409798,0.00447639692515707,"Pex13","Positive","Positive"
"ENSMUSG00000029207",0.00856480888556114,0.00755684779184477,"Apbb2","Positive","Positive"
"ENSMUSG00000051483",0.00856476038848881,-0.00624866328897959,"Cbr1","Positive","Negative"
"ENSMUSG00000032265",0.00856474407535705,0.00392404416869816,"Fam46a","Positive","Positive"
"ENSMUSG00000034560",0.00856472287256679,0.00167845939668921,"Washc4","Positive","Positive"
"ENSMUSG00000009566",0.00856445633279335,-0.00336009692012704,"Fpgs","Positive","Negative"
"ENSMUSG00000000088",0.00856443169243686,0.00624221453886661,"Cox5a","Positive","Positive"
"ENSMUSG00000079555",0.00856438887542465,0.00302555969505698,"Haus3","Positive","Positive"
"ENSMUSG00000046691",0.00856433205288923,-0.00106648601294612,"Chtf8","Positive","Negative"
"ENSMUSG00000107002",0.00856423614112345,0.00228224288196733,"0610012G03Rik","Positive","Positive"
"ENSMUSG00000047694",0.00856422694718667,0.00633031824294595,"Yipf6","Positive","Positive"
"ENSMUSG00000042447",0.00856389362562907,-0.00117908119342165,"Mios","Positive","Negative"
"ENSMUSG00000029536",0.00856387767242291,-0.00635580164393462,"Gatc","Positive","Negative"
"ENSMUSG00000029518",0.00856382538090802,0.00440861660636963,"Rab35","Positive","Positive"
"ENSMUSG00000024524",0.00856377641345084,0.000826926671277969,"Gnal","Positive","Positive"
"ENSMUSG00000048546",0.00856375376050444,-0.00148870016284713,"Tob2","Positive","Negative"
"ENSMUSG00000003184",0.0085636669164073,-0.00552192964763159,"Irf3","Positive","Negative"
"ENSMUSG00000039130",0.00856352306974855,-0.00237524438648955,"Zc3hc1","Positive","Negative"
"ENSMUSG00000020121",0.0085635133236412,0.00317706895376052,"Srgap1","Positive","Positive"
"ENSMUSG00000024181",0.00856322465974035,-0.000227598171586988,"Mrpl28","Positive","Negative"
"ENSMUSG00000031171",0.00856314163946279,-0.00303132372348634,"Ftsj1","Positive","Negative"
"ENSMUSG00000060708",0.00856312487910703,0.00260260973166181,"Bloc1s4","Positive","Positive"
"ENSMUSG00000025158",0.00856308613258793,-0.00555661948253254,"Rfng","Positive","Negative"
"ENSMUSG00000028331",0.0085630399158787,-0.00114739350352927,"Trmo","Positive","Negative"
"ENSMUSG00000025531",0.00856299983767921,0.00260626508377536,"Chm","Positive","Positive"
"ENSMUSG00000061286",0.00856293422818035,-0.00304673488188657,"Exosc5","Positive","Negative"
"ENSMUSG00000036138",0.00856292255810863,0.00197926184551503,"Acaa1a","Positive","Positive"
"ENSMUSG00000009569",0.00856287196079243,-0.00284758024154724,"Mkl2","Positive","Negative"
"ENSMUSG00000028416",0.00856285821978167,-0.00376734723578344,"Bag1","Positive","Negative"
"ENSMUSG00000025290",0.00856285277079635,-0.00493712765412461,"Rps24","Positive","Negative"
"ENSMUSG00000024164",0.00856276662119789,0.00590300022339401,"C3","Positive","Positive"
"ENSMUSG00000042961",0.00856273514564849,0.00458475310075517,"Egflam","Positive","Positive"
"ENSMUSG00000057842",0.00856253928362666,-0.00132817298601701,"Zfp595","Positive","Negative"
"ENSMUSG00000096188",0.00856243488670977,0.00207049060830646,"Cmtm4","Positive","Positive"
"ENSMUSG00000038268",0.00856240446587514,-0.000572962804769354,"Ovca2","Positive","Negative"
"ENSMUSG00000021636",0.00856239158085623,-0.00731062497045851,"Marveld2","Positive","Negative"
"ENSMUSG00000055553",0.00856237989547725,-0.00378412689203056,"Kxd1","Positive","Negative"
"ENSMUSG00000016637",0.0085622778271269,-0.000773026914206654,"Ift27","Positive","Negative"
"ENSMUSG00000078786",0.00856219335673415,0.000831098060052276,"BC024978","Positive","Positive"
"ENSMUSG00000087687",0.00856218894155503,0.000465478467755652,"Pet100","Positive","Positive"
"ENSMUSG00000033809",0.00856182936790294,0.00579448191520303,"Alg3","Positive","Positive"
"ENSMUSG00000032583",0.0085617292394506,0.00100706489130561,"Mon1a","Positive","Positive"
"ENSMUSG00000031231",0.00856159994759238,0.00342374297999122,"Cox7b","Positive","Positive"
"ENSMUSG00000043252",0.008561511859298,0.00675023965224267,"Tmem64","Positive","Positive"
"ENSMUSG00000070002",0.00856149774261874,-0.0024078038039444,"Ell","Positive","Negative"
"ENSMUSG00000009549",0.00856145868569786,0.00284738929996802,"Srp14","Positive","Positive"
"ENSMUSG00000056481",0.0085614269835202,0.00318264484714552,"Cd248","Positive","Positive"
"ENSMUSG00000038150",0.00856139824287504,0.00497392073400605,"Ormdl3","Positive","Positive"
"ENSMUSG00000021868",0.00856138872349081,-0.00147089896993188,"Ppif","Positive","Negative"
"ENSMUSG00000097101",0.00856134282426839,-0.00300681211048665,"1810034E14Rik","Positive","Negative"
"ENSMUSG00000034088",0.00856124802847216,0.00335207698640122,"Hdlbp","Positive","Positive"
"ENSMUSG00000022672",0.00856104487712928,0.00204234470260639,"Prkdc","Positive","Positive"
"ENSMUSG00000027806",0.00856099621708415,0.00156898816732861,"Tsc22d2","Positive","Positive"
"ENSMUSG00000060402",0.00856086434032564,-0.00169282796314402,"Chst8","Positive","Negative"
"ENSMUSG00000059734",0.00856085969236687,0.00189783385811124,"Ndufs8","Positive","Positive"
"ENSMUSG00000007415",0.00856081248585333,0.00471717722299067,"Gatad1","Positive","Positive"
"ENSMUSG00000028910",0.00856070100012169,0.00342913845365414,"Mecr","Positive","Positive"
"ENSMUSG00000013973",0.00856065361177582,-0.00338693040492799,"Dedd","Positive","Negative"
"ENSMUSG00000035473",0.0085605953302909,0.000723588313389664,"Galm","Positive","Positive"
"ENSMUSG00000008683",0.00856048249406712,-0.00363649948535704,"Rps15a","Positive","Negative"
"ENSMUSG00000052384",0.00856039439942058,0.00331541160586346,"Nrros","Positive","Positive"
"ENSMUSG00000012126",0.00856039249141401,-0.00290015186113058,"Ubxn11","Positive","Negative"
"ENSMUSG00000015354",0.00856037386091107,0.00252598054591031,"Pcolce2","Positive","Positive"
"ENSMUSG00000020803",0.00856036143920833,0.00435894491144143,"Txndc17","Positive","Positive"
"ENSMUSG00000020248",0.00856035174067122,-0.00346664594859885,"Nfyb","Positive","Negative"
"ENSMUSG00000021811",0.00856013367179544,-0.00602487328882084,"Dnajc9","Positive","Negative"
"ENSMUSG00000020736",0.00856009502856118,0.00168939451380705,"Nt5c","Positive","Positive"
"ENSMUSG00000053835",0.00856009321021343,-0.00328258576327614,"H2-T24","Positive","Negative"
"ENSMUSG00000035478",0.0085600914912417,-0.000257690274465412,"Mbd3","Positive","Negative"
"ENSMUSG00000062822",0.00856003985672411,-0.00508150581519653,"4833420G17Rik","Positive","Negative"
"ENSMUSG00000003575",0.00856003884948424,-0.00300544105171272,"Crtc1","Positive","Negative"
"ENSMUSG00000047261",0.00856001300886806,0.00385775283786814,"Gap43","Positive","Positive"
"ENSMUSG00000026596",0.00855994837989542,-0.000535922268970696,"Abl2","Positive","Negative"
"ENSMUSG00000070031",0.0085598283040538,-0.000440708957930016,"Sp140","Positive","Negative"
"ENSMUSG00000019143",0.00855980410880083,-0.0072293995967338,"Hars2","Positive","Negative"
"ENSMUSG00000022450",0.00855980228985447,-0.00246866964904455,"Ndufa6","Positive","Negative"
"ENSMUSG00000063253",0.00855942601602806,0.00179912940200324,"Scoc","Positive","Positive"
"ENSMUSG00000036242",0.00855932761297868,-0.00159236230369914,"3632451O06Rik","Positive","Negative"
"ENSMUSG00000020941",0.00855920688709338,-0.00241010082273236,"Map3k14","Positive","Negative"
"ENSMUSG00000039988",0.00855918512671957,0.00454005053445938,"Ankrd13c","Positive","Positive"
"ENSMUSG00000028447",0.00855894368531909,0.00445964479209349,"Dctn3","Positive","Positive"
"ENSMUSG00000028483",0.00855891784171131,-0.00440044897661899,"Snapc3","Positive","Negative"
"ENSMUSG00000022634",0.0085586608148268,0.00458955850546962,"Yaf2","Positive","Positive"
"ENSMUSG00000061518",0.00855862323414832,0.00104242603021282,"Cox5b","Positive","Positive"
"ENSMUSG00000028603",0.00855854382757651,0.00632837758259921,"Scp2","Positive","Positive"
"ENSMUSG00000024790",0.00855817127663081,0.00315476593793616,"Sac3d1","Positive","Positive"
"ENSMUSG00000054302",0.00855804763605742,-0.0041518672917895,"Eapp","Positive","Negative"
"ENSMUSG00000022610",0.00855800955263698,-0.00778383149803251,"Mapk12","Positive","Negative"
"ENSMUSG00000033106",0.00855797478453955,-0.00593904840622733,"Slc7a6os","Positive","Negative"
"ENSMUSG00000024678",0.00855790871894782,-0.00368117791343713,"Ms4a4d","Positive","Negative"
"ENSMUSG00000030595",0.0085578689913874,-0.00107720956653521,"Nfkbib","Positive","Negative"
"ENSMUSG00000022551",0.00855786016063475,-0.000195982786912962,"Cyc1","Positive","Negative"
"ENSMUSG00000049624",0.00855785277956835,0.00567387211546925,"Slc17a5","Positive","Positive"
"ENSMUSG00000038023",0.00855782826931717,0.00387273413518112,"Atp6v0a2","Positive","Positive"
"ENSMUSG00000000282",0.00855743174149111,8.28123727747778e-06,"Mnt","Positive","Positive"
"ENSMUSG00000024767",0.00855733258868444,-0.000592498859068788,"Otub1","Positive","Negative"
"ENSMUSG00000028847",0.00855709919919033,0.00222914756626389,"Trappc3","Positive","Positive"
"ENSMUSG00000023791",0.00855708219866657,0.000649115582652743,"Pigx","Positive","Positive"
"ENSMUSG00000029472",0.0085570639040309,-0.00792297568410308,"Anapc5","Positive","Negative"
"ENSMUSG00000027860",0.00855706079689826,0.00515799736887418,"Vangl1","Positive","Positive"
"ENSMUSG00000037020",0.00855694925067157,-0.00383447447343543,"Wdr62","Positive","Negative"
"ENSMUSG00000024360",0.00855676134957405,0.00607333244614733,"Etf1","Positive","Positive"
"ENSMUSG00000068762",0.00855665460096042,-0.00149368517089087,"Gstm6","Positive","Negative"
"ENSMUSG00000028882",0.0085565015781713,-0.00191823993384709,"Ppp1r8","Positive","Negative"
"ENSMUSG00000028601",0.00855649714338814,-0.00434898373607368,"Echdc2","Positive","Negative"
"ENSMUSG00000047821",0.00855630724132176,0.00398473722684935,"Trim16","Positive","Positive"
"ENSMUSG00000071657",0.0085562879473448,0.00709634387266879,"Bscl2","Positive","Positive"
"ENSMUSG00000069920",0.00855628652996458,0.00477686284369214,"B3gnt9","Positive","Positive"
"ENSMUSG00000020817",0.00855626320020801,0.00282143536210894,"Rabep1","Positive","Positive"
"ENSMUSG00000042275",0.00855605038506491,-0.00481201860902107,"Pelo","Positive","Negative"
"ENSMUSG00000027828",0.00855581875852677,0.00599826132439815,"Ssr3","Positive","Positive"
"ENSMUSG00000094344",0.00855578421147869,-0.00128821086219887,"Gm11942","Positive","Negative"
"ENSMUSG00000025722",0.0085556512226215,-0.00434889794680141,"Wdr73","Positive","Negative"
"ENSMUSG00000028911",0.00855562388524386,-0.00696351852789763,"Srsf4","Positive","Negative"
"ENSMUSG00000029776",0.00855560415749474,-0.00247612861510245,"Hibadh","Positive","Negative"
"ENSMUSG00000025939",0.00855557993002684,0.00612139818029564,"Ube2w","Positive","Positive"
"ENSMUSG00000032549",0.00855555671635319,-0.000538800486917121,"Rab6b","Positive","Negative"
"ENSMUSG00000026767",0.00855553532910333,0.00305654008907119,"Mindy3","Positive","Positive"
"ENSMUSG00000026979",0.00855545293419193,0.00375853311871151,"Psd4","Positive","Positive"
"ENSMUSG00000041161",0.00855533575978754,-0.000264441692348645,"Otud3","Positive","Negative"
"ENSMUSG00000019467",0.00855531374106354,-0.00580512331684227,"Arhgef25","Positive","Negative"
"ENSMUSG00000024668",0.00855530581719235,0.00516792091962184,"Sdhaf2","Positive","Positive"
"ENSMUSG00000061322",0.00855529787043581,0.00106017755314435,"Dnaic1","Positive","Positive"
"ENSMUSG00000040322",0.00855524627545688,0.00158321029787574,"Slc25a24","Positive","Positive"
"ENSMUSG00000043311",0.0085551267164233,-0.00163276163891312,"D17H6S53E","Positive","Negative"
"ENSMUSG00000043020",0.00855507253178604,0.0034786569265299,"Wdr63","Positive","Positive"
"ENSMUSG00000049932",0.00855504989801015,0.00185606363763561,"H2afx","Positive","Positive"
"ENSMUSG00000036769",0.00855498650955729,-0.00224409578255167,"Wdr44","Positive","Negative"
"ENSMUSG00000032579",0.00855484130482669,-0.00249603555892884,"Hemk1","Positive","Negative"
"ENSMUSG00000027165",0.00855468669213013,0.0010200793705582,"B230118H07Rik","Positive","Positive"
"ENSMUSG00000004980",0.00855466032100945,-0.00243085971231004,"Hnrnpa2b1","Positive","Negative"
"ENSMUSG00000047123",0.00855462760691655,0.00438291444904185,"Ticam1","Positive","Positive"
"ENSMUSG00000034342",0.00855461903260979,0.00157969927926481,"Cbl","Positive","Positive"
"ENSMUSG00000078139",0.00855458308060292,-0.00695575555779424,"AK157302","Positive","Negative"
"ENSMUSG00000028234",0.00855454191641368,-0.00447335771377119,"Rps20","Positive","Negative"
"ENSMUSG00000018648",0.00855450682567637,0.0014892649681414,"Dusp14","Positive","Positive"
"ENSMUSG00000039737",0.0085543994097194,0.00149377087843592,"Prkrip1","Positive","Positive"
"ENSMUSG00000026809",0.0085543747728846,0.0014275851353289,"Spaca9","Positive","Positive"
"ENSMUSG00000071655",0.00855407683363385,-0.00162743795631664,"Ubxn1","Positive","Negative"
"ENSMUSG00000030166",0.00855396726679957,-0.00322431344621657,"Rad52","Positive","Negative"
"ENSMUSG00000019849",0.0085538467482159,0.00598321006008402,"Prep","Positive","Positive"
"ENSMUSG00000011306",0.00855375472647095,-0.00482896987783857,"Sugp1","Positive","Negative"
"ENSMUSG00000010048",0.00855374280472533,-0.00221101028411891,"Ifrd2","Positive","Negative"
"ENSMUSG00000020739",0.00855370678614172,-0.0055668893835626,"Nup85","Positive","Negative"
"ENSMUSG00000027867",0.00855366940006396,0.0014183781664897,"Spag17","Positive","Positive"
"ENSMUSG00000029198",0.00855350142972114,0.00101227665585008,"Grpel1","Positive","Positive"
"ENSMUSG00000056174",0.00855347117244522,0.00305826912623053,"Col8a2","Positive","Positive"
"ENSMUSG00000089917",0.00855342591727905,-0.00133610514595919,"Uckl1","Positive","Negative"
"ENSMUSG00000038039",0.00855336523227606,-0.00553314264806584,"Gcc2","Positive","Negative"
"ENSMUSG00000031059",0.00855317943437506,-0.00388106107556758,"Ndufb11","Positive","Negative"
"ENSMUSG00000003531",0.00855316336567588,-0.0041792078898945,"Dgcr6","Positive","Negative"
"ENSMUSG00000038812",0.00855282561524556,-8.24570305319552e-05,"Trmt112","Positive","Negative"
"ENSMUSG00000021610",0.00855269387136606,0.00806653717546613,"Clptm1l","Positive","Positive"
"ENSMUSG00000035399",0.00855257044952889,-0.000514618045250731,"Oser1","Positive","Negative"
"ENSMUSG00000035498",0.00855250645630939,-0.000712980679467625,"Cdcp1","Positive","Negative"
"ENSMUSG00000021823",0.00855241212864725,-0.00304428192275866,"Vcl","Positive","Negative"
"ENSMUSG00000034105",0.00855238707268077,0.00358120829688818,"Tldc1","Positive","Positive"
"ENSMUSG00000026437",0.00855232534973178,-0.00428822545295626,"Cdk18","Positive","Negative"
"ENSMUSG00000033102",0.00855222184375754,0.000462085436653555,"Cdc14b","Positive","Positive"
"ENSMUSG00000026930",0.00855219260944099,-0.00341646189394719,"Gpsm1","Positive","Negative"
"ENSMUSG00000001962",0.00855214093017882,0.00169955144975321,"Fam50a","Positive","Positive"
