"Gene_ID","PC1_Loading","PC2_Loading","Gene_Name","PC1_Direction","PC2_Direction"
"ENSMUSG00000034620",0.00892379224399234,0.00261105985670715,"Tmem5","Positive","Positive"
"ENSMUSG00000022387",0.00892366103823312,-0.00070057975203783,"Brd1","Positive","Negative"
"ENSMUSG00000025410",0.00892361424369141,0.00235023318434024,"Dctn2","Positive","Positive"
"ENSMUSG00000031715",0.00892360573831686,0.000380901863481969,"Smarca5","Positive","Positive"
"ENSMUSG00000028811",0.00892339709566476,-0.00147610269930502,"Yars","Positive","Negative"
"ENSMUSG00000020515",0.0089230622947319,-0.000408684091072574,"Cnot8","Positive","Negative"
"ENSMUSG00000036885",0.00892291280119771,0.00099287991578076,"Arhgef26","Positive","Positive"
"ENSMUSG00000037149",0.00892275868827936,-0.000916395688091988,"Ddx1","Positive","Negative"
"ENSMUSG00000026615",0.00892272445831917,0.000516465695968569,"Eprs","Positive","Positive"
"ENSMUSG00000029263",0.00892265140386427,0.0029281848738886,"Pigg","Positive","Positive"
"ENSMUSG00000019854",0.00892263985500529,-0.00176764091114764,"Reps1","Positive","Negative"
"ENSMUSG00000040021",0.0089225551294465,0.00126300857307787,"Lats1","Positive","Positive"
"ENSMUSG00000006599",0.0089224945071528,0.00174368882172784,"Gtf2h1","Positive","Positive"
"ENSMUSG00000035027",0.00892237653053169,-0.000381448127003437,"Map2k2","Positive","Negative"
"ENSMUSG00000042594",0.00892228004460133,-0.00129591849466247,"Sh2b3","Positive","Negative"
"ENSMUSG00000028960",0.00892201385652706,-0.000624213588928596,"Ube4b","Positive","Negative"
"ENSMUSG00000019861",0.00892200205849382,0.00169102297272268,"Gopc","Positive","Positive"
"ENSMUSG00000026707",0.00892189181789967,-0.00157783343300163,"Nsun6","Positive","Negative"
"ENSMUSG00000023959",0.00892189061723164,-0.0016758688070962,"Clic5","Positive","Negative"
"ENSMUSG00000028954",0.00892128417757636,-0.00154847058730285,"Nub1","Positive","Negative"
"ENSMUSG00000030770",0.00892119215474189,-4.88580068320377e-05,"Parva","Positive","Negative"
"ENSMUSG00000035949",0.0089210762516891,-0.00208996652377734,"Fbxw2","Positive","Negative"
"ENSMUSG00000074030",0.00892107426971867,-0.00151238686919063,"Exoc8","Positive","Negative"
"ENSMUSG00000057522",0.00892106574105608,-0.000650726234617975,"Spop","Positive","Negative"
"ENSMUSG00000046062",0.00892105256828945,-0.000265892956034735,"Ppp1r15b","Positive","Negative"
"ENSMUSG00000003662",0.00892085252373589,7.23255743380588e-05,"Ciao1","Positive","Positive"
"ENSMUSG00000027940",0.00892050088626101,0.000820361290952717,"Tpm3","Positive","Positive"
"ENSMUSG00000035437",0.00892042831768046,-0.000733967345221012,"Rabgap1","Positive","Negative"
"ENSMUSG00000040720",0.00892037206923654,-0.00108504635102727,"Virma","Positive","Negative"
"ENSMUSG00000042616",0.00892028117564184,0.000552457071480425,"Oscp1","Positive","Positive"
"ENSMUSG00000027425",0.00892024590576324,-0.00247485901759101,"Kat14","Positive","Negative"
"ENSMUSG00000061458",0.0089202418066,0.00143945758147748,"Nol10","Positive","Positive"
"ENSMUSG00000038697",0.00892023905424579,-0.000923873833254127,"Taf5l","Positive","Negative"
"ENSMUSG00000024604",0.00892019677315747,-0.00272109359059281,"Rbm22","Positive","Negative"
"ENSMUSG00000035354",0.00892007102890709,0.00107073144706385,"Uvrag","Positive","Positive"
"ENSMUSG00000011114",0.00892001545787196,0.000266885835140118,"Tbrg1","Positive","Positive"
"ENSMUSG00000028015",0.00891978590407779,0.00183133250503085,"Ctso","Positive","Positive"
"ENSMUSG00000038406",0.0089197449186371,-0.00308421183928505,"Scaf1","Positive","Negative"
"ENSMUSG00000007411",0.00891965154451195,0.00113638992680183,"Mark3","Positive","Positive"
"ENSMUSG00000024969",0.00891958239711947,-0.00235291828205777,"Mark2","Positive","Negative"
"ENSMUSG00000062270",0.00891948997202894,0.000374301647994865,"Morf4l1","Positive","Positive"
"ENSMUSG00000039449",0.00891944108146263,-2.87540688681873e-05,"Prpf18","Positive","Negative"
"ENSMUSG00000043059",0.0089194244276854,-0.000367551725184834,"Zfp513","Positive","Negative"
"ENSMUSG00000031446",0.00891933200126677,0.00163023221910216,"Cul4a","Positive","Positive"
"ENSMUSG00000024581",0.00891924069229667,0.00138268885222408,"Napg","Positive","Positive"
"ENSMUSG00000014763",0.00891909779960516,-0.00260086509777386,"Fam120b","Positive","Negative"
"ENSMUSG00000019877",0.00891898534797105,0.00273589847776918,"Serinc1","Positive","Positive"
"ENSMUSG00000005510",0.00891883508272207,-0.00150863072291544,"Ndufs3","Positive","Negative"
"ENSMUSG00000020464",0.00891869593579744,-2.43419609396021e-05,"Pnpt1","Positive","Negative"
"ENSMUSG00000000168",0.00891863697127329,-0.00136680331760368,"Dlat","Positive","Negative"
"ENSMUSG00000022178",0.00891860972231327,0.000470517902249442,"Ajuba","Positive","Positive"
"ENSMUSG00000041057",0.00891860248515463,0.000563748417858728,"Wdr43","Positive","Positive"
"ENSMUSG00000017561",0.00891858611131724,-0.000336091180047721,"Crlf3","Positive","Negative"
"ENSMUSG00000020530",0.00891833165181622,-0.00215102294531888,"Ggnbp2","Positive","Negative"
"ENSMUSG00000041231",0.00891833039951595,0.00128281054402769,"Ublcp1","Positive","Positive"
"ENSMUSG00000024234",0.00891823196839089,-0.00129822238390397,"Mtpap","Positive","Negative"
"ENSMUSG00000020393",0.00891820963718218,-0.00123658835680739,"Kremen1","Positive","Negative"
"ENSMUSG00000058407",0.00891820289950561,0.00120229551460319,"Txndc9","Positive","Positive"
"ENSMUSG00000022779",0.00891803317919592,-0.00144933522599893,"Top3b","Positive","Negative"
"ENSMUSG00000029111",0.00891801381313645,-0.00150711160415407,"Nelfa","Positive","Negative"
"ENSMUSG00000043411",0.00891798602428555,-0.00310665011590737,"Usp48","Positive","Negative"
"ENSMUSG00000036427",0.00891796293266771,-0.000205521840849101,"Gpi1","Positive","Negative"
"ENSMUSG00000063576",0.00891795304242245,-0.00115469043110781,"Klhdc3","Positive","Negative"
"ENSMUSG00000001052",0.00891794977435221,-0.000830928025083766,"Sec24b","Positive","Negative"
"ENSMUSG00000059475",0.00891787125638786,-0.000394808842138526,"Zfp426","Positive","Negative"
"ENSMUSG00000022529",0.00891776292733471,-0.00313992131567687,"Zfp263","Positive","Negative"
"ENSMUSG00000073725",0.00891769351658223,0.000753448125967376,"Lmbrd1","Positive","Positive"
"ENSMUSG00000019927",0.00891763462505115,0.000621663187645486,"Ube2d1","Positive","Positive"
"ENSMUSG00000039989",0.00891762072871662,-0.00205489758426491,"Cbx4","Positive","Negative"
"ENSMUSG00000029634",0.0089175153817102,0.00074529361030821,"Rnf6","Positive","Positive"
"ENSMUSG00000037490",0.00891746844610869,0.000154792622089772,"Slc2a12","Positive","Positive"
"ENSMUSG00000025184",0.00891742181575156,-0.00183038310404493,"R3hcc1l","Positive","Negative"
"ENSMUSG00000035297",0.00891741204302577,0.00230880109342736,"Cops4","Positive","Positive"
"ENSMUSG00000056752",0.00891708883535424,8.24166931765903e-05,"Dnah9","Positive","Positive"
"ENSMUSG00000052752",0.00891684241214971,-0.003119548409541,"Traf7","Positive","Negative"
"ENSMUSG00000029313",0.00891602225103644,-0.00127384308527496,"Aff1","Positive","Negative"
"ENSMUSG00000023353",0.00891593670640759,0.000690404636338251,"Agap3","Positive","Positive"
"ENSMUSG00000023027",0.00891590511958202,-0.000259351829939337,"Atf1","Positive","Negative"
"ENSMUSG00000028962",0.00891583907708053,0.00114010699635305,"Slc4a2","Positive","Positive"
"ENSMUSG00000018433",0.00891581905586685,0.00173188978474027,"Nol11","Positive","Positive"
"ENSMUSG00000028223",0.00891580976609926,-0.00230337748047554,"Decr1","Positive","Negative"
"ENSMUSG00000049090",0.00891552428332577,-0.00237202292839982,"Zadh2","Positive","Negative"
"ENSMUSG00000109336",0.00891548013518673,0.00257578842176808,"Samd4b","Positive","Positive"
"ENSMUSG00000059486",0.00891541058666214,-0.00185784734628068,"Kbtbd2","Positive","Negative"
"ENSMUSG00000055720",0.00891535982812531,-0.00127041338221651,"Ubl7","Positive","Negative"
"ENSMUSG00000037503",0.00891528129982911,-0.001702103726108,"Fam168b","Positive","Negative"
"ENSMUSG00000051469",0.00891520079426457,0.00146303056605385,"Zfp24","Positive","Positive"
"ENSMUSG00000037935",0.00891518973569303,0.00152893489427293,"Smarce1","Positive","Positive"
"ENSMUSG00000022051",0.00891497706539503,-0.00156143757489498,"Bnip3l","Positive","Negative"
"ENSMUSG00000035248",0.00891496665450604,-0.00169348953363908,"Zcchc6","Positive","Negative"
"ENSMUSG00000032076",0.00891491370950083,0.00258670291553283,"Cadm1","Positive","Positive"
"ENSMUSG00000059995",0.00891462232848963,0.000207482946432163,"Atxn7l3","Positive","Positive"
"ENSMUSG00000031729",0.00891450043565932,-0.0003116745112728,"Ist1","Positive","Negative"
"ENSMUSG00000064210",0.0089144396164525,0.000141808229949756,"Ano6","Positive","Positive"
"ENSMUSG00000032777",0.00891437900991544,-0.00162424996860861,"Gtf3c1","Positive","Negative"
"ENSMUSG00000078622",0.00891427925926574,-0.000652126793753428,"Ccdc47","Positive","Negative"
"ENSMUSG00000022412",0.00891425922676915,0.00110004999602256,"Mief1","Positive","Positive"
"ENSMUSG00000030619",0.00891423724122938,0.000718186008744704,"Eed","Positive","Positive"
"ENSMUSG00000025921",0.00891383751844706,-0.00232720305669948,"Rdh10","Positive","Negative"
"ENSMUSG00000018548",0.00891358018552532,0.000676200663968298,"Trim37","Positive","Positive"
"ENSMUSG00000024941",0.0089134866482457,-0.000544872026926603,"Scyl1","Positive","Negative"
"ENSMUSG00000002455",0.00891341821388279,-0.00315771563859806,"Prpf6","Positive","Negative"
"ENSMUSG00000017132",0.00891338457164015,0.00146559989432224,"Cyth1","Positive","Positive"
"ENSMUSG00000013858",0.00891328774608747,-0.0026125721859765,"Tmem259","Positive","Negative"
"ENSMUSG00000026851",0.00891325438624426,-0.00174115665417223,"BC005624","Positive","Negative"
"ENSMUSG00000026790",0.00891275598304577,-0.00128153967337906,"Odf2","Positive","Negative"
"ENSMUSG00000039285",0.00891244070474166,-0.00247485353805896,"Azi2","Positive","Negative"
"ENSMUSG00000033075",0.00891243723952507,0.000882482076269715,"Senp1","Positive","Positive"
"ENSMUSG00000021669",0.00891238504806302,0.00148291466957776,"Col4a3bp","Positive","Positive"
"ENSMUSG00000052911",0.00891231678909194,0.00119459426241574,"Lamb2","Positive","Positive"
"ENSMUSG00000053070",0.00891219366134698,0.000483822434080896,"9230110C19Rik","Positive","Positive"
"ENSMUSG00000034501",0.00891211427922157,0.000392702072134498,"Pcnx4","Positive","Positive"
"ENSMUSG00000029577",0.00891208002577201,0.00178086381219776,"Ube3b","Positive","Positive"
"ENSMUSG00000046603",0.00891206523625149,-0.000323275493991823,"Tcaim","Positive","Negative"
"ENSMUSG00000027255",0.0089119412581873,-0.00327036013962045,"Arfgap2","Positive","Negative"
"ENSMUSG00000006423",0.00891180773231836,0.000285288715661463,"C330007P06Rik","Positive","Positive"
"ENSMUSG00000024350",0.00891155082983644,0.000205074320286596,"Dnajc18","Positive","Positive"
"ENSMUSG00000037287",0.00891144532364386,0.000656499253985156,"Tbcel","Positive","Positive"
"ENSMUSG00000085208",0.00891144176113557,0.00162840215768029,"Brip1os","Positive","Positive"
"ENSMUSG00000027997",0.00891119384457235,-0.00179526017094903,"Casp6","Positive","Negative"
"ENSMUSG00000025485",0.0089110791408314,-0.00212971126891374,"Ric8a","Positive","Negative"
"ENSMUSG00000020124",0.00891103898125547,0.00153321546492308,"Usp15","Positive","Positive"
"ENSMUSG00000001687",0.00891087575130807,0.000931701248313648,"Ubl3","Positive","Positive"
"ENSMUSG00000022992",0.00891084989431292,0.000800627227032156,"Kansl2","Positive","Positive"
"ENSMUSG00000037062",0.00891060487415436,0.000303918479232018,"Sh3glb1","Positive","Positive"
"ENSMUSG00000031812",0.00891051525239801,0.00186245809033465,"Map1lc3b","Positive","Positive"
"ENSMUSG00000061755",0.00891028324376343,-0.00275574056621285,"Bod1l","Positive","Negative"
"ENSMUSG00000030435",0.00891023265411764,-0.00271090742329309,"U2af2","Positive","Negative"
"ENSMUSG00000109511",0.00891019829411309,-0.000188349065428916,"Nup62","Positive","Negative"
"ENSMUSG00000020738",0.00891016563216421,-0.000661072423808169,"Sumo2","Positive","Negative"
"ENSMUSG00000039367",0.00891015982421693,-0.00280853884495934,"Sec24c","Positive","Negative"
"ENSMUSG00000029780",0.00891009094051156,-0.000683910946508745,"Nt5c3","Positive","Negative"
"ENSMUSG00000021930",0.00890997638532722,-0.00108859300300185,"Spryd7","Positive","Negative"
"ENSMUSG00000021629",0.00890995429637679,-0.00164805045403983,"Slc30a5","Positive","Negative"
"ENSMUSG00000020664",0.00890992352343304,2.83018368837273e-05,"Dld","Positive","Positive"
"ENSMUSG00000040667",0.00890953212469907,-0.00246474256984323,"Nup88","Positive","Negative"
"ENSMUSG00000031969",0.00890948101799176,-0.00149411050178716,"Acad8","Positive","Negative"
"ENSMUSG00000012535",0.00890941630655671,-0.00138626556873602,"Tnpo3","Positive","Negative"
"ENSMUSG00000029173",0.00890934663954527,0.000313013843942492,"Sepsecs","Positive","Positive"
"ENSMUSG00000042699",0.00890921867195865,0.00199296250659771,"Dhx9","Positive","Positive"
"ENSMUSG00000035953",0.00890920793347491,0.000838839752918548,"Tmem55b","Positive","Positive"
"ENSMUSG00000020706",0.00890919845799486,0.000108568325901598,"Ftsj3","Positive","Positive"
"ENSMUSG00000037957",0.00890899465153109,-0.00300766302408974,"Wdr20","Positive","Negative"
"ENSMUSG00000037058",0.00890878383979738,0.000128662667295572,"Paip2","Positive","Positive"
"ENSMUSG00000022280",0.00890874355626265,0.000727746052416373,"Rnf19a","Positive","Positive"
"ENSMUSG00000024970",0.00890873338617105,-0.00125025399670683,"AI846148","Positive","Negative"
"ENSMUSG00000019461",0.00890870239344046,0.00246798716850395,"Plscr3","Positive","Positive"
"ENSMUSG00000022681",0.00890859216850508,-0.000706202791218872,"Ntan1","Positive","Negative"
"ENSMUSG00000021585",0.00890855850750042,0.00151628693405377,"Cast","Positive","Positive"
"ENSMUSG00000031563",0.00890846064163055,-0.00180954891159353,"Wwc2","Positive","Negative"
"ENSMUSG00000039219",0.00890840429998685,-0.000962393830324623,"Arid4b","Positive","Negative"
"ENSMUSG00000015837",0.00890834334808722,0.00328669617721077,"Sqstm1","Positive","Positive"
"ENSMUSG00000021193",0.00890830254704992,-0.00277928853772659,"Pitrm1","Positive","Negative"
"ENSMUSG00000032867",0.00890818975108553,-0.000197487407822406,"Fbxw8","Positive","Negative"
"ENSMUSG00000026860",0.0089081886974219,-0.00177711968341803,"Sh3glb2","Positive","Negative"
"ENSMUSG00000035776",0.00890817111964056,-0.000354097254376708,"Cd99l2","Positive","Negative"
"ENSMUSG00000024750",0.00890814577923029,-0.000699313889929541,"Zfand5","Positive","Negative"
"ENSMUSG00000029166",0.0089080096869256,0.000949166621954459,"Mapre3","Positive","Positive"
"ENSMUSG00000067365",0.0089079810241685,-0.00126690294488782,"Tmem128","Positive","Negative"
"ENSMUSG00000027678",0.00890790971811683,-0.00170469403649152,"Ncoa3","Positive","Negative"
"ENSMUSG00000003721",0.00890751877016204,-4.7354860217291e-05,"Insig2","Positive","Negative"
"ENSMUSG00000028869",0.00890746496025673,-0.00157968617269138,"Gnl2","Positive","Negative"
"ENSMUSG00000039210",0.008907372415308,-0.0013630216345182,"Gpatch2","Positive","Negative"
"ENSMUSG00000047514",0.0089072860596205,-0.0021976463988773,"Tspyl1","Positive","Negative"
"ENSMUSG00000049339",0.00890722894902968,0.00160655866775993,"Retreg2","Positive","Positive"
"ENSMUSG00000033128",0.00890720151610027,-0.000914626161496518,"Gga1","Positive","Negative"
"ENSMUSG00000038429",0.00890719844176749,0.00218963396906891,"Usp5","Positive","Positive"
"ENSMUSG00000020585",0.00890709351596007,0.000803565578289657,"Laptm4a","Positive","Positive"
"ENSMUSG00000056692",0.00890704799424875,-0.000990261842130765,"D17Wsu92e","Positive","Negative"
"ENSMUSG00000026374",0.00890683815441963,0.00166953013794558,"Tsn","Positive","Positive"
"ENSMUSG00000040374",0.00890682239089022,-0.000656335516317648,"Pex2","Positive","Negative"
"ENSMUSG00000031568",0.00890677112261512,0.00252738620048966,"Rwdd4a","Positive","Positive"
"ENSMUSG00000033931",0.00890669199750085,0.000394715283558487,"Rbm34","Positive","Positive"
"ENSMUSG00000037339",0.00890665265022343,-0.000949668982216859,"Fam53a","Positive","Negative"
"ENSMUSG00000028530",0.00890662215221462,-0.000741840882425546,"Jak1","Positive","Negative"
"ENSMUSG00000041297",0.00890660877072356,-0.000652693459387678,"Cdk13","Positive","Negative"
"ENSMUSG00000025076",0.00890657349796065,0.00167902985777491,"Casp7","Positive","Positive"
"ENSMUSG00000025024",0.00890630953479762,0.00182385592291815,"Smndc1","Positive","Positive"
"ENSMUSG00000020628",0.00890626737814902,-0.000788048652817137,"Trappc12","Positive","Negative"
"ENSMUSG00000097328",0.00890622805927588,0.00202223743034246,"Tnfsf12","Positive","Positive"
"ENSMUSG00000001909",0.008906103562538,-0.0035183855775004,"Trmt1","Positive","Negative"
"ENSMUSG00000031021",0.00890600500364759,0.00249162423878746,"Tmem9b","Positive","Positive"
"ENSMUSG00000020794",0.0089060019272869,0.00123855521421602,"Ube2g1","Positive","Positive"
"ENSMUSG00000039501",0.00890584420227952,-0.000841566965571499,"Znfx1","Positive","Negative"
"ENSMUSG00000031950",0.00890567020762119,-0.00140359119682604,"Gabarapl2","Positive","Negative"
"ENSMUSG00000027668",0.00890544199090307,-0.0030306826682923,"Mfn1","Positive","Negative"
"ENSMUSG00000024921",0.00890488553007643,-0.00131082990750635,"Smarca2","Positive","Negative"
"ENSMUSG00000000826",0.00890474764669059,0.00192371395739666,"Dnajc5","Positive","Positive"
"ENSMUSG00000033319",0.00890463236927691,-0.000473946866726571,"Fem1c","Positive","Negative"
"ENSMUSG00000018169",0.00890456681356314,-0.000654219237841904,"Mfng","Positive","Negative"
"ENSMUSG00000004937",0.00890448730918442,-0.00355200465607608,"Sgta","Positive","Negative"
"ENSMUSG00000003135",0.00890415685785859,-0.00024955516025733,"Cnot11","Positive","Negative"
"ENSMUSG00000026361",0.00890389551408678,0.000719208508472858,"Cdc73","Positive","Positive"
"ENSMUSG00000031532",0.00890352216857121,-0.000151595886275244,"Saraf","Positive","Negative"
"ENSMUSG00000026740",0.00890344400732963,0.00299500183592681,"Dnajc1","Positive","Positive"
"ENSMUSG00000031820",0.00890334861178477,3.70861536670351e-05,"Babam1","Positive","Positive"
"ENSMUSG00000062580",0.00890303553269148,0.000298290865301297,"Timm17a","Positive","Positive"
"ENSMUSG00000019969",0.00890293864188516,0.00353687776449299,"Psen1","Positive","Positive"
"ENSMUSG00000025651",0.00890291359984194,4.85299754019152e-05,"Uqcrc1","Positive","Positive"
"ENSMUSG00000034928",0.00890285750668129,-0.00312904561931481,"Rnf44","Positive","Negative"
"ENSMUSG00000047866",0.00890284193295179,-0.00147255735953391,"Lonp2","Positive","Negative"
"ENSMUSG00000024927",0.00890261182878563,0.00172614216373626,"Rela","Positive","Positive"
"ENSMUSG00000029017",0.00890254949390974,-0.000990948962661549,"Pmpcb","Positive","Negative"
"ENSMUSG00000022867",0.00890233568246016,-0.0020116862978988,"Usp25","Positive","Negative"
"ENSMUSG00000031156",0.00890222675502941,0.00251392558981639,"Slc35a2","Positive","Positive"
"ENSMUSG00000021595",0.00890220842829197,-0.000457956758734823,"Nsun2","Positive","Negative"
"ENSMUSG00000044148",0.00890199955898223,0.00141778314511744,"1810030O07Rik","Positive","Positive"
"ENSMUSG00000040389",0.00890167051283599,-0.000368602669051788,"Wdr47","Positive","Negative"
"ENSMUSG00000040040",0.00890165973834041,0.00269490508026485,"Ift88","Positive","Positive"
"ENSMUSG00000022770",0.00890164839547899,-0.000111804941038018,"Dlg1","Positive","Negative"
"ENSMUSG00000024120",0.00890162834815967,0.00094923597852237,"Lrpprc","Positive","Positive"
"ENSMUSG00000036822",0.00890151689574615,-0.000730566777252468,"Topors","Positive","Negative"
"ENSMUSG00000016946",0.00890144254852731,0.0010809529568993,"Kctd5","Positive","Positive"
"ENSMUSG00000003382",0.00890125406874503,-0.00139534797958104,"Etv3","Positive","Negative"
"ENSMUSG00000002968",0.00890110333278899,-0.00184739379642332,"Med25","Positive","Negative"
"ENSMUSG00000026843",0.00890110080321891,-0.0015273107878017,"Fubp3","Positive","Negative"
"ENSMUSG00000031672",0.00890108074928779,-0.00134710185899184,"Got2","Positive","Negative"
"ENSMUSG00000054435",0.00890098448489354,-0.00119658713785661,"Gimap4","Positive","Negative"
"ENSMUSG00000001829",0.00890089623527297,0.00109177494342514,"Clpb","Positive","Positive"
"ENSMUSG00000027406",0.0089008652832489,-0.00176898580085768,"Idh3b","Positive","Negative"
"ENSMUSG00000031988",0.00890084716090201,-0.000779226275616687,"Vps26b","Positive","Negative"
"ENSMUSG00000043683",0.00890067925883789,-0.00275855747759859,"Fem1a","Positive","Negative"
"ENSMUSG00000004364",0.00890059551974363,0.000254170970756992,"Cul3","Positive","Positive"
"ENSMUSG00000025982",0.00890058708405179,-0.0018203868732601,"Sf3b1","Positive","Negative"
"ENSMUSG00000010277",0.00890027603253631,7.8747993663801e-05,"2610507B11Rik","Positive","Positive"
"ENSMUSG00000004567",0.00890023238942147,0.00179794007498623,"Mcoln1","Positive","Positive"
"ENSMUSG00000006169",0.00890012012959215,-0.0012795955888593,"Clint1","Positive","Negative"
"ENSMUSG00000035150",0.00890000007830424,0.00272656281752166,"Eif2s3x","Positive","Positive"
"ENSMUSG00000032216",0.00889996067654108,0.000359983422767687,"Nedd4","Positive","Positive"
"ENSMUSG00000025745",0.00889988688405048,0.000205877032538982,"Hadha","Positive","Positive"
"ENSMUSG00000024335",0.00889983654120998,-0.00143549926109607,"Brd2","Positive","Negative"
"ENSMUSG00000024622",0.00889982162544497,-0.00159398712389945,"Hmgxb3","Positive","Negative"
"ENSMUSG00000029009",0.00889952581466112,0.00197365021777617,"Mthfr","Positive","Positive"
"ENSMUSG00000001507",0.00889932701363673,-0.000770012359297677,"Itga3","Positive","Negative"
"ENSMUSG00000074221",0.00889920042299914,0.000815311273023316,"Zfp568","Positive","Positive"
"ENSMUSG00000037221",0.00889918484096791,-0.000824739474993412,"Mospd3","Positive","Negative"
"ENSMUSG00000024083",0.00889917758749096,0.00170070321059073,"Pja2","Positive","Positive"
"ENSMUSG00000039157",0.00889916383851088,0.000884489900998304,"Fam102a","Positive","Positive"
"ENSMUSG00000014355",0.00889897241886999,-0.00145515410344056,"Anapc1","Positive","Negative"
"ENSMUSG00000021794",0.00889896098295548,0.00198742803569418,"Glud1","Positive","Positive"
"ENSMUSG00000028034",0.00889886039497303,-0.000685769171544463,"Fubp1","Positive","Negative"
"ENSMUSG00000032897",0.00889876252175024,-0.00170127671547259,"Nfyc","Positive","Negative"
"ENSMUSG00000058239",0.00889856247224595,0.000744069551950816,"Usf2","Positive","Positive"
"ENSMUSG00000033628",0.00889855866507073,-0.00303318272258186,"Pik3c3","Positive","Negative"
"ENSMUSG00000032187",0.00889839955976531,0.000909782016548099,"Smarca4","Positive","Positive"
"ENSMUSG00000029028",0.00889833365066626,-0.00125604944331451,"Lrrc47","Positive","Negative"
"ENSMUSG00000032485",0.00889800206258723,0.00274736640603738,"Scap","Positive","Positive"
"ENSMUSG00000028760",0.00889798154168747,0.00285534253595553,"Eif4g3","Positive","Positive"
"ENSMUSG00000047454",0.00889795506601042,0.000164641783043521,"Gphn","Positive","Positive"
"ENSMUSG00000084957",0.00889773833776016,-0.000916206466242452,"Bbip1","Positive","Negative"
"ENSMUSG00000030275",0.00889773118739259,-0.00093031985890183,"Etnk1","Positive","Negative"
"ENSMUSG00000032449",0.0088976005665303,-2.79026728075217e-06,"Slc25a36","Positive","Negative"
"ENSMUSG00000028436",0.00889745702571872,-0.00191236457962466,"Dcaf12","Positive","Negative"
"ENSMUSG00000042292",0.0088974072295011,0.00177725077859793,"Mkl1","Positive","Positive"
"ENSMUSG00000027428",0.00889710210324525,-0.000431897499555523,"Rbbp9","Positive","Negative"
"ENSMUSG00000045039",0.00889705329802432,0.000458355472866182,"Megf8","Positive","Positive"
"ENSMUSG00000035781",0.00889689708327491,0.000176333955864536,"R3hdm4","Positive","Positive"
"ENSMUSG00000049686",0.00889680270200493,0.000238767817055009,"Orai1","Positive","Positive"
"ENSMUSG00000025873",0.00889657503819181,0.0022227825985092,"Faf2","Positive","Positive"
"ENSMUSG00000066278",0.00889652891592728,-0.000619543329316,"Vps37b","Positive","Negative"
"ENSMUSG00000001666",0.00889651687767908,0.000123195099282239,"Ddt","Positive","Positive"
"ENSMUSG00000058594",0.00889642828757769,0.000956055056335283,"Fbxo18","Positive","Positive"
"ENSMUSG00000038619",0.00889640538286211,0.00278327962897443,"Ensa","Positive","Positive"
"ENSMUSG00000048076",0.00889627454982174,0.00108297283805491,"Arf1","Positive","Positive"
"ENSMUSG00000028822",0.0088962110746532,0.000334789707137871,"Tmem50a","Positive","Positive"
"ENSMUSG00000033272",0.00889607544544141,-0.00221245819813142,"Slc35a4","Positive","Negative"
"ENSMUSG00000031166",0.00889603060226462,-0.00126061814003314,"Wdr13","Positive","Negative"
"ENSMUSG00000005683",0.00889596463110232,0.000767478155097906,"Cs","Positive","Positive"
"ENSMUSG00000020198",0.00889578519091483,-0.00118272232447188,"Ap3d1","Positive","Negative"
"ENSMUSG00000059920",0.00889577853598548,-0.00163080695673231,"4930453N24Rik","Positive","Negative"
"ENSMUSG00000058587",0.00889575380748223,-0.00176609361577572,"Tmod3","Positive","Negative"
"ENSMUSG00000077450",0.00889573855645572,0.00295841418126177,"Rab11b","Positive","Positive"
"ENSMUSG00000022365",0.00889572607190891,0.00283501588480109,"Derl1","Positive","Positive"
"ENSMUSG00000010453",0.00889535436679353,-0.00179984706774585,"Kansl3","Positive","Negative"
"ENSMUSG00000030697",0.00889513952515235,-0.000332478773349411,"Ppp4c","Positive","Negative"
"ENSMUSG00000027341",0.00889513479595885,0.00211055357633016,"Tmem230","Positive","Positive"
"ENSMUSG00000022752",0.00889510151360533,0.00238128574523902,"Tomm70a","Positive","Positive"
"ENSMUSG00000030447",0.00889501999081883,0.0029815781642947,"Cyfip1","Positive","Positive"
"ENSMUSG00000039756",0.00889475012761775,-0.00104320060177464,"Dnttip2","Positive","Negative"
"ENSMUSG00000032422",0.00889455093645439,-0.00202008344363558,"Snx14","Positive","Negative"
"ENSMUSG00000032437",0.00889449146790929,-0.00170713317005092,"Stt3b","Positive","Negative"
"ENSMUSG00000019428",0.00889424424801017,-0.00133005639320045,"Fkbp8","Positive","Negative"
"ENSMUSG00000062949",0.00889424140146286,-0.00216915137602666,"Atp11c","Positive","Negative"
"ENSMUSG00000019818",0.00889421593901501,0.00158262613725907,"Cd164","Positive","Positive"
"ENSMUSG00000013736",0.0088940128467028,-0.00234625728720596,"Trnt1","Positive","Negative"
"ENSMUSG00000008575",0.00889393886072716,-0.00123598487380956,"Nfib","Positive","Negative"
"ENSMUSG00000031575",0.00889377595670219,-0.00119157189851657,"Ash2l","Positive","Negative"
"ENSMUSG00000019988",0.00889374951398651,-0.00045728538953573,"Nedd1","Positive","Negative"
"ENSMUSG00000026571",0.00889373395386273,-0.00376021337479934,"Dcaf6","Positive","Negative"
"ENSMUSG00000057177",0.00889371397348689,-0.00273526044801036,"Gsk3a","Positive","Negative"
"ENSMUSG00000028465",0.00889365007362583,-0.00232481822543325,"Tln1","Positive","Negative"
"ENSMUSG00000036241",0.0088935072893762,0.00268185890698917,"Ube2r2","Positive","Positive"
