"","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000032740","ENSMUSG00000032740","Ccdc88a",0.00852146300679596,5.94675556380864,0.00540728539993107,0.941380993110475,0.999992770297215
"ENSMUSG00000003072","ENSMUSG00000003072","Atp5d",0.00746850834823022,6.68804421250811,0.00540588763354872,0.941388556370888,0.999992770297215
"ENSMUSG00000037640","ENSMUSG00000037640","Zfp60",-0.0129720332548985,4.00818852811889,0.00539496489707264,0.941447692769062,0.999992770297215
"ENSMUSG00000054469","ENSMUSG00000054469","Lclat1",-0.0106677943453611,6.20136351518053,0.0053846572428502,0.941503554296094,0.999992770297215
"ENSMUSG00000049230","ENSMUSG00000049230","Gm9833",0.025803306389366,1.26310419317761,0.00535790631896949,0.941648780124358,0.999992770297215
"ENSMUSG00000026788","ENSMUSG00000026788","Zbtb43",-0.0119078436613848,4.47939184787943,0.00534639018003186,0.941711411327311,0.999992770297215
"ENSMUSG00000036305","ENSMUSG00000036305","Rpl39-ps",0.035267469532882,-0.0505170012186447,0.00534571972719822,0.941715059712687,0.999992770297215
"ENSMUSG00000040506","ENSMUSG00000040506","Ambra1",0.00931951593997654,5.6039041484147,0.00532144544194857,0.941847307713105,0.999992770297215
"ENSMUSG00000032352","ENSMUSG00000032352","Lrrc1",0.0102542320304528,4.98833598202243,0.00531954698156586,0.941857663430878,0.999992770297215
"ENSMUSG00000038126","ENSMUSG00000038126","Mphosph9",0.0123431775211458,4.28625134882613,0.00531696308889967,0.941871761028607,0.999992770297215
"ENSMUSG00000074345","ENSMUSG00000074345","Tnfaip8l3",-0.01705249120231,2.75554032367402,0.00530950869215518,0.941912451178786,0.999992770297215
"ENSMUSG00000033983","ENSMUSG00000033983","Coil",0.0163676931997707,3.31558470441526,0.00527893939971547,0.942079616090101,0.999992770297215
"ENSMUSG00000027513","ENSMUSG00000027513","Pck1",0.0231700503597061,3.80706373081855,0.00527545958907094,0.942098675875156,0.999992770297215
"ENSMUSG00000022325","ENSMUSG00000022325","Pop1",-0.0220162033020174,2.19183129305683,0.00527434599171883,0.942104776658401,0.999992770297215
"ENSMUSG00000072258","ENSMUSG00000072258","Taf1a",0.0145272459883634,3.54798535064876,0.00526926495407987,0.942132621069954,0.999992770297215
"ENSMUSG00000018537","ENSMUSG00000018537","Pcgf2",0.0124656660651934,4.80713451528837,0.00525937346071714,0.942186865823176,0.999992770297215
"ENSMUSG00000037679","ENSMUSG00000037679","Inf2",-0.00810379646071305,6.99621662868446,0.00525736516681086,0.942197885527845,0.999992770297215
"ENSMUSG00000039521","ENSMUSG00000039521","Foxp3",-0.02846978773037,1.1901176373174,0.00524597147829375,0.942260443900418,0.999992770297215
"ENSMUSG00000075576","ENSMUSG00000075576","Gm12359",0.0255852598392843,1.59836972607769,0.00524286891799575,0.942277490695842,0.999992770297215
"ENSMUSG00000024667","ENSMUSG00000024667","Tmem216",-0.0154317191915934,3.24994273003609,0.00523562280388501,0.942317323711184,0.999992770297215
"ENSMUSG00000000120","ENSMUSG00000000120","Ngfr",-0.039953858830235,1.01724620227749,0.00522416731021025,0.942380352911426,0.999992770297215
"ENSMUSG00000045326","ENSMUSG00000045326","Fndc7",0.0169011342369694,3.09192686098944,0.00521798293825815,0.942414408780977,0.999992770297215
"ENSMUSG00000042595","ENSMUSG00000042595","Fam199x",-0.0117244894139064,4.61078859917712,0.00521055147208438,0.942455358949529,0.999992770297215
"ENSMUSG00000027827","ENSMUSG00000027827","Kcnab1",-0.0265597466637152,0.721283075911215,0.00518766903346779,0.942581634464873,0.999992770297215
"ENSMUSG00000041670","ENSMUSG00000041670","Rims1",0.0510096788609107,-1.06544738660542,0.00518670533182458,0.942586958737956,0.999992770297215
