"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000085971","ENSMUSG00000085971","Gm15411",-1.53002974715072,1.01064758331763,7.52092105227396,0.00609864894830094,0.338087021058244
"ENSMUSG00000071551","ENSMUSG00000071551","Akr1c19",-1.20203415954873,1.79532509400677,7.47874573261401,0.00624315470020608,0.343212644569266
"ENSMUSG00000071347","ENSMUSG00000071347","C1qtnf9",-1.05393654177518,1.85211353627311,7.24315757036461,0.00711717068364547,0.37482328857412
"ENSMUSG00000034387","ENSMUSG00000034387","Ssu2",-1.78006997154024,0.868062929463062,7.23951544354936,0.00713162240572605,0.37482328857412
"ENSMUSG00000019989","ENSMUSG00000019989","Enpp3",-1.0788811744024,1.25838153688537,7.1577266397168,0.00746417396635403,0.380694955638986
"ENSMUSG00000002565","ENSMUSG00000002565","Scin",-1.15943325675389,1.83458081824212,6.96501676672065,0.00831186539445883,0.404769060833547
"ENSMUSG00000039851","ENSMUSG00000039851","4932438H23Rik",-1.66650719832755,-0.337192313699111,6.82914975181597,0.00896819463620357,0.42235892406624
"ENSMUSG00000053830","ENSMUSG00000053830","Gm9923",-1.66650719832755,-0.161884765146116,6.79997299446794,0.00911592513542843,0.423048623004746
"ENSMUSG00000111738","ENSMUSG00000111738","Gm18329",-2.16119624512407,-0.763092904293555,6.684138124595,0.00972745428774323,0.434865078899678
"ENSMUSG00000040314","ENSMUSG00000040314","Ctsg",-1.32974955275772,0.320034586916785,6.64931217220747,0.00991941100905597,0.434865078899678
"ENSMUSG00000078452","ENSMUSG00000078452","Raet1d",-2.52782090018801,-1.41240352296047,6.64581355475203,0.00993890835236808,0.434865078899678
"ENSMUSG00000045201","ENSMUSG00000045201","Lrrc3b",-1.21657151335544,1.78958182409018,6.54696921633582,0.0105062976164268,0.451665996532624
"ENSMUSG00000030771","ENSMUSG00000030771","Micalcl",-1.66650719832755,-0.0661444325774309,6.39033758622814,0.0114743204608363,0.474144468410019
"ENSMUSG00000095026","ENSMUSG00000095026","Gm3336",-2.16119624512407,-0.666646083595732,6.3826307053671,0.0115242492176923,0.474144468410019
"ENSMUSG00000086231","ENSMUSG00000086231","Rapgef4os3",-1.56186842407838,0.391434158509591,6.29688148036429,0.0120950567436631,0.4883060496581
"ENSMUSG00000085072","ENSMUSG00000085072","Ict1os",-2.96865909925851,-0.89183530020596,6.26712121573747,0.0122998823118716,0.490827942533229
"ENSMUSG00000030147","ENSMUSG00000030147","Clec4b1",-1.09558471009253,1.05019517603225,6.25205886125594,0.0124049039313871,0.492737647173229
"ENSMUSG00000062438","ENSMUSG00000062438","Adam1b",-1.92863553222966,-0.471313852791348,6.14453902975049,0.0131818522355328,0.508623942650963
"ENSMUSG00000068686","ENSMUSG00000068686","Cd59b",-1.23429851627545,0.626319647522466,5.99558821947731,0.0143416982942823,0.538002523615239
"ENSMUSG00000109489","ENSMUSG00000109489","Gm7451",-1.64523846528985,-0.317040260511957,5.84883600646146,0.0155873579064865,0.559300669435574
"ENSMUSG00000045545","ENSMUSG00000045545","Krt14",-5.21153817858561,-1.44826051656159,5.73381132758156,0.0166413275371057,0.5795552432569
"ENSMUSG00000097658","ENSMUSG00000097658","Gm16755",-2.30778505827749,-0.531789590231572,5.5401223409072,0.0185852833852706,0.616596899051209
"ENSMUSG00000050930","ENSMUSG00000050930","Map10",-1.1384733960969,1.76944920521347,5.48438104403841,0.0191871121097812,0.625267723365818
"ENSMUSG00000001494","ENSMUSG00000001494","Sost",-1.51786657855489,0.220465367653545,5.42352334483194,0.0198672294523793,0.634462590506939
"ENSMUSG00000039187","ENSMUSG00000039187","Fanci",-1.19987346146315,0.877458828880215,5.20528356493248,0.0225183415460788,0.68464495575459
"ENSMUSG00000110020","ENSMUSG00000110020","Gm45441",-1.26493935024101,1.01515409972945,5.14918447169647,0.0232572935938451,0.69848864854407
"ENSMUSG00000065037","ENSMUSG00000065037","Rn7sk",-1.57855455937132,-0.622158166191932,5.10698021156137,0.0238297626941221,0.707553388640967
"ENSMUSG00000103821","ENSMUSG00000103821","D430013B06Rik",-2.32974310493786,-0.333616305600302,5.09127417412711,0.0240465176583553,0.709764557734926
"ENSMUSG00000034587","ENSMUSG00000034587","8430429K09Rik",-1.00091984085632,1.29274364027192,5.08295657393327,0.0241621341316214,0.709764557734926
"ENSMUSG00000049741","ENSMUSG00000049741","Rxfp4",-1.47690265229899,0.160271481641002,5.08039989203264,0.0241977883416542,0.709764557734926
"ENSMUSG00000097740","ENSMUSG00000097740","E030044B06Rik",-1.01854023775158,0.680979848462986,5.01525459775466,0.0251249344537772,0.722886830008788
"ENSMUSG00000029596","ENSMUSG00000029596","Sdsl",-1.30738563940137,0.594532779100238,4.95977897598721,0.025943523132668,0.735937716560971
"ENSMUSG00000052825","ENSMUSG00000052825","Gm9892",-1.50863840223322,-0.41121892703333,4.89607498107806,0.026917810188326,0.746662098077626
"ENSMUSG00000086584","ENSMUSG00000086584","Gm12002",-1.56186842407838,-0.0529291418963459,4.89566934631061,0.0269241343806931,0.746662098077626
"ENSMUSG00000058153","ENSMUSG00000058153","Sez6l",-1.49065102221005,0.342113391420268,4.878183501575,0.0271982276157121,0.750192393387616
"ENSMUSG00000022435","ENSMUSG00000022435","Upk3a",-1.32593341655178,0.560320098110739,4.83579088796078,0.0278748524323074,0.761544502504828
"ENSMUSG00000105541","ENSMUSG00000105541","Gm43136",-1.76008867241588,-0.8139764792587,4.83072194558344,0.0279569214784016,0.762578116085704
"ENSMUSG00000102559","ENSMUSG00000102559","Gm37570",-1.50863840223322,-0.144448908881852,4.81337129587896,0.0282397466688369,0.76543445628422
"ENSMUSG00000028175","ENSMUSG00000028175","Depdc1a",-1.42689014406133,-0.2110701279159,4.81069448586421,0.0282836445648267,0.76543445628422
"ENSMUSG00000105107","ENSMUSG00000105107","Gm43412",-1.32593341655178,0.519521294890001,4.80286296061351,0.0284124846622695,0.766514590129678
"ENSMUSG00000061397","ENSMUSG00000061397","Krt79",-1.07021566226256,5.78589385470082,4.7950418862749,0.0285417625975679,0.768631384397793
"ENSMUSG00000060467","ENSMUSG00000060467","Gm10080",-1.70897581717302,-0.336860824447311,4.73452171726671,0.0295630669469204,0.780410876876333
"ENSMUSG00000104519","ENSMUSG00000104519","Gm37161",-1.25306956390975,0.489982496611442,4.62408021359405,0.0315261601345058,0.805154777124068
"ENSMUSG00000051832","ENSMUSG00000051832","E230016K23Rik",-1.32974955275772,0.145427338291593,4.61894397294708,0.0316206999978106,0.806374626127599
"ENSMUSG00000025922","ENSMUSG00000025922","Gm5045",-1.26561045109413,-0.0979622456736196,4.60493776375347,0.031880010419679,0.809395433909936
"ENSMUSG00000024124","ENSMUSG00000024124","Prss30",-1.25306956390975,0.311281097718198,4.56103075820315,0.0327073829305331,0.819538625493401
"ENSMUSG00000040828","ENSMUSG00000040828","Catsperd",-1.10755288744411,0.984480470332244,4.43576981192146,0.0351933453307721,0.851896230000136
"ENSMUSG00000079434","ENSMUSG00000079434","Neu2",-1.14606544633933,0.655263633907906,4.43379036096681,0.0352341790121293,0.851896230000136
"ENSMUSG00000085599","ENSMUSG00000085599","Gm13449",-1.30102294991595,-0.0970526474442333,4.43013249075881,0.0353097669108947,0.852528111732372
"ENSMUSG00000103313","ENSMUSG00000103313","Gm38357",-1.97032113134362,-0.866440538723809,4.41930912584524,0.0355344210195576,0.856285971461526
"ENSMUSG00000037977","ENSMUSG00000037977","6430571L13Rik",-1.84682207326788,-0.449366090434073,4.39642509255824,0.0360143489427852,0.86229355753427
"ENSMUSG00000109390","ENSMUSG00000109390","Gm45718",-1.66780552153505,-0.666415997909981,4.38689826672221,0.036216142500915,0.864723103287082
"ENSMUSG00000095576","ENSMUSG00000095576","Fmo6",-1.5333169549943,-0.0343903886650658,4.37489572596413,0.0364720618306391,0.867926420266835
"ENSMUSG00000022525","ENSMUSG00000022525","Hrasls",-1.76008867241588,-0.431008765913349,4.34247402575157,0.0371728704088555,0.870358609519777
"ENSMUSG00000047511","ENSMUSG00000047511","Olfr1396",-1.18004276130163,0.298113506971019,4.3077703470917,0.0379386554535142,0.876009522092203
"ENSMUSG00000089997","ENSMUSG00000089997","1810020O05Rik",-1.5333169549943,-0.491445499766751,4.26555351363972,0.0388925765066004,0.883259199989474
"ENSMUSG00000109555","ENSMUSG00000109555","Gm44891",-2.04804341004893,-0.864402457454262,4.23995470449615,0.0394832204037557,0.887420125867464
"ENSMUSG00000032419","ENSMUSG00000032419","Tbx18",-1.36020623814281,-0.211519852353729,4.17487096339165,0.0410276867224162,0.899842609933502
"ENSMUSG00000009731","ENSMUSG00000009731","Kcnd1",-1.04734683759474,0.518196728466643,4.13668562863851,0.0419632552602502,0.906324635380465
"ENSMUSG00000027401","ENSMUSG00000027401","Tgm3",-1.76008867241588,-1.19485198425903,4.12366567517198,0.0422873561792413,0.906324635380465
"ENSMUSG00000027107","ENSMUSG00000027107","Chrna1",-1.75028528943311,-0.596856034761741,4.04303804087891,0.0443539070277608,0.929682637353297
"ENSMUSG00000076535","ENSMUSG00000076535","Igkv1-88",-1.72942412915301,0.590751271973867,4.01147985534785,0.0451914685555375,0.931755099578546
"ENSMUSG00000083907","ENSMUSG00000083907","Plk-ps1",-1.46609616837011,0.0350575073524742,3.94745906199539,0.0469421982153406,0.943775396447627
"ENSMUSG00000010342","ENSMUSG00000010342","Tex14",-1.19450745870073,-0.0355982118026828,3.94707568963131,0.046952894781394,0.943775396447627
"ENSMUSG00000030669","ENSMUSG00000030669","Calca",-1.12701079386744,0.00637318561255442,3.94245521597478,0.0470820140927524,0.943775396447627
"ENSMUSG00000054422","ENSMUSG00000054422","Fabp1",-1.42167200899038,1.00889764408621,3.93337588073048,0.0473368285455321,0.943789432744719
"ENSMUSG00000031919","ENSMUSG00000031919","Tmed6",-1.22872346467062,0.0366284715196495,3.92070874417421,0.0476947688156101,0.943789432744719
"ENSMUSG00000072601","ENSMUSG00000072601","Ear1",-1.31693615617774,4.68225714590881,3.91575348758216,0.0478355674045667,0.943789432744719
"ENSMUSG00000105597","ENSMUSG00000105597","4633401B06Rik",-2.46251866892806,-1.29753004100454,3.90770478467727,0.0480651985998534,0.943912840027269
"ENSMUSG00000100094","ENSMUSG00000100094","1810008I18Rik",-1.45016721089795,0.608359655425841,3.88530143236595,0.0487105177396046,0.947991963635984
"ENSMUSG00000105403","ENSMUSG00000105403","Gm43618",-1.4465835541423,-0.261507824590511,3.84895481687104,0.0497770004653809,0.952390456854401
