ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000054823,ENSMUSG00000054823,Nsd3,0.029124018,6.91511429,0.084695746,0.771031943,0.912083529,234135,Nsd3,0.029124018,FALSE
ENSMUSG00000031349,ENSMUSG00000031349,Nsdhl,-0.39553744,4.80650764,6.621843289,0.010073552,0.078109647,18194,Nsdhl,-0.39553744,TRUE
ENSMUSG00000034187,ENSMUSG00000034187,Nsf,-0.279152197,5.925804816,6.599032402,0.01020342,0.078402127,18195,Nsf,-0.279152197,TRUE
ENSMUSG00000027455,ENSMUSG00000027455,Nsfl1c,-0.05419722,6.171297276,0.3673359,0.544460024,0.793469131,386649,Nsfl1c,-0.05419722,FALSE
ENSMUSG00000029126,ENSMUSG00000029126,Nsg1,-0.395360851,5.848575018,8.125915672,0.004363694,0.043357763,18196,Nsg1,-0.395360851,TRUE
ENSMUSG00000020297,ENSMUSG00000020297,Nsg2,0.95356352,1.612840214,10.02020104,0.001548326,0.020531989,18197,Nsg2,0.95356352,TRUE
ENSMUSG00000062510,ENSMUSG00000062510,Nsl1,-0.199616131,1.091767965,0.560453062,0.454077755,0.733988602,381318,Nsl1,-0.199616131,FALSE
ENSMUSG00000028245,ENSMUSG00000028245,Nsmaf,0.111862759,6.004511229,1.281893802,0.257547212,0.559739836,18201,Nsmaf,0.111862759,FALSE
ENSMUSG00000030750,ENSMUSG00000030750,Nsmce1,0.067273346,4.521226198,0.219063154,0.639754677,0.848233416,67711,Nsmce1,0.067273346,FALSE
ENSMUSG00000059586,ENSMUSG00000059586,Nsmce2,-0.052890681,4.154901173,0.135430528,0.712866621,0.884044866,68501,Nsmce2,-0.052890681,FALSE
ENSMUSG00000070520,ENSMUSG00000070520,Nsmce3,-0.066699314,4.378557817,0.293242155,0.588150333,0.819124543,66647,Nsmce3,-0.066699314,FALSE
ENSMUSG00000040331,ENSMUSG00000040331,Nsmce4a,0.131413744,5.360023892,1.549768287,0.213169651,0.505896423,67872,Nsmce4a,0.131413744,FALSE
ENSMUSG00000006476,ENSMUSG00000006476,Nsmf,0.054772614,5.363909246,0.176608871,0.674303867,0.865098189,56876,Nsmf,0.054772614,FALSE
ENSMUSG00000037958,ENSMUSG00000037958,Nsrp1,0.051791327,5.048602935,0.178090706,0.673019218,0.864350615,237859,Nsrp1,0.051791327,FALSE
ENSMUSG00000021595,ENSMUSG00000021595,Nsun2,0.045771038,5.708192422,0.216137769,0.641998635,0.84963166,28114,Nsun2,0.045771038,FALSE
ENSMUSG00000050312,ENSMUSG00000050312,Nsun3,0.167365635,3.470135807,1.108861667,0.292329531,0.59573921,106338,Nsun3,0.167365635,FALSE
ENSMUSG00000028706,ENSMUSG00000028706,Nsun4,0.001838904,4.999919558,0.000255471,0.987247585,0.99688428,72181,Nsun4,0.001838904,FALSE
ENSMUSG00000000916,ENSMUSG00000000916,Nsun5,0.331964499,3.407721646,4.387025447,0.036213441,0.182859844,100609,Nsun5,0.331964499,TRUE
ENSMUSG00000026707,ENSMUSG00000026707,Nsun6,-0.001000744,3.167332471,3.75E-05,0.995112125,0.998943912,74455,Nsun6,-0.001000744,FALSE
ENSMUSG00000029206,ENSMUSG00000029206,Nsun7,0.291677124,0.58954097,0.717207369,0.397061473,0.693327815,70918,Nsun7,0.291677124,FALSE
