ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000024045,ENSMUSG00000024045,Akap8,-0.192191604,6.5094479,2.6241241,0.105250571,0.285198342,56399,Akap8,-0.192191604,FALSE
ENSMUSG00000002625,ENSMUSG00000002625,Akap8l,-0.091226104,5.58959854,0.433340399,0.510354401,0.72322232,54194,Akap8l,-0.091226104,FALSE
ENSMUSG00000040407,ENSMUSG00000040407,Akap9,0.102948849,6.859179508,0.944209428,0.331197631,0.569925729,100986,Akap9,0.102948849,FALSE
ENSMUSG00000031023,ENSMUSG00000031023,Akip1,0.096597069,4.098498168,0.44863186,0.502985379,0.717379412,57373,Akip1,0.096597069,FALSE
ENSMUSG00000023075,ENSMUSG00000023075,Akirin1,0.06745411,5.948838825,0.406975731,0.52350851,0.732351148,68050,Akirin1,0.06745411,FALSE
ENSMUSG00000028291,ENSMUSG00000028291,Akirin2,-0.24676584,5.63360348,5.48606739,0.019168613,0.089213746,433693,Akirin2,-0.24676584,TRUE
ENSMUSG00000039158,ENSMUSG00000039158,Akna,0.02018965,5.887022551,0.029865899,0.862794856,0.934926459,100182,Akna,0.02018965,FALSE
ENSMUSG00000028692,ENSMUSG00000028692,Akr1a1,0.126040112,8.700899269,1.083841719,0.297839724,0.537103551,58810,Akr1a1,0.126040112,FALSE
ENSMUSG00000061758,ENSMUSG00000061758,Akr1b10,0.203154079,4.147597802,2.310537431,0.128499614,0.324411202,67861,Akr1b10,0.203154079,FALSE
ENSMUSG00000001642,ENSMUSG00000001642,Akr1b3,0.131088137,6.401559286,1.577782143,0.209080447,0.435569526,11677,Akr1b1,0.131088137,FALSE
ENSMUSG00000052131,ENSMUSG00000052131,Akr1b7,-0.412993272,0.288263592,1.390365794,0.238343335,0.471138718,11997,Akr1b7,-0.412993272,FALSE
ENSMUSG00000029762,ENSMUSG00000029762,Akr1b8,0.875447963,5.120990297,24.04914081,9.39E-07,3.61E-05,14187,Akr1b8,0.875447963,TRUE
ENSMUSG00000021213,ENSMUSG00000021213,Akr1c13,0.586839604,3.175494262,9.325927165,0.00225934,0.018450382,27384,Akr1c13,0.586839604,TRUE
ENSMUSG00000033715,ENSMUSG00000033715,Akr1c14,0.297556876,7.231905269,4.85695844,0.027534837,0.115132098,105387,Akr1c14,0.297556876,TRUE
ENSMUSG00000071551,ENSMUSG00000071551,Akr1c19,0.476627506,1.89861166,1.818347815,0.177510067,0.395514546,432720,Akr1c19,0.476627506,FALSE
ENSMUSG00000045410,ENSMUSG00000045410,Akr1e1,-0.098039131,3.185098857,0.303618414,0.581622842,0.774673049,56043,Akr1e1,-0.098039131,FALSE
ENSMUSG00000028743,ENSMUSG00000028743,Akr7a5,-0.044663584,4.53493051,0.090626972,0.763381598,0.884701538,110198,Akr7a5,-0.044663584,FALSE
ENSMUSG00000001729,ENSMUSG00000001729,Akt1,-0.024538114,7.768699165,0.063994,0.800291122,0.905116262,11651,Akt1,-0.024538114,FALSE
ENSMUSG00000011096,ENSMUSG00000011096,Akt1s1,-0.045263106,5.687984249,0.180335349,0.671085205,0.832009573,67605,Akt1s1,-0.045263106,FALSE
ENSMUSG00000004056,ENSMUSG00000004056,Akt2,0.017442805,6.835164582,0.035131153,0.851321101,0.929470703,11652,Akt2,0.017442805,FALSE
ENSMUSG00000019699,ENSMUSG00000019699,Akt3,0.028354366,7.16212838,0.071933231,0.788542518,0.899112671,23797,Akt3,0.028354366,FALSE
ENSMUSG00000031667,ENSMUSG00000031667,Aktip,-0.234983908,5.975260877,5.471973927,0.019323788,0.089790508,14339,Aktip,-0.234983908,TRUE
ENSMUSG00000028393,ENSMUSG00000028393,Alad,-0.028451623,6.575111629,0.074216607,0.785293521,0.897349744,17025,Alad,-0.028451623,FALSE
ENSMUSG00000032786,ENSMUSG00000032786,Alas1,0.085496173,8.429710621,0.626401709,0.428678271,0.659359449,11655,Alas1,0.085496173,FALSE
ENSMUSG00000025270,ENSMUSG00000025270,Alas2,-0.870092279,6.339125073,6.370348018,0.011604284,0.061991399,11656,Alas2,-0.870092279,TRUE
ENSMUSG00000029368,ENSMUSG00000029368,Alb,-2.193244935,0.308689485,7.958489714,0.004786234,0.032318849,11657,Alb,-2.193244935,TRUE
ENSMUSG00000022636,ENSMUSG00000022636,Alcam,-0.024444319,8.919229576,0.055812861,0.813240656,0.91058951,11658,Alcam,-0.024444319,FALSE
ENSMUSG00000007833,ENSMUSG00000007833,Aldh16a1,0.124708106,4.785272672,0.9493389,0.329887632,0.568465902,69748,Aldh16a1,0.124708106,FALSE
ENSMUSG00000025007,ENSMUSG00000025007,Aldh18a1,0.469270299,3.758624266,6.966790957,0.008303628,0.048327563,56454,Aldh18a1,0.469270299,TRUE
ENSMUSG00000053279,ENSMUSG00000053279,Aldh1a1,-0.181056753,10.28760498,1.503373827,0.220152972,0.45036396,320092,Aldh1a1,-0.181056753,FALSE
ENSMUSG00000013584,ENSMUSG00000013584,Aldh1a2,-0.590113501,4.562949444,10.81689666,0.001005779,0.009711438,19378,Aldh1a2,-0.590113501,TRUE
ENSMUSG00000015134,ENSMUSG00000015134,Aldh1a3,0.504627703,0.63415027,1.740652473,0.187056175,0.40803004,56847,Aldh1a3,0.504627703,FALSE
ENSMUSG00000024747,ENSMUSG00000024747,Aldh1a7,-0.441467046,6.815665137,14.33799505,0.000152751,0.002147853,26358,Aldh1a7,-0.441467046,TRUE
ENSMUSG00000035561,ENSMUSG00000035561,Aldh1b1,0.104256194,2.493236971,0.246662929,0.619434676,0.798805683,72535,Aldh1b1,0.104256194,FALSE
ENSMUSG00000030088,ENSMUSG00000030088,Aldh1l1,-0.223382455,4.670241392,1.817554196,0.177604683,0.395674223,107747,Aldh1l1,-0.223382455,FALSE
ENSMUSG00000020256,ENSMUSG00000020256,Aldh1l2,0.291082679,1.298464174,0.832621526,0.361515581,0.599245722,216188,Aldh1l2,0.291082679,FALSE
ENSMUSG00000029455,ENSMUSG00000029455,Aldh2,-0.597277039,10.00903354,19.9515506,7.94E-06,0.00020529,11669,Aldh2,-0.597277039,TRUE
ENSMUSG00000019102,ENSMUSG00000019102,Aldh3a1,-1.013113087,4.536709804,9.713573173,0.00182912,0.015540762,11670,Aldh3a1,-1.013113087,TRUE
ENSMUSG00000010025,ENSMUSG00000010025,Aldh3a2,-0.133608931,7.106405541,2.166807885,0.141018687,0.344386052,11671,Aldh3a2,-0.133608931,FALSE
ENSMUSG00000024885,ENSMUSG00000024885,Aldh3b1,0.098691531,6.529608911,1.1329207,0.287153205,0.52555835,67689,Aldh3b1,0.098691531,FALSE
