"gene","symbol","effectsize","pvalue","signif"
11287,"Pzp",0.496079362411398,0.392074641119661,"false"
11298,"Aanat",-0.0872020007493321,0.898943301989381,"false"
11302,"Aatk",0.271460095154767,0.0642844006212994,"false"
11303,"Abca1",-0.186913239184243,0.144275415137969,"false"
11304,"Abca4",-0.0609656222143152,0.788212015022389,"false"
11305,"Abca2",-0.0821817076865593,0.369280910034366,"false"
11306,"Abcb7",0.119312433310702,0.253603200426401,"false"
11307,"Abcg1",0.122651895955504,0.422245647406182,"false"
11308,"Abi1",-0.132876526013246,0.122489246280228,"false"
11350,"Abl1",0.0761950040253118,0.379416728661356,"false"
11352,"Abl2",-0.0109447652046465,0.926174868632698,"false"
11363,"Acadl",0.0289982736142406,0.765439038209982,"false"
11364,"Acadm",0.0207939231503212,0.840732572405442,"false"
11370,"Acadvl",0.0510600153557282,0.569019462092644,"false"
11409,"Acads",-0.0316259689680747,0.763234243646553,"false"
11416,"Slc33a1",0.0290258217568697,0.791635743399966,"false"
11418,"Asic2",-1.4440039016568,0.0475076544895327,"false"
11419,"Asic1",0.139780800528555,0.410307416871501,"false"
11421,"Ace",0.1528589413625,0.314390384557959,"false"
11423,"Ache",-0.195984296497964,0.498818421934735,"false"
11425,"Apoc4",0.352202878468413,0.797265982574025,"false"
11426,"Macf1",-0.00729689024866564,0.955020841863666,"false"
11428,"Aco1",0.164947133533066,0.16421186567507,"false"
11429,"Aco2",0.0357887342785857,0.666848351586537,"false"
11430,"Acox1",-0.0842899078249719,0.314195675610215,"false"
11431,"Acp1",0.00526000091136366,0.965164843564473,"false"
11432,"Acp2",-0.215858766358034,0.0490762531904651,"false"
11433,"Acp5",-0.556847669500671,0.0428594076335446,"false"
11434,"Acr",-0.0379205392747921,0.956912337604584,"false"
11435,"Chrna1",0.814919581381193,0.101030091697736,"false"
11438,"Chrna4",-0.0226263695358982,0.978419984092239,"false"
11441,"Chrna7",-0.690776127123073,0.105967704349127,"false"
11443,"Chrnb1",0.458071104717426,0.000162744238018815,"true"
11444,"Chrnb2",-0.18218382007032,0.51503292687308,"false"
11447,"Chrnd",1.49702858044394,0.383352038251359,"false"
11448,"Chrne",0.526661803785537,0.36686411471211,"false"
11449,"Chrng",0.273579757630705,0.877747595636569,"false"
11450,"Adipoq",-0.341683781531686,0.258604877356827,"false"
11451,"Acrv1",0.334497290887123,0.830700453938081,"false"
11459,"Acta1",3.40448730544856,0.00218422654152915,"false"
11461,"Actb",0.00743489904224969,0.932946142694928,"false"
11464,"Actc1",0.00204749197574038,0.993293405220106,"false"
11465,"Actg1",-0.024639240093177,0.798995599809546,"false"
11468,"Actg2",-0.236923343090098,0.301461659667562,"false"
11470,"Actl7a",-3.69812893849799,0.0221190948330802,"false"
11471,"Actl7b",2.00503999827515,0.197675634310559,"false"
11472,"Actn2",0.196369339080718,0.586572725361235,"false"
11474,"Actn3",3.04685688797468,0.00113526148030444,"false"
11475,"Acta2",-0.293906996349535,0.0208591256268741,"false"
11477,"Acvr1",-0.234899664791863,0.0226041172158217,"false"
11479,"Acvr1b",0.0785476924495086,0.362904204091548,"false"
11480,"Acvr2a",0.0535483769276368,0.657231866658802,"false"
11481,"Acvr2b",0.396010428096665,0.0333946870871613,"false"
11482,"Acvrl1",0.0477159659764785,0.765906621279959,"false"
11484,"Aspa",-0.245935251256353,0.139518372170874,"false"
11486,"Ada",3.21075749098505,0.000752950177384204,"false"
11487,"Adam10",-0.190883875968098,0.0325632652941115,"false"
11488,"Adam11",0.186817848488406,0.461023763355275,"false"
11489,"Adam12",-0.869153847020396,3.14800456675336e-06,"true"
11490,"Adam15",-0.33479681026317,0.00403306588808617,"false"
11491,"Adam17",-0.0572879103604765,0.51411412065133,"false"
11492,"Adam19",0.319913782369515,0.0371876225113887,"false"
11496,"Adam22",0.190740530121874,0.194329698083345,"false"
11497,"Adam3",0.390713621292754,0.266267201710495,"false"
11498,"Adam4",-0.265674906575983,0.547845084657764,"false"
