"gene","symbol","effectsize","pvalue","signif"
11287,"Pzp",-0.0356709075126211,0.953765918377284,"false"
11298,"Aanat",-0.0786213835531836,0.908914781902254,"false"
11302,"Aatk",-0.0597565747561371,0.685851525593895,"false"
11303,"Abca1",0.171900025651488,0.178496864248776,"false"
11304,"Abca4",-0.502646935090571,0.028760665085304,"false"
11305,"Abca2",0.124265954103334,0.173455626439933,"false"
11306,"Abcb7",0.100053864525996,0.338644740557278,"false"
11307,"Abcg1",0.404657030774175,0.00814131481741506,"false"
11363,"Acadl",-0.131893914007078,0.175622269139475,"false"
11364,"Acadm",-0.257306004552097,0.0133211969538498,"false"
11370,"Acadvl",-0.055973816636491,0.533451251324983,"false"
11416,"Slc33a1",0.0367044719771711,0.738348178053271,"false"
11418,"Asic2",0.0902244827507144,0.881854503702061,"false"
11419,"Asic1",0.174778968171935,0.302383098485415,"false"
11421,"Ace",-0.336253138923335,0.0270621212602351,"false"
11423,"Ache",0.330903577198557,0.236083859072145,"false"
11426,"Macf1",-0.176443928528249,0.172798987681328,"false"
11428,"Aco1",0.176150818670951,0.13737730085017,"false"
11429,"Aco2",-0.116345509375333,0.162228176732077,"false"
11430,"Acox1",0.0331736891075428,0.691670209891014,"false"
11431,"Acp1",-0.0420063273323575,0.728025482456021,"false"
11432,"Acp2",0.216757668260678,0.0466354692201753,"false"
11433,"Acp5",0.731877729812066,0.00760190841167659,"false"
11435,"Chrna1",0.620311259508984,0.217824275582298,"false"
11438,"Chrna4",0.54482357973267,0.456537885275888,"false"
11441,"Chrna7",0.088226504311309,0.832187032408207,"false"
11443,"Chrnb1",0.129653881271173,0.289605597773959,"false"
11444,"Chrnb2",0.0329560887242055,0.905070342333085,"false"
11447,"Chrnd",-3.23330039204279,0.108812741271104,"false"
11448,"Chrne",-0.0289102876480598,0.9642090380209,"false"
11449,"Chrng",-1.72725347904164,0.321097890128061,"false"
11450,"Adipoq",-0.744102003744321,0.0146975536993015,"false"
11451,"Acrv1",0.328480195599847,0.832047661753468,"false"
11459,"Acta1",-0.942146183163962,0.357270273318561,"false"
11461,"Actb",0.0933154447835768,0.290973870860807,"false"
11464,"Actc1",-0.419079299469666,0.0862068627472354,"false"
11465,"Actg1",0.0851869279756246,0.378590523682381,"false"
11468,"Actg2",-0.213878125962614,0.350589163832198,"false"
11470,"Actl7a",-1.69936642513208,0.188058948729152,"false"
11471,"Actl7b",2.81547194196734,0.0717997162323055,"false"
11472,"Actn2",-0.406335470014657,0.262074652351224,"false"
11474,"Actn3",-0.211388949622119,0.814005973004909,"false"
11475,"Acta2",-0.125722497772184,0.322238813586256,"false"
11477,"Acvr1",-0.136816161924968,0.182494001429246,"false"
11479,"Acvr1b",-0.0799078489283516,0.356387001242543,"false"
11480,"Acvr2a",-0.109227426001088,0.366695379470895,"false"
11482,"Acvrl1",-0.461175759154973,0.00409819910063732,"false"
11484,"Aspa",0.0609771913861225,0.708756413871134,"false"
11487,"Adam10",0.103344537048495,0.246138266844475,"false"
11488,"Adam11",0.148881026524126,0.557731540448783,"false"
11489,"Adam12",0.365191597601428,0.0401923226854357,"false"
11490,"Adam15",0.0880505702173804,0.44715677362442,"false"
11491,"Adam17",0.10794709468907,0.217646047401832,"false"
11492,"Adam19",0.245545494239237,0.109778660882124,"false"
