"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000068794",51.7650535671451,-1.25297189320523,0.370405324631269,-3.38270486379357,0.000717757220587666,0.0133464664453743
"ENSMUSG00000043421",1339.11471995527,1.01360192928116,0.331118230506285,3.06114806101539,0.0022049003245461,0.0289080394597715
"ENSMUSG00000047420",57.2348078231364,-1.15935682186262,0.33061327347956,-3.50668565015826,0.000453724807257236,0.00958966856837876
"ENSMUSG00000038600",95.3393285440671,1.36726810291882,0.288985327158471,4.73127170975378,2.23117640475889e-06,0.000185708249422765
"ENSMUSG00000029829",26.8265122353663,2.59078808375994,0.487966691651502,5.3093543639045,1.10014250705498e-07,2.2892132000969e-05
"ENSMUSG00000108084",65.8485467038124,-1.78062533633209,0.430879204596037,-4.13253950837911,3.5877707199012e-05,0.00144162400949777
"ENSMUSG00000029811",110.076033349733,-2.4348887318264,0.339178442634065,-7.17878386644214,7.03342313724254e-13,1.75624575736946e-09
"ENSMUSG00000029816",5269.71026233714,-1.98268847036058,0.638446831080527,-3.10548721340667,0.00189965833900452,0.0260424534176156
"ENSMUSG00000029819",73.4992425152384,-3.51878000031206,0.932502210967172,-3.77348166999246,0.00016098505236392,0.00447422924325528
"ENSMUSG00000029919",188.448785081239,-1.66948540995887,0.314429500036287,-5.30956990284372,1.09884233502724e-07,2.2892132000969e-05
"ENSMUSG00000076501",160.55641920716,-2.68300333324082,0.612749404598111,-4.37863066550108,1.19427328512861e-05,0.000646275626958604
"ENSMUSG00000096461",17.6983213043168,-3.06848419446523,1.039882627378,-2.95079859368573,0.00316953520206996,0.0369340084334033
"ENSMUSG00000096632",199.117874825558,-3.09750678468891,1.06869757026373,-2.8983941489869,0.00375078893753774,0.0413959358360751
"ENSMUSG00000094872",196.302143117208,-2.13543247853793,0.630606309218652,-3.38631638681799,0.000708376626509522,0.0132730635389829
"ENSMUSG00000094335",698.584979060192,-2.13524696295934,0.577039641145627,-3.70034710045244,0.00021530477338631,0.00551288249543488
"ENSMUSG00000095771",304.99524536168,-2.07378164169105,0.497434808440932,-4.16895160230289,3.06003952411984e-05,0.00129821434082744
"ENSMUSG00000076522",486.274501312167,-2.3307342492596,0.682724264990433,-3.41387346074811,0.000640463144749955,0.0123834682600492
"ENSMUSG00000076523",373.584028103079,-2.15607289981941,0.55732144388802,-3.86863438230204,0.00010944661142127,0.00331545462917222
"ENSMUSG00000096515",73.2894468278449,-1.82582680256034,0.537305237587912,-3.39811837821813,0.000678510534228363,0.0128565025693656
"ENSMUSG00000076526",67.9875406561238,-2.52591577307077,0.464796133516141,-5.43445952091392,5.49627720927565e-08,1.36475836158262e-05
"ENSMUSG00000094420",671.998001014118,-2.08596978204194,0.704208995648316,-2.96214588983138,0.00305502992757074,0.0359346353324421
"ENSMUSG00000098814",295.953264170599,-2.3173654607968,0.773486146895224,-2.99600124720877,0.00273545314912462,0.0335294429127273
"ENSMUSG00000076534",73.3303578772812,-2.06088790783878,0.700426993275353,-2.94233078911138,0.0032575175684723,0.0374100851375344
"ENSMUSG00000076540",73.4138383785335,-2.99327437642076,0.922356605869024,-3.24524631511753,0.00117349070904316,0.0185456094967137
"ENSMUSG00000076545",429.835876740752,-2.17934869525702,0.703157917649314,-3.09937304345897,0.00193930671661962,0.0264408284709784
"ENSMUSG00000076547",171.433020760802,-3.02465048124268,0.723465560516431,-4.18078018680474,2.90510597812248e-05,0.00126000862013903
"ENSMUSG00000076549",158.004139814083,-3.26771193127682,0.875614141828696,-3.73190858298872,0.000190034470410298,0.00503274622469939
"ENSMUSG00000076550",118.825060603113,-2.09216950493457,0.639811561145325,-3.26997764965263,0.00107555982165369,0.017504385589092
"ENSMUSG00000076552",90.6667963896704,-1.61274610422093,0.517830477363411,-3.11442870731054,0.0018430148959918,0.0254474088805321
"ENSMUSG00000094006",342.392396060638,-1.79544608693861,0.569220855973722,-3.15421697588237,0.00160929388678953,0.0230564326616346
"ENSMUSG00000076555",342.38108580551,-2.60821585362954,0.877161096257994,-2.97347415971399,0.00294449198158904,0.0349876107044152
"ENSMUSG00000096833",239.64219438459,-2.18139147137079,0.66337850150052,-3.28830594666034,0.00100792241972183,0.0168749769868945
"ENSMUSG00000095753",190.327807171942,-2.17956113428162,0.717942668776202,-3.03584287307631,0.00239864328055158,0.0308278572799714
"ENSMUSG00000076563",559.943156566948,-2.2190330439355,0.721874139898491,-3.07398883169237,0.00211217339475976,0.0280964069764124
"ENSMUSG00000076564",511.671993991493,-2.91559139507621,1.03497504334784,-2.81706444403251,0.00484648001357364,0.0494522032441644
"ENSMUSG00000094094",23.3896474506451,-2.28989513820127,0.799128630464667,-2.86549004866685,0.00416364359091712,0.0444843070450124
"ENSMUSG00000096422",682.206306427542,-2.17234263989016,0.672063669767015,-3.23234648384318,0.00122778086367773,0.0190589535668055
"ENSMUSG00000094433",647.455088165588,-2.99109066898562,0.634720373973774,-4.71245416349154,2.44751144858986e-06,0.000200845317417381
"ENSMUSG00000104769",8.26867317866759,-5.97756539013503,1.46874511851829,-4.06984528136874,4.7044369542497e-05,0.00175702678468655
"ENSMUSG00000094356",190.823823778554,-2.70180411895515,0.716235393250238,-3.77222927604081,0.00016179547650465,0.00447422924325528
"ENSMUSG00000095630",467.035761716504,-1.5368881518503,0.534132057049318,-2.87735613612195,0.00401022720805419,0.0434023290214113
"ENSMUSG00000094797",940.298050034462,-1.48934160083274,0.499233620186553,-2.98325581573654,0.00285199508430784,0.0343391923798289
"ENSMUSG00000096844",151.460569452719,-2.87379898983587,0.813206979304107,-3.53390841811896,0.00040946293013594,0.00893508433938339
"ENSMUSG00000094117",535.177865901539,-1.89785097003564,0.622293993236819,-3.04976585128856,0.00229019840101451,0.0298079710360813
"ENSMUSG00000076596",215.744306336353,-2.33663527638852,0.652369646581878,-3.58176578053781,0.000341279699466136,0.00782673221032325
"ENSMUSG00000096715",234.07786774576,-1.93380148743252,0.328944109856058,-5.8788147575548,4.13214470857053e-09,1.7196608895501e-06
"ENSMUSG00000095351",276.817272144332,-1.88128429335596,0.640994548071744,-2.93494585720782,0.00333605892926339,0.038037165051921
"ENSMUSG00000105646",29.2374162740482,-1.43356380136902,0.436597189439628,-3.28349296798954,0.00102529202610716,0.0170352465060143
"ENSMUSG00000076604",42.2399585199792,-1.38688730580819,0.486004505263126,-2.85365113036828,0.00432199649735537,0.0455346115645891
"ENSMUSG00000076607",43.954270746025,-1.32265957044765,0.333068296503421,-3.97113620339445,7.1530667342427e-05,0.00245153830289859
"ENSMUSG00000076608",56.9542791312392,-1.55509539879766,0.400722865307531,-3.88072539260823,0.000104145378634816,0.00323331629335337
"ENSMUSG00000076609",24964.2638247684,-1.94871487657543,0.467725145138844,-4.16636757041778,3.09491543568827e-05,0.00130666731643467
"ENSMUSG00000030017",857.573875965599,-1.22506840249232,0.383414921273679,-3.19515056540502,0.0013975790886598,0.0208449164785518
"ENSMUSG00000030000",186.794023497412,-1.73968042320729,0.213173671515088,-8.16085969173807,3.32648402633979e-16,2.90718071481966e-12
"ENSMUSG00000030049",19.1630554736657,7.30975482641577,2.27428899565136,3.21408354012734,0.00130861593889431,0.0198898243442901
"ENSMUSG00000034387",17.001944805298,-2.6484381937543,0.741954030872327,-3.56954485527964,0.000357601986156266,0.00811756508574724
"ENSMUSG00000009394",296.582513869648,-1.25942942475584,0.213714306325947,-5.89305155282875,3.79128060471161e-09,1.65669484224386e-06
"ENSMUSG00000003153",548.743978144809,-1.03509774466296,0.221128287378729,-4.68098295759934,2.8550267554248e-06,0.000225409064439872
"ENSMUSG00000040552",240.09975832085,-1.03877074271221,0.250140991622116,-4.1527409641098,3.28516536207932e-05,0.00136717631818534
"ENSMUSG00000023349",968.457827010029,-1.15905416204922,0.335382124539707,-3.45592110384522,0.000548415816340524,0.0109928440984129
