"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026398",88.7302845398742,-1.29633663297009,0.440007757438673,-2.94616767785228,0.00321737936160818,0.0353957423020888
"ENSMUSG00000026358",168.402620069394,-1.88760182706521,0.379807881150778,-4.96988588374199,6.69923181912999e-07,6.04184730639718e-05
"ENSMUSG00000042684",84.5949706461986,-1.1809462135606,0.221052858894102,-5.34237023429017,9.1739041511707e-08,1.27866027693797e-05
"ENSMUSG00000026475",169.05316237972,-1.36252195414671,0.309682509742846,-4.3997381553066,1.08381574501797e-05,0.000557272943284394
"ENSMUSG00000073530",194.744745306613,-2.88421006804635,0.477671617232939,-6.03806038289239,1.55977702087445e-09,4.96332819944295e-07
"ENSMUSG00000040181",8347.27054622512,1.02252736042658,0.201022148437775,5.08664029497772,3.64462139537329e-07,3.89028733120066e-05
"ENSMUSG00000026582",90.2451451415428,-3.06850735759942,0.543493172793942,-5.64589862615036,1.64320654351051e-08,3.33887691039816e-06
"ENSMUSG00000026580",148.632703913318,-1.91502965690665,0.344865781354064,-5.55297092505835,2.80854804096154e-08,5.13026437788263e-06
"ENSMUSG00000040612",684.541204705858,-1.70962924157624,0.268281385261888,-6.37252278948595,1.85943778114821e-10,9.50285399365591e-08
"ENSMUSG00000026678",1032.79035996068,-1.19252139258866,0.358072729300707,-3.33038875905903,0.000867248084003413,0.0137296439567022
"ENSMUSG00000026656",605.447762112476,-1.16067442405993,0.215738400106828,-5.38000848937972,7.4482326272988e-08,1.11163224123358e-05
"ENSMUSG00000038209",205.198843381639,-1.70435143209992,0.482478093493632,-3.53249495693924,0.000411658077616807,0.00818320292044776
"ENSMUSG00000038179",209.291411497722,-1.19239676213954,0.229963372478252,-5.18515948557113,2.15830088862522e-07,2.51032720597685e-05
"ENSMUSG00000044708",62.92922360902,-1.3158192779952,0.377857378433072,-3.4823172792119,0.000497094335405104,0.00931499551845231
"ENSMUSG00000005339",59.2360176873106,-3.81280787017389,0.541103684014552,-7.04635355997937,1.83667223175509e-12,2.38272901450382e-09
"ENSMUSG00000037872",28.3195416751364,-1.8289768365636,0.453502833189093,-4.03299980223275,5.50693260432772e-05,0.00189539629330586
"ENSMUSG00000073489",554.23203785035,1.03886391272192,0.236109859564928,4.39991754108109,1.08292020201495e-05,0.000557272943284394
"ENSMUSG00000026536",28.8990157783689,-1.01326012663905,0.351554277074172,-2.88222955235237,0.00394871947506284,0.0405080011842669
"ENSMUSG00000026535",191.521269269156,-1.11132624728866,0.226526449502145,-4.90594475714033,9.29786937193026e-07,7.87982748530673e-05
"ENSMUSG00000055676",33.0215024011627,1.26021848714649,0.335745930973921,3.7534884890217,0.000174390544068663,0.00438969630704178
"ENSMUSG00000016262",184.323357062139,1.1701729355435,0.370075049632421,3.16198818781697,0.00156695920391211,0.0211415034089119
