"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000078956",155.525490587152,1.28557202893817,0.24627757044738,5.22001263291187,1.78910926384973e-07,9.88284957960178e-06
"ENSMUSG00000027656",945.511718967032,-1.0246539773508,0.16602293424875,-6.17176164237388,6.75332594367445e-10,1.0281526961077e-07
"ENSMUSG00000042845",26.9598825751044,-3.55602807883169,0.740770657079596,-4.80044403061391,1.58314217417738e-06,5.55167047821078e-05
"ENSMUSG00000074595",17.0411266368453,2.36424127234694,0.616097174154961,3.83744865505954,0.000124319217014436,0.00174251621093738
"ENSMUSG00000085596",18.2019088528487,1.41069917135574,0.450077535846376,3.13434699357502,0.00172237051045909,0.0133885887002312
"ENSMUSG00000050600",61.04288550864,-1.09447454945463,0.317849049884029,-3.44337838937686,0.000574494901652421,0.00579009231880691
"ENSMUSG00000038932",8.10635480814377,-2.98075446251427,0.918506590500214,-3.2452183722394,0.0011736058733431,0.0101557001521471
"ENSMUSG00000039521",33.0996698585293,-1.21383678819941,0.423573289350549,-2.86570664089925,0.00416079621398139,0.0259757673492794
"ENSMUSG00000009731",20.3409008228858,-1.43452843359049,0.420526582257425,-3.41126695461156,0.000646617499423564,0.00632300746433716
"ENSMUSG00000031173",6.49547204645627,2.06826505240299,0.766903799728033,2.69690286204926,0.00699876829446023,0.0387061237690674
"ENSMUSG00000058254",9940.98518814587,1.24816532710092,0.227609042929641,5.48381255434895,4.16255828608615e-08,3.00683995948041e-06
"ENSMUSG00000040229",117.151853585769,-1.20166897484727,0.22931346558923,-5.24028962607815,1.60324768006659e-07,8.96191524087374e-06
"ENSMUSG00000037217",49.5490983450954,-1.04186901153634,0.333158923225369,-3.12724330313541,0.0017645383456776,0.0135922439576959
"ENSMUSG00000001131",111.343716333744,-1.23342352574486,0.465713126659208,-2.64846201478757,0.00808589355119261,0.042942836823492
"ENSMUSG00000036782",365.937389158555,1.06018677659935,0.192634414070604,5.50362084425251,3.72069286794137e-08,2.73230175078707e-06
