"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000029811",110.076033349733,-2.04935229840495,0.341108586378017,-6.00791765509488,1.87921236268911e-09,3.52143516630575e-06
"ENSMUSG00000029819",73.4992425152384,-3.10489436115295,0.933727364212456,-3.32526868136905,0.000883333653215631,0.0257295717814881
"ENSMUSG00000029919",188.448785081239,-1.19545254870145,0.316147718042049,-3.78131006639894,0.000156005222518629,0.00847992007941877
"ENSMUSG00000076501",160.55641920716,-2.57529610626546,0.612989227917729,-4.20120939973696,2.65492880872139e-05,0.0026184429449758
"ENSMUSG00000096461",17.6983213043168,-3.22608611512935,1.03944470573126,-3.1036630398341,0.00191140887449441,0.0432696787494606
"ENSMUSG00000096632",199.117874825558,-3.26195571782542,1.06866077611055,-3.05237713477,0.00227036654538385,0.0484067405662435
"ENSMUSG00000076514",177.238642796398,-2.64786157581473,0.837386015382719,-3.16205612127944,0.00156659369136467,0.0377977147422964
"ENSMUSG00000094872",196.302143117208,-2.05652079242452,0.630804468170155,-3.26015571574833,0.00111351062130595,0.0301801820277575
"ENSMUSG00000094335",698.584979060192,-2.11055620957606,0.577081876885967,-3.65729074869754,0.000254895195365536,0.0117133718524244
"ENSMUSG00000076518",16.9131005582532,-3.82701810475016,0.993916193352099,-3.85044345825889,0.000117904148156506,0.00718233083158754
"ENSMUSG00000095771",304.99524536168,-2.2038884733666,0.497398542118587,-4.4308301829344,9.38709932075296e-06,0.00129765106593851
"ENSMUSG00000093861",842.025533343578,-1.70661682657724,0.468371626312832,-3.64372376698449,0.000268721817344822,0.0120853158653878
"ENSMUSG00000076522",486.274501312167,-2.35229700366349,0.682750953170767,-3.44532218188665,0.000570379106046904,0.019551714681872
"ENSMUSG00000076523",373.584028103079,-2.10498730603618,0.557408484238126,-3.7763818914836,0.000159122960142428,0.00860131000898091
"ENSMUSG00000096490",218.566839696765,-2.77194864990649,0.647664537323831,-4.27991419965692,1.86965377478044e-05,0.00208819277560743
"ENSMUSG00000098814",295.953264170599,-2.73400042011235,0.773291399006688,-3.53553708682683,0.000406947118006385,0.0155544248688258
"ENSMUSG00000076540",73.4138383785335,-2.89098482942763,0.922695313858507,-3.13319552620048,0.00172914213057118,0.040672220407368
"ENSMUSG00000076545",429.835876740752,-2.16005423546608,0.703210872898304,-3.07170198686398,0.00212842106249704,0.0465239295298888
"ENSMUSG00000076550",118.825060603113,-2.05034154375058,0.640084954821445,-3.20323345878756,0.00135893769020748,0.0344121383563802
"ENSMUSG00000094006",342.392396060638,-2.42945320214645,0.568773858528506,-4.27138688903841,1.94261051808519e-05,0.00215540305180966
"ENSMUSG00000076555",342.38108580551,-3.34968148186204,0.876886296808098,-3.81997243434527,0.000133466589354137,0.00763021704900857
"ENSMUSG00000096833",239.64219438459,-2.98413682889244,0.662819069545412,-4.5021891584065,6.72570799659888e-06,0.00101275951216643
"ENSMUSG00000076563",559.943156566948,-2.72258767516337,0.721739837522991,-3.77225633617133,0.000161777925389686,0.00868912328565941
"ENSMUSG00000096422",682.206306427542,-2.14166717829333,0.672100883021722,-3.18652635697268,0.00143992367238592,0.0357844649318655
"ENSMUSG00000094433",647.455088165588,-2.87013120494094,0.634786349140699,-4.52141292708357,6.1428227276823e-06,0.000962373181207722
"ENSMUSG00000094356",190.823823778554,-2.57461615302602,0.716446104803319,-3.59359362241603,0.000326148382948761,0.0135518876856125
"ENSMUSG00000076580",240.887579062945,-2.03715564414798,0.615876974592759,-3.30773145967184,0.000940549521378839,0.0268427860777621
"ENSMUSG00000096594",258.049855810284,-2.47167548845445,0.776971010740351,-3.18116822157788,0.00146682428650065,0.0362727149440374
"ENSMUSG00000094797",940.298050034462,-1.5330985083355,0.499250012567403,-3.07080314420327,0.00213483851205619,0.0465239295298888
"ENSMUSG00000076594",391.092718552362,-3.17266178557149,0.931490716570811,-3.40600472890522,0.000659210373477008,0.0213799672090187
"ENSMUSG00000094117",535.177865901539,-2.25530970836067,0.622178618457256,-3.62485890941238,0.000289119248748787,0.0126946783444776
"ENSMUSG00000076596",215.744306336353,-2.1922787456352,0.652622972335821,-3.35918108703522,0.000781738227254272,0.0237978613766124
"ENSMUSG00000076598",361.249651898242,-2.22329082218146,0.662293838260346,-3.35695531762972,0.000788058470387924,0.0239039678113172
"ENSMUSG00000095335",490.957337629425,-2.38404702999221,0.691942448476431,-3.44544121442698,0.000570127960330609,0.019551714681872
"ENSMUSG00000096715",234.07786774576,-1.81282658507093,0.329312384365821,-5.5048843321274,3.69410728393865e-08,2.30744886457872e-05
"ENSMUSG00000105646",29.2374162740482,-2.00415765087904,0.428868006759299,-4.67313396964086,2.96638132759512e-06,0.000595571679641568
"ENSMUSG00000076604",42.2399585199792,-1.91762182775513,0.482539112672899,-3.97402361257924,7.06685525759149e-05,0.00494923044692973
"ENSMUSG00000076607",43.954270746025,-1.33302774830881,0.333802443795822,-3.99346311893447,6.51152108765457e-05,0.00471316751687958
"ENSMUSG00000076608",56.9542791312392,-1.61250322989525,0.400920761344285,-4.02199981983605,5.77061020754788e-05,0.00450561764584699
"ENSMUSG00000076609",24964.2638247684,-2.06483786828718,0.467725019661972,-4.41464061464886,1.01177933380119e-05,0.00133309831754352
"ENSMUSG00000030000",186.794023497412,-1.27121161285373,0.215357942339244,-5.90278491262348,3.57416124545039e-09,6.02782294045208e-06
"ENSMUSG00000009394",296.582513869648,-1.03396853632068,0.214566637102995,-4.81886909484609,1.44374237608029e-06,0.000366370963776316
"ENSMUSG00000107623",10.7534504046399,-2.87912717628326,0.904891686411273,-3.18173679736372,0.00146394793299529,0.0362547458002431
"ENSMUSG00000085786",51.1191662706641,-1.13595312519656,0.267203958544682,-4.25125859430935,2.12572554545744e-05,0.00227410849521412
"ENSMUSG00000030237",28.8232769594311,-2.86938187565616,0.714074306107413,-4.01832393507874,5.86135814471284e-05,0.00452263699760969
"ENSMUSG00000074254",18.7530481678253,-1.57958725404445,0.482821067653675,-3.27157897587328,0.00106948713116366,0.0293760593926306
"ENSMUSG00000040364",118.491682809347,1.03491066847659,0.332133010269363,3.11595245422088,0.00183351832328972,0.0421114250596789
"ENSMUSG00000040046",47.9561938104798,-3.26639372271094,0.732191669169011,-4.46111839324542,8.15330284636172e-06,0.00120618817985869
"ENSMUSG00000040026",309.752190907684,-2.69961177921566,0.700850909301146,-3.85190593803693,0.000117202044794025,0.00718233083158754
"ENSMUSG00000070547",107.308975485278,-4.13236605479813,0.857531666152414,-4.81890782335688,1.44346219047549e-06,0.000366370963776316
"ENSMUSG00000074109",47.385533951792,-3.79060821608749,0.974779336990245,-3.88868338940326,0.000100789497683039,0.00643869272130475
"ENSMUSG00000050425",39.3693150039419,-3.36847955790212,0.795421697682569,-4.23483489036829,2.28719694433913e-05,0.00236647708382082
"ENSMUSG00000109904",206.082269878541,-1.06045681644238,0.315078130841135,-3.36569476787037,0.000763511438044856,0.0234977920096174
"ENSMUSG00000055116",308.872860931535,1.69621281050262,0.512604126725404,3.30901122731551,0.000936260825632558,0.0268427860777621
"ENSMUSG00000030954",99.1731457572539,-2.82611191045531,0.493637391665846,-5.72507666187566,1.03387044026137e-08,1.245444641072e-05
"ENSMUSG00000033533",95.6510507498706,1.03965265927757,0.229974797741672,4.5207243119109,6.16284041330768e-06,0.000962373181207722
"ENSMUSG00000054555",243.351256063502,-1.05841501456064,0.186331801104896,-5.68027040088986,1.34481965581806e-08,1.41752396846072e-05
"ENSMUSG00000020017",194.419932403534,-1.11996530557472,0.278996985782217,-4.01425593339192,5.96336132786347e-05,0.00452263699760969
"ENSMUSG00000035916",17.0921045047213,-2.20109164519205,0.676167061730299,-3.25524825116369,0.00113293288257519,0.0304250208035518
