"gene1","gene2","correlation","module1","module2"
"ENSMUSG00000050296","ENSMUSG00000044322",0.700303550176964,"brown","brown"
"ENSMUSG00000050296","ENSMUSG00000069441",0.577074131851614,"brown","brown"
"ENSMUSG00000050296","ENSMUSG00000061928",0.574314939536617,"brown","brown"
"ENSMUSG00000050296","ENSMUSG00000056632",0.552164698248039,"brown","brown"
"ENSMUSG00000050296","ENSMUSG00000071858",0.711010135647588,"brown","brown"
"ENSMUSG00000050296","ENSMUSG00000024471",0.612455669145955,"brown","brown"
"ENSMUSG00000050296","ENSMUSG00000069372",0.613061753365434,"brown","brown"
"ENSMUSG00000050296","ENSMUSG00000049173",0.548379530927701,"brown","brown"
"ENSMUSG00000050296","ENSMUSG00000006457",0.651551430091045,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000061816",0.659878608431089,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000050296",0.668773880449435,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000044594",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000073602",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000073601",0.784091940829587,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000026327",0.728342295348409,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000026450",0.686595686462466,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000026413",0.755650310669953,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000026407",0.71203392396437,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000007122",0.710630625319139,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000026489",0.534889801329215,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000044103",0.574832377922548,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000026983",0.757068863553546,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000036731",0.705249504290286,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000026950",0.722955250095212,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000075307",0.598460488242591,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000027077",0.723253177237096,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000075217",0.68408313145181,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000050808",0.703741998978269,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000027401",0.760797507574653,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000017697",0.739725919095245,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000040154",0.735934088517433,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000017300",0.770621205106477,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000043461",0.70028581685411,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000074489",0.709475064327687,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000043165",0.756715079140939,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000045539",0.781074236902115,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000057609",0.702549962494477,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000027923",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000068890",0.758301136048269,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000042092",0.756704260614264,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000103243",0.760664623374856,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000068889",0.760341564683244,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000042124",0.741606273189477,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000027919",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000049593",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000068888",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000095870",0.784631006735185,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000059832",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000090314",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000054325",0.773852076993062,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000042031",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000045475",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000074433",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000068885",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000027913",0.779172732387222,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000027912",0.733677592294352,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000102439",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000041991",0.713080355872917,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000041984",0.71254055782266,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000028148",0.734594578959913,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000027868",0.717125285925366,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000027887",0.685969743175125,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000090066",0.651524351703959,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000028464",0.686286020013287,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000032643",0.674251814582457,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000037188",0.679490126917855,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000037139",0.690031742967993,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000028749",0.745460965070338,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000043430",0.725880490720403,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000072845",0.72222542357286,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000029361",0.646423590885258,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000039070",0.714838734951679,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000033508",0.724399068854282,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000044086",0.657445752962238,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000030433",0.635758285533716,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000030399",0.582024937538144,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000060621",0.610989039745908,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000030484",0.741110819006606,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000011632",0.711500487324333,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000057454",0.72427285704506,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000063651",0.77040294891244,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000047586",0.702038273442706,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000053522",0.73548386266857,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000030592",0.742581192147769,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000036854",0.556018753126767,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000046056",0.690997508760915,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000074199",0.782106349628269,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000044737",0.538265889390097,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000030693",0.737577822657719,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000047884",0.64713901243742,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000038670",0.70072502658582,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000030730",0.717718370242108,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000030672",0.733470972453412,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000031097",0.774248136287795,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000061723",0.758642893930726,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000000031",0.755968596083077,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000019851",0.654043353659874,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000005355",0.745305358426073,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000020216",0.70527679325342,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000020061",0.748478645785615,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000036446",0.520068146942974,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000035923",0.725595582065915,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000059230",0.784631006735186,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000078144",0.700916847488872,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000074156",0.729069017526575,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000031757",0.766558477304891,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000062826",0.721797165436402,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000031972",0.706693105670392,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000068697",0.720307206525784,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000045776",0.580037604680561,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000043681",0.747585138708494,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000096001",0.6445590119197,"brown","brown"
