"gene","symbol","effectsize","pvalue","signif"
11287,"Pzp",-0.531750269924019,0.38383516104743,"false"
11298,"Aanat",0.00858061719614857,0.990743046206786,"false"
11302,"Aatk",-0.331216669910904,0.0253404278040722,"false"
11303,"Abca1",0.35881326483573,0.0051339535954212,"false"
11304,"Abca4",-0.441681312876256,0.056689752661842,"false"
11305,"Abca2",0.206447661789893,0.0245451989043829,"false"
11306,"Abcb7",-0.0192585687847055,0.85470006317462,"false"
11307,"Abcg1",0.282005134818671,0.0651197356957416,"false"
11308,"Abi1",0.121728564720667,0.158588601173952,"false"
11350,"Abl1",-0.0784189792055887,0.367535038565516,"false"
11352,"Abl2",0.0299074790293742,0.800991716917613,"false"
11363,"Acadl",-0.160892187621318,0.0995662519234192,"false"
11364,"Acadm",-0.278099927702418,0.00772805708936932,"false"
11370,"Acadvl",-0.107033831992219,0.236598120155522,"false"
11409,"Acads",0.0272466892750083,0.797847317890224,"false"
11416,"Slc33a1",0.00767865022030141,0.944952014766005,"false"
11418,"Asic2",1.53422838440752,0.0387652920913633,"false"
11419,"Asic1",0.0349981676433798,0.838431786614503,"false"
11421,"Ace",-0.489112080285835,0.00132134976380803,"true"
11423,"Ache",0.526887873696521,0.0699515561809679,"false"
11425,"Apoc4",-0.378825122872067,0.789921554301605,"false"
11426,"Macf1",-0.169147038279583,0.191338518389852,"false"
11428,"Aco1",0.011203685137885,0.924808557108881,"false"
11429,"Aco2",-0.152134243653918,0.0682569265196664,"false"
11430,"Acox1",0.117463596932515,0.161917700793361,"false"
11431,"Acp1",-0.0472663282437212,0.700426608137732,"false"
11432,"Acp2",0.432616434618712,8.34964238645695e-05,"true"
11433,"Acp5",1.28872539931274,3.54028705069605e-06,"true"
11434,"Acr",0.0488653840896717,0.946434452051589,"false"
11435,"Chrna1",-0.194608321872209,0.692216475654797,"false"
11438,"Chrna4",0.567449949268568,0.466021147301488,"false"
11441,"Chrna7",0.779002631434382,0.0692174229326784,"false"
11443,"Chrnb1",-0.328417223446253,0.00719868657577119,"false"
11444,"Chrnb2",0.215139908794525,0.450123577947183,"false"
11447,"Chrnd",-4.73032897248673,0.0246888974411718,"false"
11448,"Chrne",-0.555572091433596,0.378784211604769,"false"
11449,"Chrng",-2.00083323667234,0.276154802847968,"false"
11450,"Adipoq",-0.402418222212635,0.188393275362494,"false"
11451,"Acrv1",-0.00601709528727657,0.998599059033477,"false"
11459,"Acta1",-4.34663348861253,0.000183432442159883,"true"
11461,"Actb",0.0858805457413271,0.331202620318995,"false"
11464,"Actc1",-0.421126791445407,0.0849236663755874,"false"
11465,"Actg1",0.109826168068802,0.256557064502537,"false"
11468,"Actg2",0.0230452171274843,0.920253083490408,"false"
11470,"Actl7a",1.99876251336592,0.24455111825671,"false"
11471,"Actl7b",0.810431943692194,0.57685723706505,"false"
11472,"Actn2",-0.602704809095375,0.0970465265379289,"false"
11474,"Actn3",-3.25824583759679,0.000605917114056637,"true"
11475,"Acta2",0.168184498577351,0.186651170693725,"false"
11477,"Acvr1",0.0980835028668945,0.348669173692415,"false"
11479,"Acvr1b",-0.15845554137786,0.0689273273795388,"false"
11480,"Acvr2a",-0.162775802928725,0.180488683766568,"false"
11481,"Acvr2b",-0.397195373975842,0.0351436068150729,"false"
11482,"Acvrl1",-0.508891725131451,0.00154835960019974,"true"
11484,"Aspa",0.306912442642476,0.0696009259616862,"false"
11486,"Ada",-3.1949187454407,0.000796907793630731,"true"
11487,"Adam10",0.294228413016593,0.00100580209938262,"true"
11488,"Adam11",-0.0379368219642798,0.882506484082164,"false"
11489,"Adam12",1.23434544462182,3.94149066210343e-11,"true"
11490,"Adam15",0.42284738048055,0.000290615533050208,"true"
11491,"Adam17",0.165235005049547,0.060841979627318,"false"
11492,"Adam19",-0.0743682881302784,0.628013770121352,"false"
11496,"Adam22",-0.105320774961921,0.477116542098864,"false"
11497,"Adam3",-1.0014874401175,0.00938420886333945,"false"
11498,"Adam4",-1.08652982513452,0.046985508620523,"false"
11499,"Adam5",0.896330790536714,0.0222594917808909,"false"
11500,"Adam7",0.0080618632622181,0.97850093653065,"false"
11501,"Adam8",0.993906316023109,3.07534445664972e-10,"true"
11502,"Adam9",0.350486684217001,0.000380925934698825,"true"
11504,"Adamts1",0.210886352766225,0.32882159024849,"false"
11512,"Adcy6",-0.175034045714278,0.111126079463863,"false"
11513,"Adcy7",-0.0751732282301358,0.569482447616443,"false"
11514,"Adcy8",-0.857654908836556,0.000124159798329221,"true"
11515,"Adcy9",-0.150223655250772,0.262498565570625,"false"
11516,"Adcyap1",-1.08091545494226,0.324608367077378,"false"
11517,"Adcyap1r1",-0.425947443651498,0.0315773441782461,"false"
11518,"Add1",-0.0887131622566717,0.256379076479656,"false"
11519,"Add2",1.33494723662227,4.25501325506344e-10,"true"
11520,"Plin2",0.622429294227057,0.000857634042426009,"true"
11522,"Adh1",0.160207208628049,0.241022080319667,"false"
11529,"Adh7",-0.740425398948826,0.00848452842459271,"false"
11532,"Adh5",-0.0426724104123683,0.659684862378087,"false"
11534,"Adk",-0.205565942672331,0.0409045368988932,"false"
11535,"Adm",0.31713967452265,0.272027386111394,"false"
11536,"Gpr182",-1.44808887906036,3.87924250085396e-09,"true"
11537,"Cfd",-0.0977438810055699,0.801200943590408,"false"
11538,"Adnp",-0.222753859952959,0.188932539011044,"false"
11539,"Adora1",0.096472419640256,0.71230326234351,"false"
11540,"Adora2a",-0.147627461316264,0.486387291963376,"false"
11541,"Adora2b",0.497675527397287,0.00467482829210942,"false"
11542,"Adora3",0.921570801595268,0.00892913843971277,"false"
11544,"Adprh",0.0648910916610812,0.537525732179015,"false"
11545,"Parp1",0.0392078303958005,0.64915078720817,"false"
11546,"Parp2",0.0192988005463204,0.863406393402806,"false"
11548,"Adra1b",-0.240655100081802,0.41533082754605,"false"
11549,"Adra1a",-0.704887457916124,0.0262826646447362,"false"
11550,"Adra1d",-0.413315674998164,0.144774275115709,"false"
11551,"Adra2a",-0.193408073924633,0.52088427284827,"false"
11552,"Adra2b",-0.323804588171129,0.457729474881305,"false"
11553,"Adra2c",1.50220884427147,0.00299256566281317,"false"
11554,"Adrb1",-0.294209964077196,0.162746565198518,"false"
11555,"Adrb2",-0.608364007352265,0.000172664948513404,"true"
11556,"Adrb3",-0.646527111110118,0.0101874677775642,"false"
11564,"Adsl",-0.080505837485663,0.443242454072091,"false"
11565,"Adss1",-0.175430528515428,0.321693897531153,"false"
11566,"Adss2",0.172956830429795,0.093049311560892,"false"
11567,"Avil",0.752634225073099,0.0193378817110439,"false"
